,loglik
556,-6611.5103
557,-6609.5884
558,-6607.666
559,-6605.7446
560,-6603.824
561,-6601.9043
562,-6599.9844
563,-6598.065
564,-6596.1455
565,-6594.226
566,-6592.3086
567,-6590.3906
568,-6588.473
569,-6586.556
570,-6584.6396
571,-6582.7236
572,-6580.8086
573,-6578.8936
574,-6576.9785
575,-6575.065
576,-6573.151
577,-6571.238
578,-6569.3184
579,-6567.404
580,-6565.4917
581,-6563.5825
582,-6561.675
583,-6559.7686
584,-6557.864
585,-6555.9585
586,-6554.0547
587,-6552.152
588,-6550.249
589,-6548.3467
590,-6546.445
591,-6544.543
592,-6542.641
593,-6540.7397
594,-6538.8394
595,-6536.9385
596,-6535.038
597,-6533.138
598,-6531.238
599,-6529.338
600,-6527.4385
601,-6525.54
602,-6523.641
603,-6521.742
604,-6519.844
605,-6517.947
606,-6516.049
607,-6514.1523
608,-6512.2554
609,-6510.3594
610,-6508.4395
611,-6506.5254
612,-6504.6167
613,-6502.712
614,-6500.8086
615,-6498.9087
616,-6497.01
617,-6495.1123
618,-6493.217
619,-6491.322
620,-6489.4272
621,-6487.5347
622,-6485.6416
623,-6483.75
624,-6481.8584
625,-6479.9688
626,-6478.078
627,-6476.1885
628,-6474.2993
629,-6472.4106
630,-6470.522
631,-6468.6343
632,-6466.7476
633,-6464.86
634,-6462.9736
635,-6461.0874
636,-6459.202
637,-6457.3174
638,-6455.432
639,-6453.548
640,-6451.665
641,-6449.7812
642,-6447.8984
643,-6446.016
644,-6444.135
645,-6442.2534
646,-6440.3726
647,-6438.492
648,-6436.6123
649,-6434.733
650,-6432.838
651,-6430.9487
652,-6429.0635
653,-6427.181
654,-6425.302
655,-6423.424
656,-6421.5474
657,-6419.673
658,-6417.799
659,-6415.9253
660,-6414.0537
661,-6412.181
662,-6410.31
663,-6408.44
664,-6406.5693
665,-6404.6997
666,-6402.83
667,-6400.961
668,-6399.0923
669,-6397.225
670,-6395.357
671,-6393.4893
672,-6391.6226
673,-6389.7554
674,-6387.889
675,-6386.0234
676,-6384.1587
677,-6382.2935
678,-6380.4287
679,-6378.565
680,-6376.701
681,-6374.8374
682,-6372.975
683,-6371.1123
684,-6369.251
685,-6367.389
686,-6365.529
687,-6363.6675
688,-6361.807
689,-6359.9487
690,-6358.076
691,-6356.2095
692,-6354.346
693,-6352.4844
694,-6350.625
695,-6348.768
696,-6346.9116
697,-6345.056
698,-6343.202
699,-6341.3486
700,-6339.4956
701,-6337.643
702,-6335.791
703,-6333.94
704,-6332.0894
705,-6330.239
706,-6328.3887
707,-6326.5386
708,-6324.69
709,-6322.8403
710,-6320.992
711,-6319.144
712,-6317.296
713,-6315.4487
714,-6313.6016
715,-6311.755
716,-6309.909
717,-6308.0635
718,-6306.218
719,-6304.3735
720,-6302.529
721,-6300.685
722,-6298.8413
723,-6296.998
724,-6295.1562
725,-6293.3135
726,-6291.4717
727,-6289.6304
728,-6287.79
729,-6285.9497
730,-6284.0913
731,-6282.238
732,-6280.3887
733,-6278.5425
734,-6276.6987
735,-6274.8574
736,-6273.0166
737,-6271.1772
738,-6269.3394
739,-6267.5024
740,-6265.6665
741,-6263.8325
742,-6261.9976
743,-6260.1636
744,-6258.331
745,-6256.4985
746,-6254.666
747,-6252.8345
748,-6251.0034
749,-6249.174
750,-6247.3438
751,-6245.5137
752,-6243.685
753,-6241.856
754,-6240.0273
755,-6238.1997
756,-6236.3726
757,-6234.546
758,-6232.7197
759,-6230.8936
760,-6229.069
761,-6227.2437
762,-6225.3955
763,-6223.5537
764,-6221.7163
765,-6219.8823
766,-6218.0503
767,-6216.221
768,-6214.3936
769,-6212.568
770,-6210.7437
771,-6208.9204
772,-6207.0986
773,-6205.2773
774,-6203.4565
775,-6201.637
776,-6199.819
777,-6198.0
778,-6196.182
779,-6194.366
780,-6192.5493
781,-6190.7334
782,-6188.9185
783,-6187.1035
784,-6185.29
785,-6183.476
786,-6181.6626
787,-6179.85
788,-6178.0386
789,-6176.226
790,-6174.4155
791,-6172.605
792,-6170.7944
793,-6168.985
794,-6167.1763
795,-6165.367
796,-6163.5586
797,-6161.752
798,-6159.945
799,-6158.138
800,-6156.3315
801,-6154.526
802,-6152.7065
803,-6150.8916
804,-6149.0806
805,-6147.271
806,-6145.465
807,-6143.6597
808,-6141.8574
809,-6140.0547
810,-6138.2534
811,-6136.453
812,-6134.654
813,-6132.855
814,-6131.056
815,-6129.258
816,-6127.461
817,-6125.664
818,-6123.868
819,-6122.0723
820,-6120.276
821,-6118.481
822,-6116.6865
823,-6114.8926
824,-6113.0986
825,-6111.3047
826,-6109.5117
827,-6107.719
828,-6105.9272
829,-6104.1353
830,-6102.344
831,-6100.5537
832,-6098.763
833,-6096.9736
834,-6095.1836
835,-6093.395
836,-6091.606
837,-6089.819
838,-6088.0303
839,-6086.2437
840,-6084.4575
841,-6082.671
842,-6080.871
843,-6079.0757
844,-6077.2837
845,-6075.4946
846,-6073.708
847,-6071.9224
848,-6070.1387
849,-6068.3555
850,-6066.5737
851,-6064.7925
852,-6063.012
853,-6061.233
854,-6059.454
855,-6057.6763
856,-6055.8984
857,-6054.121
858,-6052.3447
859,-6050.569
860,-6048.7935
861,-6047.018
862,-6045.243
863,-6043.4688
864,-6041.695
865,-6039.922
866,-6038.1494
867,-6036.376
868,-6034.604
869,-6032.833
870,-6031.0615
871,-6029.291
872,-6027.521
873,-6025.751
874,-6023.981
875,-6022.2124
876,-6020.4443
877,-6018.6763
878,-6016.9087
879,-6015.1416
880,-6013.375
881,-6011.6094
882,-6009.8286
883,-6008.0537
884,-6006.2812
885,-6004.5117
886,-6002.7437
887,-6000.978
888,-5999.2134
889,-5997.4497
890,-5995.6875
891,-5993.9263
892,-5992.1655
893,-5990.405
894,-5988.646
895,-5986.887
896,-5985.1284
897,-5983.3706
898,-5981.614
899,-5979.857
900,-5978.1006
901,-5976.3447
902,-5974.59
903,-5972.835
904,-5971.08
905,-5969.326
906,-5967.5737
907,-5965.82
908,-5964.0674
909,-5962.316
910,-5960.5645
911,-5958.8135
912,-5957.063
913,-5955.313
914,-5953.5635
915,-5951.8013
916,-5950.0425
917,-5948.2876
918,-5946.534
919,-5944.7837
920,-5943.0337
921,-5941.2847
922,-5939.538
923,-5937.7915
924,-5936.046
925,-5934.3022
926,-5932.5586
927,-5930.815
928,-5929.0723
929,-5927.331
930,-5925.59
931,-5923.85
932,-5922.11
933,-5920.3696
934,-5918.6313
935,-5916.893
936,-5915.155
937,-5913.418
938,-5911.681
939,-5909.945
940,-5908.2085
941,-5906.4736
942,-5904.739
943,-5903.005
944,-5901.271
945,-5899.5376
946,-5897.804
947,-5896.0723
948,-5894.3413
949,-5892.61
950,-5890.88
951,-5889.15
952,-5887.4204
953,-5885.692
954,-5883.9634
955,-5882.21
956,-5880.461
957,-5878.7173
958,-5876.9775
959,-5875.239
960,-5873.5024
961,-5871.7686
962,-5870.036
963,-5868.3057
964,-5866.5757
965,-5864.847
966,-5863.1196
967,-5861.393
968,-5859.6675
969,-5857.9424
970,-5856.2188
971,-5854.4946
972,-5852.7725
973,-5851.0503
974,-5849.329
975,-5847.6084
976,-5845.8887
977,-5844.1685
978,-5842.4497
979,-5840.731
980,-5839.0137
981,-5837.296
982,-5835.579
983,-5833.863
984,-5832.147
985,-5830.4316
986,-5828.7173
987,-5827.0024
988,-5825.2886
989,-5823.5757
990,-5821.863
991,-5820.1504
992,-5818.4385
993,-5816.7275
994,-5815.0166
995,-5813.2905
996,-5811.57
997,-5809.8516
998,-5808.136
999,-5806.423
1000,-5804.7104
1001,-5803.0
1002,-5801.2905
1003,-5799.5825
1004,-5797.875
1005,-5796.1685
1006,-5794.4624
1007,-5792.7573
1008,-5791.053
1009,-5789.3486
1010,-5787.645
1011,-5785.9424
1012,-5784.2397
1013,-5782.538
1014,-5780.8374
1015,-5779.136
1016,-5777.436
1017,-5775.7363
1018,-5774.0366
1019,-5772.338
1020,-5770.639
1021,-5768.941
1022,-5767.244
1023,-5765.5474
1024,-5763.8506
1025,-5762.155
1026,-5760.4595
1027,-5758.7646
1028,-5757.0703
1029,-5755.376
1030,-5753.682
1031,-5751.9897
1032,-5750.2974
1033,-5748.605
1034,-5746.9136
1035,-5745.2065
1036,-5743.5044
1037,-5741.804
1038,-5740.106
1039,-5738.4097
1040,-5736.715
1041,-5735.0225
1042,-5733.33
1043,-5731.6387
1044,-5729.9487
1045,-5728.259
1046,-5726.5693
1047,-5724.8813
1048,-5723.193
1049,-5721.5063
1050,-5719.8193
1051,-5718.134
1052,-5716.4473
1053,-5714.762
1054,-5713.0786
1055,-5711.3936
1056,-5709.71
1057,-5708.0273
1058,-5706.344
1059,-5704.6626
1060,-5702.9805
1061,-5701.2993
1062,-5699.6187
1063,-5697.9385
1064,-5696.259
1065,-5694.579
1066,-5692.9
1067,-5691.222
1068,-5689.5234
1069,-5687.831
1070,-5686.141
1071,-5684.4536
1072,-5682.7686
1073,-5681.0854
1074,-5679.404
1075,-5677.723
1076,-5676.0435
1077,-5674.3647
1078,-5672.688
1079,-5671.011
1080,-5669.3354
1081,-5667.6606
1082,-5665.9863
1083,-5664.3125
1084,-5662.6396
1085,-5660.9673
1086,-5659.2954
1087,-5657.624
1088,-5655.9536
1089,-5654.283
1090,-5652.613
1091,-5650.9443
1092,-5649.275
1093,-5647.6074
1094,-5645.9385
1095,-5644.272
1096,-5642.605
1097,-5640.938
1098,-5639.2725
1099,-5637.606
1100,-5635.941
1101,-5634.2764
1102,-5632.6113
1103,-5630.9473
1104,-5629.284
1105,-5627.621
1106,-5625.9585
1107,-5624.296
1108,-5622.62
1109,-5620.948
1110,-5619.2793
1111,-5617.6123
1112,-5615.9473
1113,-5614.2837
1114,-5612.621
1115,-5610.9595
1116,-5609.2993
1117,-5607.639
1118,-5605.9805
1119,-5604.3223
1120,-5602.665
1121,-5601.008
1122,-5599.351
1123,-5597.6963
1124,-5596.0405
1125,-5594.386
1126,-5592.7324
1127,-5591.0786
1128,-5589.4253
1129,-5587.7725
1130,-5586.1206
1131,-5584.4688
1132,-5582.8174
1133,-5581.1675
1134,-5579.5176
1135,-5577.867
1136,-5576.2188
1137,-5574.57
1138,-5572.9224
1139,-5571.2744
1140,-5569.6274
1141,-5567.981
1142,-5566.335
1143,-5564.6895
1144,-5563.0435
1145,-5561.4
1146,-5559.7554
1147,-5558.1123
1148,-5556.454
1149,-5554.8
1150,-5553.1484
1151,-5551.499
1152,-5549.8516
1153,-5548.205
1154,-5546.56
1155,-5544.916
1156,-5543.2725
1157,-5541.63
1158,-5539.989
1159,-5538.347
1160,-5536.7075
1161,-5535.069
1162,-5533.4287
1163,-5531.7905
1164,-5530.1523
1165,-5528.5156
1166,-5526.878
1167,-5525.242
1168,-5523.606
1169,-5521.971
1170,-5520.336
1171,-5518.702
1172,-5517.069
1173,-5515.4355
1174,-5513.803
1175,-5512.1704
1176,-5510.539
1177,-5508.908
1178,-5507.2773
1179,-5505.6475
1180,-5504.0176
1181,-5502.3887
1182,-5500.76
1183,-5499.1323
1184,-5497.505
1185,-5495.8774
1186,-5494.251
1187,-5492.625
1188,-5490.9854
1189,-5489.35
1190,-5487.717
1191,-5486.0854
1192,-5484.4556
1193,-5482.827
1194,-5481.2007
1195,-5479.5747
1196,-5477.9497
1197,-5476.3257
1198,-5474.702
1199,-5473.08
1200,-5471.4575
1201,-5469.836
1202,-5468.2153
1203,-5466.5957
1204,-5464.976
1205,-5463.357
1206,-5461.739
1207,-5460.121
1208,-5458.5034
1209,-5456.887
1210,-5455.2705
1211,-5453.6553
1212,-5452.0405
1213,-5450.4253
1214,-5448.8115
1215,-5447.198
1216,-5445.5854
1217,-5443.972
1218,-5442.3604
1219,-5440.749
1220,-5439.1387
1221,-5437.521
1222,-5435.9053
1223,-5434.292
1224,-5432.6797
1225,-5431.069
1226,-5429.4585
1227,-5427.8486
1228,-5426.2397
1229,-5424.6323
1230,-5423.025
1231,-5421.418
1232,-5419.8115
1233,-5418.206
1234,-5416.601
1235,-5414.996
1236,-5413.3916
1237,-5411.7886
1238,-5410.185
1239,-5408.583
1240,-5406.9805
1241,-5405.3784
1242,-5403.7773
1243,-5402.1772
1244,-5400.577
1245,-5398.9775
1246,-5397.378
1247,-5395.78
1248,-5394.181
1249,-5392.5835
1250,-5390.9863
1251,-5389.3896
1252,-5387.7935
1253,-5386.1973
1254,-5384.6025
1255,-5383.008
1256,-5381.4136
1257,-5379.8203
1258,-5378.2275
1259,-5376.635
1260,-5375.0425
1261,-5373.4424
1262,-5371.846
1263,-5370.251
1264,-5368.6567
1265,-5367.0635
1266,-5365.472
1267,-5363.8813
1268,-5362.291
1269,-5360.702
1270,-5359.114
1271,-5357.525
1272,-5355.938
1273,-5354.351
1274,-5352.7646
1275,-5351.1787
1276,-5349.5938
1277,-5348.009
1278,-5346.4243
1279,-5344.8403
1280,-5343.2573
1281,-5341.6743
1282,-5340.092
1283,-5338.51
1284,-5336.9287
1285,-5335.347
1286,-5333.7676
1287,-5332.1875
1288,-5330.608
1289,-5329.0293
1290,-5327.451
1291,-5325.873
1292,-5324.296
1293,-5322.7188
1294,-5321.1426
1295,-5319.566
1296,-5317.991
1297,-5316.416
1298,-5314.8423
1299,-5313.2686
1300,-5311.6943
1301,-5310.11
1302,-5308.5293
1303,-5306.9497
1304,-5305.3726
1305,-5303.797
1306,-5302.221
1307,-5300.6475
1308,-5299.0747
1309,-5297.5024
1310,-5295.931
1311,-5294.3604
1312,-5292.79
1313,-5291.2197
1314,-5289.6514
1315,-5288.0825
1316,-5286.5146
1317,-5284.9473
1318,-5283.3813
1319,-5281.815
1320,-5280.249
1321,-5278.6836
1322,-5277.119
1323,-5275.5547
1324,-5273.991
1325,-5272.4287
1326,-5270.866
1327,-5269.3037
1328,-5267.742
1329,-5266.181
1330,-5264.621
1331,-5263.061
1332,-5261.501
1333,-5259.9424
1334,-5258.384
1335,-5256.8257
1336,-5255.268
1337,-5253.712
1338,-5252.155
1339,-5250.5986
1340,-5249.0435
1341,-5247.482
1342,-5245.922
1343,-5244.363
1344,-5242.806
1345,-5241.249
1346,-5239.6943
1347,-5238.1396
1348,-5236.586
1349,-5235.0327
1350,-5233.48
1351,-5231.928
1352,-5230.376
1353,-5228.8257
1354,-5227.275
1355,-5225.7246
1356,-5224.1753
1357,-5222.626
1358,-5221.077
1359,-5219.5293
1360,-5217.981
1361,-5216.434
1362,-5214.887
1363,-5213.341
1364,-5211.7954
1365,-5210.25
1366,-5208.705
1367,-5207.1606
1368,-5205.6167
1369,-5204.0737
1370,-5202.531
1371,-5200.9883
1372,-5199.447
1373,-5197.9053
1374,-5196.3545
1375,-5194.8066
1376,-5193.2603
1377,-5191.7153
1378,-5190.172
1379,-5188.629
1380,-5187.0874
1381,-5185.546
1382,-5184.0063
1383,-5182.467
1384,-5180.9277
1385,-5179.3896
1386,-5177.852
1387,-5176.315
1388,-5174.778
1389,-5173.242
1390,-5171.7065
1391,-5170.172
1392,-5168.637
1393,-5167.1035
1394,-5165.5703
1395,-5164.0376
1396,-5162.505
1397,-5160.973
1398,-5159.442
1399,-5157.911
1400,-5156.381
1401,-5154.851
1402,-5153.322
1403,-5151.7925
1404,-5150.264
1405,-5148.737
1406,-5147.21
1407,-5145.683
1408,-5144.1567
1409,-5142.631
1410,-5141.106
1411,-5139.581
1412,-5138.0576
1413,-5136.5337
1414,-5135.0054
1415,-5133.48
1416,-5131.9556
1417,-5130.432
1418,-5128.9097
1419,-5127.388
1420,-5125.8677
1421,-5124.347
1422,-5122.827
1423,-5121.308
1424,-5119.79
1425,-5118.272
1426,-5116.7544
1427,-5115.2373
1428,-5113.72
1429,-5112.204
1430,-5110.6885
1431,-5109.173
1432,-5107.658
1433,-5106.144
1434,-5104.63
1435,-5103.1167
1436,-5101.6035
1437,-5100.0913
1438,-5098.579
1439,-5097.0674
1440,-5095.5566
1441,-5094.046
1442,-5092.536
1443,-5091.0264
1444,-5089.5166
1445,-5088.0083
1446,-5086.5
1447,-5084.9927
1448,-5083.4854
1449,-5081.9785
1450,-5080.472
1451,-5078.967
1452,-5077.462
1453,-5075.957
1454,-5074.445
1455,-5072.935
1456,-5071.427
1457,-5069.9204
1458,-5068.414
1459,-5066.9097
1460,-5065.406
1461,-5063.9023
1462,-5062.4
1463,-5060.8984
1464,-5059.397
1465,-5057.896
1466,-5056.396
1467,-5054.897
1468,-5053.3975
1469,-5051.8994
1470,-5050.4014
1471,-5048.904
1472,-5047.407
1473,-5045.9106
1474,-5044.4146
1475,-5042.9194
1476,-5041.4243
1477,-5039.9297
1478,-5038.436
1479,-5036.9424
1480,-5035.4497
1481,-5033.957
1482,-5032.465
1483,-5030.9736
1484,-5029.4824
1485,-5027.992
1486,-5026.5024
1487,-5025.013
1488,-5023.524
1489,-5022.0356
1490,-5020.548
1491,-5019.06
1492,-5017.5737
1493,-5016.087
1494,-5014.594
1495,-5013.1035
1496,-5011.614
1497,-5010.126
1498,-5008.639
1499,-5007.153
1500,-5005.667
1501,-5004.1826
1502,-5002.698
1503,-5001.2144
1504,-4999.732
1505,-4998.249
1506,-4996.7676
1507,-4995.2856
1508,-4993.8047
1509,-4992.3247
1510,-4990.8447
1511,-4989.3657
1512,-4987.8867
1513,-4986.4087
1514,-4984.9307
1515,-4983.453
1516,-4981.9756
1517,-4980.499
1518,-4979.0234
1519,-4977.548
1520,-4976.073
1521,-4974.5986
1522,-4973.1245
1523,-4971.6514
1524,-4970.178
1525,-4968.7056
1526,-4967.2334
1527,-4965.7544
1528,-4964.278
1529,-4962.803
1530,-4961.3286
1531,-4959.8564
1532,-4958.3843
1533,-4956.913
1534,-4955.443
1535,-4953.973
1536,-4952.5044
1537,-4951.036
1538,-4949.5684
1539,-4948.101
1540,-4946.635
1541,-4945.1685
1542,-4943.703
1543,-4942.238
1544,-4940.774
1545,-4939.31
1546,-4937.8467
1547,-4936.384
1548,-4934.9214
1549,-4933.4595
1550,-4931.9985
1551,-4930.5376
1552,-4929.077
1553,-4927.617
1554,-4926.158
1555,-4924.699
1556,-4923.241
1557,-4921.783
1558,-4920.326
1559,-4918.869
1560,-4917.413
1561,-4915.9575
1562,-4914.503
1563,-4913.048
1564,-4911.5938
1565,-4910.1396
1566,-4908.687
1567,-4907.226
1568,-4905.7666
1569,-4904.3096
1570,-4902.8535
1571,-4901.398
1572,-4899.9443
