,loglik
486,-751.98517
487,-751.77704
488,-751.5689
489,-751.3609
490,-751.15283
491,-750.9449
492,-750.73694
493,-750.52905
494,-750.3211
495,-750.11316
496,-749.90533
497,-749.6975
498,-749.4898
499,-749.28204
500,-749.0743
501,-748.86664
502,-748.659
503,-748.45135
504,-748.2437
505,-748.0362
506,-747.82874
507,-747.62115
508,-747.41376
509,-747.2064
510,-746.999
511,-746.7917
512,-746.5844
513,-746.3753
514,-746.1672
515,-745.95953
516,-745.75226
517,-745.5453
518,-745.3387
519,-745.132
520,-744.92566
521,-744.7194
522,-744.5132
523,-744.307
524,-744.10095
525,-743.895
526,-743.689
527,-743.4831
528,-743.2772
529,-743.0714
530,-742.86566
531,-742.65985
532,-742.45416
533,-742.2485
534,-742.04285
535,-741.83716
536,-741.63153
537,-741.426
538,-741.22046
539,-741.015
540,-740.80945
541,-740.6041
542,-740.3987
543,-740.1934
544,-739.98804
545,-739.7827
546,-739.57745
547,-739.3723
548,-739.16705
549,-738.9619
550,-738.7568
551,-738.55176
552,-738.34674
553,-738.13806
554,-737.9306
555,-737.72375
556,-737.5174
557,-737.31134
558,-737.1055
559,-736.9
560,-736.6945
561,-736.4892
562,-736.284
563,-736.0789
564,-735.8738
565,-735.66876
566,-735.4638
567,-735.25885
568,-735.05396
569,-734.84906
570,-734.6442
571,-734.43933
572,-734.23456
573,-734.0298
574,-733.825
575,-733.6203
576,-733.4156
577,-733.21094
578,-733.00616
579,-732.8016
580,-732.597
581,-732.3924
582,-732.1879
583,-731.98334
584,-731.77893
585,-731.5744
586,-731.37006
587,-731.1657
588,-730.9613
589,-730.757
590,-730.5528
591,-730.3485
592,-730.1444
593,-729.94006
594,-729.7364
595,-729.5332
596,-729.3304
597,-729.1278
598,-728.9255
599,-728.7232
600,-728.52106
601,-728.31903
602,-728.117
603,-727.9151
604,-727.71313
605,-727.5113
606,-727.30945
607,-727.10767
608,-726.90576
609,-726.70404
610,-726.50214
611,-726.30035
612,-726.0985
613,-725.8968
614,-725.6949
615,-725.49316
616,-725.2914
617,-725.08954
618,-724.88763
619,-724.6859
620,-724.484
621,-724.2823
622,-724.08044
623,-723.8786
624,-723.67676
625,-723.475
626,-723.2731
627,-723.0713
628,-722.8694
629,-722.66754
630,-722.4636
631,-722.2606
632,-722.05817
633,-721.856
634,-721.6543
635,-721.4527
636,-721.25134
637,-721.0501
638,-720.84894
639,-720.6479
640,-720.4469
641,-720.24603
642,-720.04517
643,-719.8444
644,-719.6437
645,-719.443
646,-719.2423
647,-719.0417
648,-718.8411
649,-718.64056
650,-718.44006
651,-718.23956
652,-718.0391
653,-717.8387
654,-717.6383
655,-717.43787
656,-717.23755
657,-717.0373
658,-716.837
659,-716.6367
660,-716.4365
661,-716.23627
662,-716.03613
663,-715.836
664,-715.6359
665,-715.43585
666,-715.2358
667,-715.03577
668,-714.83575
669,-714.63586
670,-714.43475
671,-714.2347
672,-714.03516
673,-713.83594
674,-713.637
675,-713.4383
676,-713.2398
677,-713.04126
678,-712.84296
679,-712.6447
680,-712.44653
681,-712.2484
682,-712.0503
683,-711.8523
684,-711.65424
685,-711.4563
686,-711.2583
687,-711.0603
688,-710.8624
689,-710.6645
690,-710.4666
691,-710.26874
692,-710.07086
693,-709.87305
694,-709.6752
695,-709.4774
696,-709.27966
697,-709.0819
698,-708.88416
699,-708.6864
700,-708.4887
701,-708.2911
702,-708.0934
703,-707.8958
704,-707.69824
705,-707.5007
706,-707.30316
707,-707.10565
708,-706.90814
709,-706.71075
710,-706.51117
711,-706.3122
712,-706.1137
713,-705.9155
714,-705.7175
715,-705.5198
716,-705.32214
717,-705.1245
718,-704.9272
719,-704.7298
720,-704.5325
721,-704.33514
722,-704.13806
723,-703.9409
724,-703.7438
725,-703.54675
726,-703.3497
727,-703.15265
728,-702.9558
729,-702.7588
730,-702.56177
731,-702.365
732,-702.1681
733,-701.9713
734,-701.77454
735,-701.5777
736,-701.381
737,-701.18427
738,-700.98755
739,-700.79095
740,-700.59436
741,-700.39777
742,-700.2013
743,-700.0047
744,-699.8083
745,-699.61176
746,-699.4154
747,-699.21906
748,-699.0227
749,-698.8264
750,-698.63
751,-698.43427
752,-698.2388
753,-698.0436
754,-697.84863
755,-697.6538
756,-697.45905
757,-697.2644
758,-697.0698
759,-696.8753
760,-696.6809
761,-696.4864
762,-696.29205
763,-696.09766
764,-695.90326
765,-695.709
766,-695.51465
767,-695.3203
768,-695.12604
769,-694.93176
770,-694.73755
771,-694.5432
772,-694.34894
773,-694.15466
774,-693.96045
775,-693.76624
776,-693.572
777,-693.3778
778,-693.1836
779,-692.98944
780,-692.7953
781,-692.60114
782,-692.4071
783,-692.21295
784,-692.0189
785,-691.8249
786,-691.6309
787,-691.4369
788,-691.2398
789,-691.04364
790,-690.8479
791,-690.65265
792,-690.45764
793,-690.263
794,-690.0684
795,-689.87396
796,-689.6797
797,-689.48553
798,-689.2914
799,-689.09735
800,-688.9034
801,-688.7095
802,-688.5157
803,-688.32184
804,-688.1281
805,-687.93427
806,-687.74066
807,-687.54694
808,-687.35333
809,-687.1598
810,-686.9662
811,-686.77264
812,-686.57916
813,-686.38574
814,-686.19226
815,-685.9989
816,-685.80554
817,-685.6122
818,-685.4189
819,-685.22565
820,-685.0325
821,-684.83936
822,-684.64624
823,-684.4532
824,-684.26013
825,-684.06714
826,-683.8742
827,-683.6814
828,-683.4881
829,-683.2954
830,-683.10315
831,-682.91113
832,-682.7194
833,-682.5278
834,-682.3363
835,-682.145
836,-681.95374
837,-681.7625
838,-681.5714
839,-681.3804
840,-681.18933
841,-680.9984
842,-680.80743
843,-680.6166
844,-680.4257
845,-680.23486
846,-680.044
847,-679.8533
848,-679.66254
849,-679.4718
850,-679.28107
851,-679.0904
852,-678.8998
853,-678.70917
854,-678.51855
855,-678.328
856,-678.13745
857,-677.94696
858,-677.75653
859,-677.56604
860,-677.3756
861,-677.18524
862,-676.9949
863,-676.8045
864,-676.61414
865,-676.4239
866,-676.23364
867,-676.04346
868,-675.851
869,-675.65955
870,-675.46857
871,-675.27814
872,-675.0879
873,-674.8979
874,-674.708
875,-674.51843
876,-674.3288
877,-674.1393
878,-673.9499
879,-673.76056
880,-673.57135
881,-673.38214
882,-673.193
883,-673.00385
884,-672.81476
885,-672.6258
886,-672.4369
887,-672.2479
888,-672.059
889,-671.8702
890,-671.6813
891,-671.49255
892,-671.3037
893,-671.11505
894,-670.92633
895,-670.7377
896,-670.549
897,-670.3604
898,-670.17194
899,-669.9834
900,-669.7949
901,-669.6064
902,-669.4179
903,-669.2295
904,-669.04114
905,-668.8527
906,-668.6644
907,-668.47614
908,-668.285
909,-668.09467
910,-667.9049
911,-667.71545
912,-667.52625
913,-667.3372
914,-667.14825
915,-666.95953
916,-666.77094
917,-666.5823
918,-666.3938
919,-666.20526
920,-666.01685
921,-665.8284
922,-665.6401
923,-665.4518
924,-665.2635
925,-665.07513
926,-664.8869
927,-664.69867
928,-664.5105
929,-664.32227
930,-664.13416
931,-663.946
932,-663.7579
933,-663.56964
934,-663.38165
935,-663.19354
936,-663.00555
937,-662.8175
938,-662.6295
939,-662.4415
940,-662.25366
941,-662.0657
942,-661.8778
943,-661.6899
944,-661.50214
945,-661.31433
946,-661.1269
947,-660.9399
948,-660.7532
949,-660.5668
950,-660.38043
951,-660.1943
952,-660.00824
953,-659.8222
954,-659.6363
955,-659.4504
956,-659.26465
957,-659.07886
958,-658.8931
959,-658.7074
960,-658.5217
961,-658.33606
962,-658.1503
963,-657.96466
964,-657.7792
965,-657.59344
966,-657.4079
967,-657.2223
968,-657.03674
969,-656.85114
970,-656.66565
971,-656.4801
972,-656.2946
973,-656.1091
974,-655.92365
975,-655.7383
976,-655.5529
977,-655.3675
978,-655.1821
979,-654.9969
980,-654.81165
981,-654.62646
982,-654.4413
983,-654.25616
984,-654.0711
985,-653.88605
986,-653.6975
987,-653.5101
988,-653.3233
989,-653.1368
990,-652.9507
991,-652.7648
992,-652.57904
993,-652.39355
994,-652.20807
995,-652.02277
996,-651.8375
997,-651.65234
998,-651.4673
999,-651.2822
1000,-651.0973
1001,-650.9123
1002,-650.7274
1003,-650.54254
1004,-650.3578
1005,-650.17303
1006,-649.9883
1007,-649.8036
1008,-649.6189
1009,-649.43427
1010,-649.24963
1011,-649.0652
1012,-648.88055
1013,-648.69604
1014,-648.51154
1015,-648.3271
1016,-648.14264
1017,-647.9581
1018,-647.7738
1019,-647.5894
1020,-647.405
1021,-647.22064
1022,-647.0363
1023,-646.85205
1024,-646.6677
1025,-646.4834
1026,-646.29755
1027,-646.1127
1028,-645.92816
1029,-645.744
1030,-645.5602
1031,-645.3764
1032,-645.1928
1033,-645.0094
1034,-644.82605
1035,-644.64264
1036,-644.4594
1037,-644.2762
1038,-644.093
1039,-643.9099
1040,-643.72687
1041,-643.54376
1042,-643.3608
1043,-643.1778
1044,-642.99493
1045,-642.81195
1046,-642.629
1047,-642.4462
1048,-642.2634
1049,-642.08057
1050,-641.8979
1051,-641.7153
1052,-641.53265
1053,-641.35004
1054,-641.1676
1055,-640.98517
1056,-640.80273
1057,-640.6204
1058,-640.4382
1059,-640.2559
1060,-640.0738
1061,-639.89166
1062,-639.7096
1063,-639.5275
1064,-639.3455
1065,-639.1635
1066,-638.9772
1067,-638.7922
1068,-638.60785
1069,-638.424
1070,-638.2406
1071,-638.05743
1072,-637.8744
1073,-637.6917
1074,-637.50903
1075,-637.32654
1076,-637.14404
1077,-636.96173
1078,-636.7794
1079,-636.59717
1080,-636.41504
1081,-636.23285
1082,-636.0508
1083,-635.8687
1084,-635.68665
1085,-635.5046
1086,-635.32263
1087,-635.1406
1088,-634.9587
1089,-634.7768
1090,-634.59485
1091,-634.4129
1092,-634.231
1093,-634.0492
1094,-633.8674
1095,-633.68555
1096,-633.5037
1097,-633.32196
1098,-633.14014
1099,-632.95844
1100,-632.7767
1101,-632.59503
1102,-632.41327
1103,-632.2316
1104,-632.05005
1105,-631.86676
1106,-631.68475
1107,-631.50336
1108,-631.3224
1109,-631.1418
1110,-630.9614
1111,-630.7811
1112,-630.6011
1113,-630.42114
1114,-630.2414
1115,-630.06165
1116,-629.882
1117,-629.7024
1118,-629.5229
1119,-629.3434
1120,-629.164
1121,-628.98456
1122,-628.80524
1123,-628.6259
1124,-628.44666
1125,-628.2674
1126,-628.08813
1127,-627.909
1128,-627.7298
1129,-627.55066
1130,-627.3715
1131,-627.1924
1132,-627.0134
1133,-626.83435
1134,-626.65533
1135,-626.47626
1136,-626.2974
1137,-626.1184
1138,-625.93945
1139,-625.76056
1140,-625.5816
1141,-625.4027
1142,-625.2239
1143,-625.04504
1144,-624.8663
1145,-624.6865
1146,-624.5075
1147,-624.329
1148,-624.15076
1149,-623.97284
1150,-623.79517
1151,-623.61755
1152,-623.44
1153,-623.26263
1154,-623.08527
1155,-622.9081
1156,-622.7309
1157,-622.5538
1158,-622.37665
1159,-622.19965
1160,-622.0226
1161,-621.8456
1162,-621.6685
1163,-621.4915
1164,-621.31445
1165,-621.13745
1166,-620.96045
1167,-620.7834
1168,-620.6063
1169,-620.42926
1170,-620.2522
1171,-620.07513
1172,-619.898
1173,-619.7209
1174,-619.54376
1175,-619.36676
1176,-619.18964
1177,-619.0125
1178,-618.83545
1179,-618.6584
1180,-618.4813
1181,-618.30426
1182,-618.12726
1183,-617.95026
1184,-617.77325
1185,-617.5936
1186,-617.41504
1187,-617.237
1188,-617.0594
1189,-616.88214
1190,-616.70496
1191,-616.528
1192,-616.35126
1193,-616.1745
1194,-615.9979
1195,-615.8214
1196,-615.6449
1197,-615.46844
1198,-615.29205
1199,-615.11566
1200,-614.93933
1201,-614.763
1202,-614.5868
1203,-614.4104
1204,-614.23413
1205,-614.058
1206,-613.8818
1207,-613.70557
1208,-613.52936
1209,-613.35315
1210,-613.177
1211,-613.0008
1212,-612.82465
1213,-612.64856
1214,-612.4724
1215,-612.2963
1216,-612.1203
1217,-611.94415
1218,-611.7681
1219,-611.5921
1220,-611.4161
1221,-611.24005
1222,-611.0641
1223,-610.88806
1224,-610.71216
1225,-610.53424
1226,-610.3572
1227,-610.1807
1228,-610.0046
1229,-609.8288
1230,-609.65314
1231,-609.47766
1232,-609.30237
1233,-609.12714
1234,-608.952
1235,-608.777
1236,-608.6019
1237,-608.42694
1238,-608.252
1239,-608.0772
1240,-607.9024
1241,-607.72754
1242,-607.5528
1243,-607.378
1244,-607.2032
1245,-607.0285
1246,-606.85376
1247,-606.6791
1248,-606.5044
1249,-606.3298
1250,-606.155
1251,-605.9804
1252,-605.8058
1253,-605.63104
1254,-605.4564
1255,-605.28174
1256,-605.10706
1257,-604.9323
1258,-604.75757
1259,-604.5829
1260,-604.4081
1261,-604.2333
1262,-604.0585
1263,-603.88367
1264,-603.70874
1265,-603.52954
1266,-603.3533
1267,-603.1773
1268,-603.0015
1269,-602.82605
1270,-602.6506
1271,-602.4753
1272,-602.30005
1273,-602.1248
1274,-601.94965
1275,-601.77466
1276,-601.5996
1277,-601.4246
1278,-601.24963
1279,-601.07465
1280,-600.8998
1281,-600.7249
1282,-600.55005
1283,-600.3752
1284,-600.20026
1285,-600.0255
1286,-599.8507
1287,-599.6759
1288,-599.50116
1289,-599.3264
1290,-599.1517
1291,-598.977
1292,-598.8023
1293,-598.6276
1294,-598.45294
1295,-598.2783
1296,-598.10376
1297,-597.92914
1298,-597.7546
1299,-597.58
1300,-597.4055
1301,-597.231
1302,-597.0565
1303,-596.8821
1304,-596.7077
1305,-596.5334
1306,-596.35724
1307,-596.1822
1308,-596.0079
1309,-595.8341
1310,-595.6605
1311,-595.48724
1312,-595.31415
1313,-595.14124
1314,-594.9684
1315,-594.7958
1316,-594.62317
1317,-594.4507
1318,-594.27826
1319,-594.1059
1320,-593.93365
1321,-593.7615
1322,-593.5893
1323,-593.4172
1324,-593.2451
1325,-593.073
1326,-592.90106
1327,-592.7291
1328,-592.55725
1329,-592.3854
1330,-592.2136
1331,-592.04175
1332,-591.8701
1333,-591.6984
1334,-591.5267
1335,-591.35504
1336,-591.18335
1337,-591.0118
1338,-590.84015
1339,-590.6685
1340,-590.497
1341,-590.32544
1342,-590.154
1343,-589.98254
1344,-589.81104
1345,-589.6396
1346,-589.4674
1347,-589.2959
1348,-589.1249
1349,-588.95416
1350,-588.7836
1351,-588.6133
1352,-588.44305
1353,-588.27295
1354,-588.1029
1355,-587.9329
1356,-587.763
1357,-587.5931
1358,-587.4233
1359,-587.2534
1360,-587.08356
1361,-586.9137
1362,-586.74396
1363,-586.5741
1364,-586.4043
1365,-586.23444
1366,-586.06464
1367,-585.8948
1368,-585.725
1369,-585.55505
1370,-585.3852
1371,-585.21533
1372,-585.0455
1373,-584.8757
1374,-584.7057
1375,-584.5359
1376,-584.3661
1377,-584.1963
1378,-584.02655
1379,-583.85675
1380,-583.68695
1381,-583.5173
1382,-583.34753
1383,-583.17786
1384,-583.0082
1385,-582.83856
1386,-582.66614
1387,-582.49475
1388,-582.32416
1389,-582.15405
1390,-581.98413
1391,-581.8145
1392,-581.6452
1393,-581.476
1394,-581.3069
1395,-581.1379
1396,-580.96906
1397,-580.80023
1398,-580.6315
1399,-580.46277
1400,-580.29407
1401,-580.12555
1402,-579.9569
1403,-579.7883
1404,-579.61975
1405,-579.45135
1406,-579.28284
1407,-579.1144
1408,-578.94604
1409,-578.7776
1410,-578.6092
1411,-578.44086
1412,-578.2725
1413,-578.1041
1414,-577.9359
1415,-577.7675
1416,-577.5993
1417,-577.431
1418,-577.26276
1419,-577.09467
1420,-576.9264
1421,-576.7583
1422,-576.59
1423,-576.4219
1424,-576.2538
1425,-576.08563
1426,-575.9153
1427,-575.7462
1428,-575.5765
1429,-575.4072
1430,-575.2383
1431,-575.0695
1432,-574.9009
1433,-574.7324
1434,-574.564
1435,-574.3956
1436,-574.2274
1437,-574.0591
1438,-573.891
1439,-573.7228
1440,-573.5546
1441,-573.38654
1442,-573.21844
1443,-573.0504
1444,-572.8824
1445,-572.7144
1446,-572.5463
1447,-572.37836
1448,-572.2104
1449,-572.0425
1450,-571.8745
1451,-571.70667
1452,-571.53876
1453,-571.3709
1454,-571.20306
1455,-571.0353
1456,-570.86755
1457,-570.6998
1458,-570.5321
1459,-570.3644
1460,-570.1968
1461,-570.0291
1462,-569.86145
1463,-569.6939
1464,-569.52637
1465,-569.3588
1466,-569.1913
1467,-569.02386
1468,-568.85535
1469,-568.6879
1470,-568.5209
1471,-568.35443
1472,-568.1882
1473,-568.02203
1474,-567.85614
1475,-567.6904
1476,-567.5247
1477,-567.35913
1478,-567.19354
1479,-567.02814
1480,-566.8627
1481,-566.69727
1482,-566.5319
1483,-566.3666
1484,-566.2013
1485,-566.036
1486,-565.8707
1487,-565.7054
1488,-565.5402
1489,-565.3749
1490,-565.2098
1491,-565.04456
1492,-564.8793
1493,-564.71405
1494,-564.5489
1495,-564.3838
1496,-564.2186
1497,-564.05347
1498,-563.88837
1499,-563.7232
1500,-563.55817
1501,-563.393
1502,-563.228
1503,-563.06305
1504,-562.8981
1505,-562.7332
1506,-562.5684
1507,-562.4036
1508,-562.23413
1509,-562.0658
1510,-561.89813
1511,-561.731
1512,-561.5643
1513,-561.3978
1514,-561.2316
1515,-561.0657
1516,-560.8998
1517,-560.73413
1518,-560.56854
1519,-560.403
1520,-560.2377
1521,-560.0723
1522,-559.90704
1523,-559.7418
1524,-559.5767
1525,-559.4115
1526,-559.2465
1527,-559.0815
1528,-558.9165
1529,-558.7515
1530,-558.58655
1531,-558.42163
1532,-558.2568
1533,-558.092
1534,-557.9271
1535,-557.76227
1536,-557.5976
1537,-557.43286
1538,-557.2681
1539,-557.10345
1540,-556.93884
1541,-556.77423
1542,-556.6097
1543,-556.4451
1544,-556.2805
1545,-556.11615
1546,-555.9517
1547,-555.7873
1548,-555.61975
1549,-555.4535
1550,-555.2879
1551,-555.1229
1552,-554.9582
1553,-554.79376
1554,-554.6296
1555,-554.4656
1556,-554.3017
1557,-554.13794
1558,-553.9743
1559,-553.8107
1560,-553.6473
1561,-553.4838
1562,-553.3204
1563,-553.15717
1564,-552.9939
1565,-552.8306
1566,-552.6675
1567,-552.5043
1568,-552.34106
1569,-552.17804
1570,-552.0149
1571,-551.8518
1572,-551.6888
1573,-551.52576
1574,-551.3628
1575,-551.19977
1576,-551.0368
1577,-550.8738
1578,-550.7109
1579,-550.54803
1580,-550.38513
1581,-550.2223
1582,-550.0594
1583,-549.8966
1584,-549.73376
1585,-549.57104
1586,-549.40826
1587,-549.24554
1588,-549.0795
1589,-548.9147
1590,-548.7504
1591,-548.58734
1592,-548.42444
1593,-548.2618
1594,-548.0991
1595,-547.93665
1596,-547.7742
1597,-547.6119
1598,-547.4496
1599,-547.2873
1600,-547.1251
1601,-546.963
1602,-546.80084
1603,-546.63873
1604,-546.4766
1605,-546.31464
1606,-546.15265
1607,-545.99066
1608,-545.8287
1609,-545.6666
1610,-545.50476
1611,-545.3429
1612,-545.181
1613,-545.01917
1614,-544.85736
1615,-544.6955
1616,-544.5336
1617,-544.3719
1618,-544.21014
1619,-544.0484
1620,-543.88666
1621,-543.72504
1622,-543.56335
1623,-543.4017
1624,-543.24005
1625,-543.0784
1626,-542.91675
1627,-542.7551
1628,-542.59357
1629,-542.432
1630,-542.27045
1631,-542.10657
1632,-541.9438
1633,-541.7816
1634,-541.61975
1635,-541.45825
1636,-541.29694
1637,-541.1358
1638,-540.97485
1639,-540.81396
1640,-540.65314
1641,-540.49255
1642,-540.33185
1643,-540.17126
1644,-540.01074
1645,-539.8502
1646,-539.68976
1647,-539.5294
1648,-539.36896
1649,-539.2087
1650,-539.0483
1651,-538.888
1652,-538.7278
1653,-538.5675
1654,-538.40735
1655,-538.24713
1656,-538.08704
1657,-537.9269
1658,-537.76685
1659,-537.60675
1660,-537.4468
1661,-537.28687
1662,-537.1269
1663,-536.96704
1664,-536.80707
1665,-536.6472
1666,-536.4874
1667,-536.32764
1668,-536.16785
1669,-536.0082
1670,-535.84845
1671,-535.68677
1672,-535.5259
1673,-535.36554
1674,-535.2054
1675,-535.04553
