,loglik
286,-1504.0536
287,-1503.6068
288,-1503.1609
289,-1502.715
290,-1502.2695
291,-1501.8243
292,-1501.3796
293,-1500.9349
294,-1500.4908
295,-1500.0469
296,-1499.6031
297,-1499.1597
298,-1498.7162
299,-1498.2731
300,-1497.8303
301,-1497.3875
302,-1496.945
303,-1496.5024
304,-1496.0604
305,-1495.6024
306,-1495.1467
307,-1494.6927
308,-1494.24
309,-1493.7886
310,-1493.3381
311,-1492.8885
312,-1492.4398
313,-1491.9918
314,-1491.5446
315,-1491.0977
316,-1490.6512
317,-1490.2056
318,-1489.7601
319,-1489.3153
320,-1488.8707
321,-1488.4265
322,-1487.9827
323,-1487.5391
324,-1487.0957
325,-1486.6526
326,-1486.21
327,-1485.7673
328,-1485.325
329,-1484.8829
330,-1484.4409
331,-1483.9991
332,-1483.5575
333,-1483.1162
334,-1482.6749
335,-1482.2339
336,-1481.793
337,-1481.3522
338,-1480.9119
339,-1480.4716
340,-1480.0312
341,-1479.5912
342,-1479.1515
343,-1478.7117
344,-1478.2721
345,-1477.8219
346,-1477.373
347,-1476.9254
348,-1476.4788
349,-1476.0331
350,-1475.5878
351,-1475.1434
352,-1474.6993
353,-1474.2559
354,-1473.8127
355,-1473.3702
356,-1472.9281
357,-1472.4863
358,-1472.0448
359,-1471.6038
360,-1471.1627
361,-1470.7222
362,-1470.282
363,-1469.842
364,-1469.4021
365,-1468.9626
366,-1468.5234
367,-1468.0844
368,-1467.6456
369,-1467.2068
370,-1466.7684
371,-1466.3303
372,-1465.8922
373,-1465.4542
374,-1465.0165
375,-1464.579
376,-1464.1415
377,-1463.7043
378,-1463.2675
379,-1462.8306
380,-1462.394
381,-1461.9575
382,-1461.5212
383,-1461.0851
384,-1460.6492
385,-1460.2031
386,-1459.758
387,-1459.3137
388,-1458.87
389,-1458.4269
390,-1457.9844
391,-1457.5421
392,-1457.1005
393,-1456.6592
394,-1456.2181
395,-1455.7773
396,-1455.3368
397,-1454.8965
398,-1454.4568
399,-1454.0172
400,-1453.5775
401,-1453.1383
402,-1452.6993
403,-1452.2604
404,-1451.8219
405,-1451.3834
406,-1450.945
407,-1450.5068
408,-1450.069
409,-1449.6312
410,-1449.1934
411,-1448.7559
412,-1448.3184
413,-1447.8812
414,-1447.444
415,-1447.007
416,-1446.57
417,-1446.133
418,-1445.6965
419,-1445.2598
420,-1444.8232
421,-1444.3867
422,-1443.9503
423,-1443.514
424,-1443.0778
425,-1442.6311
426,-1442.1859
427,-1441.742
428,-1441.2988
429,-1440.8563
430,-1440.4146
431,-1439.9731
432,-1439.5321
433,-1439.0916
434,-1438.6514
435,-1438.2115
436,-1437.7719
437,-1437.3325
438,-1436.8934
439,-1436.4543
440,-1436.0156
441,-1435.577
442,-1435.1387
443,-1434.7004
444,-1434.2623
445,-1433.8245
446,-1433.3868
447,-1432.9493
448,-1432.5118
449,-1432.0747
450,-1431.6375
451,-1431.2006
452,-1430.7637
453,-1430.3271
454,-1429.8906
455,-1429.4543
456,-1429.0181
457,-1428.5729
458,-1428.1296
459,-1427.6875
460,-1427.2462
461,-1426.8055
462,-1426.3656
463,-1425.9263
464,-1425.4872
465,-1425.0487
466,-1424.6105
467,-1424.1726
468,-1423.7352
469,-1423.298
470,-1422.8612
471,-1422.4243
472,-1421.9878
473,-1421.5519
474,-1421.1158
475,-1420.6799
476,-1420.2445
477,-1419.8092
478,-1419.374
479,-1418.9391
480,-1418.5044
481,-1418.0697
482,-1417.6353
483,-1417.2009
484,-1416.7668
485,-1416.3328
486,-1415.899
487,-1415.4655
488,-1415.032
489,-1414.5988
490,-1414.1653
491,-1413.7323
492,-1413.2993
493,-1412.8666
494,-1412.4337
495,-1412.0012
496,-1411.5687
497,-1411.1305
498,-1410.6931
499,-1410.2563
500,-1409.8203
501,-1409.385
502,-1408.9498
503,-1408.5153
504,-1408.0809
505,-1407.6472
506,-1407.2134
507,-1406.7802
508,-1406.3472
509,-1405.9143
510,-1405.4818
511,-1405.0496
512,-1404.6174
513,-1404.1855
514,-1403.7539
515,-1403.3223
516,-1402.8911
517,-1402.46
518,-1402.029
519,-1401.5983
520,-1401.1675
521,-1400.7372
522,-1400.3069
523,-1399.8767
524,-1399.4467
525,-1399.0168
526,-1398.5872
527,-1398.1578
528,-1397.7284
529,-1397.2992
530,-1396.8702
531,-1396.4412
532,-1396.0126
533,-1395.584
534,-1395.1559
535,-1394.7277
536,-1394.2997
537,-1393.863
538,-1393.428
539,-1392.9935
540,-1392.5599
541,-1392.127
542,-1391.6945
543,-1391.2625
544,-1390.8309
545,-1390.3997
546,-1389.969
547,-1389.5385
548,-1389.1083
549,-1388.6782
550,-1388.2484
551,-1387.8191
552,-1387.39
553,-1386.961
554,-1386.5325
555,-1386.1039
556,-1385.6755
557,-1385.2474
558,-1384.8197
559,-1384.3918
560,-1383.9645
561,-1383.5371
562,-1383.11
563,-1382.6827
564,-1382.2561
565,-1381.8293
566,-1381.4028
567,-1380.9766
568,-1380.5503
569,-1380.1241
570,-1379.6981
571,-1379.2723
572,-1378.8467
573,-1378.4213
574,-1377.9956
575,-1377.5704
576,-1377.1453
577,-1376.7114
578,-1376.2789
579,-1375.8473
580,-1375.4165
581,-1374.9866
582,-1374.557
583,-1374.128
584,-1373.6995
585,-1373.2714
586,-1372.8438
587,-1372.4164
588,-1371.9894
589,-1371.5626
590,-1371.1362
591,-1370.71
592,-1370.284
593,-1369.8584
594,-1369.4327
595,-1369.0074
596,-1368.5825
597,-1368.1575
598,-1367.7328
599,-1367.3081
600,-1366.8839
601,-1366.4597
602,-1366.0356
603,-1365.6118
604,-1365.1881
605,-1364.7646
606,-1364.3412
607,-1363.918
608,-1363.495
609,-1363.067
610,-1362.64
611,-1362.2137
612,-1361.7881
613,-1361.3628
614,-1360.938
615,-1360.5135
616,-1360.0894
617,-1359.6654
618,-1359.2418
619,-1358.8186
620,-1358.3956
621,-1357.9724
622,-1357.5499
623,-1357.1274
624,-1356.705
625,-1356.2828
626,-1355.861
627,-1355.4391
628,-1355.0175
629,-1354.5961
630,-1354.1747
631,-1353.7534
632,-1353.3325
633,-1352.9115
634,-1352.4907
635,-1352.0703
636,-1351.6498
637,-1351.2296
638,-1350.8093
639,-1350.3894
640,-1349.9696
641,-1349.5498
642,-1349.1302
643,-1348.7107
644,-1348.2915
645,-1347.8722
646,-1347.4531
647,-1347.0342
648,-1346.6155
649,-1346.1932
650,-1345.7719
651,-1345.3511
652,-1344.9305
653,-1344.5106
654,-1344.091
655,-1343.6715
656,-1343.2524
657,-1342.8337
658,-1342.4152
659,-1341.9968
660,-1341.5787
661,-1341.1608
662,-1340.743
663,-1340.3256
664,-1339.9082
665,-1339.4912
666,-1339.0742
667,-1338.6573
668,-1338.2406
669,-1337.8242
670,-1337.4078
671,-1336.9916
672,-1336.5753
673,-1336.1593
674,-1335.7438
675,-1335.3279
676,-1334.9124
677,-1334.4968
678,-1334.0815
679,-1333.6664
680,-1333.2512
681,-1332.8362
682,-1332.4213
683,-1332.0067
684,-1331.5922
685,-1331.1775
686,-1330.7633
687,-1330.349
688,-1329.9347
689,-1329.5203
690,-1329.1063
691,-1328.6925
692,-1328.279
693,-1327.8656
694,-1327.4525
695,-1327.0393
696,-1326.6263
697,-1326.2136
698,-1325.8005
699,-1325.3881
700,-1324.9756
701,-1324.5631
702,-1324.1506
703,-1323.7384
704,-1323.3262
705,-1322.9141
706,-1322.502
707,-1322.09
708,-1321.678
709,-1321.2662
710,-1320.8544
711,-1320.4425
712,-1320.0309
713,-1319.6194
714,-1319.2078
715,-1318.7965
716,-1318.3851
717,-1317.9739
718,-1317.5627
719,-1317.1517
720,-1316.7407
721,-1316.33
722,-1315.9191
723,-1315.5087
724,-1315.0983
725,-1314.688
726,-1314.2778
727,-1313.8678
728,-1313.4578
729,-1313.0457
730,-1312.6339
731,-1312.2227
732,-1311.8116
733,-1311.4012
734,-1310.991
735,-1310.5809
736,-1310.1713
737,-1309.7617
738,-1309.3524
739,-1308.9432
740,-1308.5343
741,-1308.1256
742,-1307.717
743,-1307.3085
744,-1306.9001
745,-1306.492
746,-1306.0839
747,-1305.676
748,-1305.2681
749,-1304.8606
750,-1304.4529
751,-1304.0457
752,-1303.6383
753,-1303.2312
754,-1302.8242
755,-1302.4171
756,-1302.0105
757,-1301.6039
758,-1301.1974
759,-1300.7911
760,-1300.385
761,-1299.9753
762,-1299.5665
763,-1299.1581
764,-1298.7502
765,-1298.3429
766,-1297.9359
767,-1297.5292
768,-1297.1228
769,-1296.7166
770,-1296.3107
771,-1295.905
772,-1295.4996
773,-1295.0942
774,-1294.6892
775,-1294.2843
776,-1293.8796
777,-1293.4753
778,-1293.0709
779,-1292.6667
780,-1292.2626
781,-1291.8588
782,-1291.455
783,-1291.0514
784,-1290.6481
785,-1290.2449
786,-1289.8417
787,-1289.4387
788,-1289.0359
789,-1288.6333
790,-1288.2308
791,-1287.8284
792,-1287.4263
793,-1287.024
794,-1286.6221
795,-1286.2202
796,-1285.8184
797,-1285.4169
798,-1285.0154
799,-1284.614
800,-1284.2128
801,-1283.8091
802,-1283.4058
803,-1283.003
804,-1282.6007
805,-1282.1987
806,-1281.7969
807,-1281.3956
808,-1280.9944
809,-1280.5934
810,-1280.1926
811,-1279.7921
812,-1279.3918
813,-1278.9916
814,-1278.5917
815,-1278.1919
816,-1277.7924
817,-1277.3928
818,-1276.9935
819,-1276.5944
820,-1276.1954
821,-1275.7966
822,-1275.3978
823,-1274.9993
824,-1274.601
825,-1274.2026
826,-1273.8047
827,-1273.4067
828,-1273.0088
829,-1272.6111
830,-1272.2136
831,-1271.8162
832,-1271.419
833,-1271.0219
834,-1270.6248
835,-1270.228
836,-1269.8314
837,-1269.4348
838,-1269.0385
839,-1268.6422
840,-1268.2461
841,-1267.8466
842,-1267.4478
843,-1267.0494
844,-1266.6514
845,-1266.2539
846,-1265.8566
847,-1265.4597
848,-1265.063
849,-1264.6664
850,-1264.2703
851,-1263.874
852,-1263.4781
853,-1263.0824
854,-1262.6869
855,-1262.2914
856,-1261.8962
857,-1261.5011
858,-1261.1062
859,-1260.7115
860,-1260.3169
861,-1259.9226
862,-1259.5282
863,-1259.1342
864,-1258.7401
865,-1258.3463
866,-1257.9526
867,-1257.5591
868,-1257.1658
869,-1256.7726
870,-1256.3796
871,-1255.9867
872,-1255.594
873,-1255.2015
874,-1254.8091
875,-1254.4167
876,-1254.0245
877,-1253.6328
878,-1253.2408
879,-1252.8492
880,-1252.4578
881,-1252.064
882,-1251.6707
883,-1251.278
884,-1250.8854
885,-1250.493
886,-1250.101
887,-1249.709
888,-1249.3173
889,-1248.9258
890,-1248.5343
891,-1248.1431
892,-1247.752
893,-1247.361
894,-1246.9701
895,-1246.5793
896,-1246.1887
897,-1245.7983
898,-1245.408
899,-1245.0178
900,-1244.6277
901,-1244.2377
902,-1243.8479
903,-1243.4583
904,-1243.0686
905,-1242.6791
906,-1242.2898
907,-1241.9006
908,-1241.5115
909,-1241.1224
910,-1240.7338
911,-1240.3451
912,-1239.9565
913,-1239.5681
914,-1239.178
915,-1238.7885
916,-1238.3993
917,-1238.0105
918,-1237.622
919,-1237.2338
920,-1236.8456
921,-1236.4578
922,-1236.0701
923,-1235.6825
924,-1235.2952
925,-1234.908
926,-1234.521
927,-1234.1342
928,-1233.7473
929,-1233.3607
930,-1232.9742
931,-1232.588
932,-1232.2019
933,-1231.8158
934,-1231.4298
935,-1231.0441
936,-1230.6584
937,-1230.2728
938,-1229.8875
939,-1229.5023
940,-1229.1172
941,-1228.7322
942,-1228.3473
943,-1227.9626
944,-1227.5779
945,-1227.1936
946,-1226.8091
947,-1226.4248
948,-1226.0408
949,-1225.6567
950,-1225.2727
951,-1224.8889
952,-1224.5054
953,-1224.1218
954,-1223.7382
955,-1223.3545
956,-1222.9712
957,-1222.5879
958,-1222.2048
959,-1221.822
960,-1221.4393
961,-1221.0568
962,-1220.6746
963,-1220.2922
964,-1219.9102
965,-1219.5282
966,-1219.1465
967,-1218.7649
968,-1218.3834
969,-1218.0021
970,-1217.6208
971,-1217.2399
972,-1216.8589
973,-1216.4779
974,-1216.0973
975,-1215.7168
976,-1215.3363
977,-1214.9559
978,-1214.5758
979,-1214.1958
980,-1213.8158
981,-1213.4358
982,-1213.056
983,-1212.6763
984,-1212.2966
985,-1211.9171
986,-1211.5378
987,-1211.1586
988,-1210.7794
989,-1210.4004
990,-1210.0215
991,-1209.6426
992,-1209.2642
993,-1208.8855
994,-1208.5039
995,-1208.1228
996,-1207.742
997,-1207.3616
998,-1206.9816
999,-1206.6017
1000,-1206.222
1001,-1205.8427
1002,-1205.4636
1003,-1205.0847
1004,-1204.7058
1005,-1204.3271
1006,-1203.9486
1007,-1203.5704
1008,-1203.1923
1009,-1202.8143
1010,-1202.4365
1011,-1202.0588
1012,-1201.6813
1013,-1201.3038
1014,-1200.9265
1015,-1200.5493
1016,-1200.1724
1017,-1199.7955
1018,-1199.4188
1019,-1199.0421
1020,-1198.6656
1021,-1198.2893
1022,-1197.9131
1023,-1197.537
1024,-1197.1609
1025,-1196.7852
1026,-1196.4093
1027,-1196.0337
1028,-1195.6583
1029,-1195.283
1030,-1194.9078
1031,-1194.5327
1032,-1194.1578
1033,-1193.7831
1034,-1193.406
1035,-1193.0298
1036,-1192.6537
1037,-1192.2781
1038,-1191.9028
1039,-1191.5276
1040,-1191.1528
1041,-1190.7782
1042,-1190.4037
1043,-1190.0293
1044,-1189.6552
1045,-1189.2812
1046,-1188.9075
1047,-1188.5338
1048,-1188.1603
1049,-1187.787
1050,-1187.4138
1051,-1187.0408
1052,-1186.6678
1053,-1186.2949
1054,-1185.9224
1055,-1185.5498
1056,-1185.1774
1057,-1184.8052
1058,-1184.433
1059,-1184.0609
1060,-1183.6891
1061,-1183.3171
1062,-1182.9454
1063,-1182.5741
1064,-1182.2025
1065,-1181.8312
1066,-1181.4601
1067,-1181.089
1068,-1180.7184
1069,-1180.3478
1070,-1179.9773
1071,-1179.6072
1072,-1179.237
1073,-1178.8671
1074,-1178.497
1075,-1178.1272
1076,-1177.7576
1077,-1177.3878
1078,-1177.0184
1079,-1176.649
1080,-1176.2798
1081,-1175.9106
1082,-1175.5415
1083,-1175.1726
1084,-1174.8037
1085,-1174.435
1086,-1174.0664
1087,-1173.698
1088,-1173.3297
1089,-1172.9614
1090,-1172.5934
1091,-1172.2253
1092,-1171.8577
1093,-1171.4899
1094,-1171.1222
1095,-1170.7548
1096,-1170.3875
1097,-1170.0201
1098,-1169.6531
1099,-1169.286
1100,-1168.9191
1101,-1168.5524
1102,-1168.1858
1103,-1167.8193
1104,-1167.453
1105,-1167.0867
1106,-1166.7206
1107,-1166.3534
1108,-1165.9863
1109,-1165.6196
1110,-1165.253
1111,-1164.8867
1112,-1164.5209
1113,-1164.1549
1114,-1163.7891
1115,-1163.4235
1116,-1163.058
1117,-1162.6927
1118,-1162.3275
1119,-1161.9625
1120,-1161.5977
1121,-1161.2329
1122,-1160.8683
1123,-1160.5038
1124,-1160.1394
1125,-1159.775
1126,-1159.411
1127,-1159.047
1128,-1158.6832
1129,-1158.3195
1130,-1157.9558
1131,-1157.5923
1132,-1157.229
1133,-1156.8657
1134,-1156.5027
1135,-1156.1396
1136,-1155.7769
1137,-1155.4142
1138,-1155.0515
1139,-1154.6891
1140,-1154.3267
1141,-1153.9646
1142,-1153.6027
1143,-1153.2407
1144,-1152.879
1145,-1152.5176
1146,-1152.1561
1147,-1151.7937
1148,-1151.4316
1149,-1151.07
1150,-1150.7085
1151,-1150.3473
1152,-1149.9861
1153,-1149.6251
1154,-1149.2644
1155,-1148.9037
1156,-1148.5432
1157,-1148.1827
1158,-1147.8226
1159,-1147.4625
1160,-1147.1025
1161,-1146.7427
1162,-1146.3829
1163,-1146.0233
1164,-1145.664
1165,-1145.3046
1166,-1144.9454
1167,-1144.5864
1168,-1144.2274
1169,-1143.8687
1170,-1143.51
1171,-1143.1514
1172,-1142.793
1173,-1142.4347
1174,-1142.0764
1175,-1141.7184
1176,-1141.3605
1177,-1141.0027
1178,-1140.645
1179,-1140.2875
1180,-1139.93
1181,-1139.5728
1182,-1139.2155
1183,-1138.8584
1184,-1138.5016
1185,-1138.1445
1186,-1137.7878
1187,-1137.4305
1188,-1137.0734
1189,-1136.7166
1190,-1136.3596
1191,-1136.003
1192,-1135.6465
1193,-1135.2902
1194,-1134.9337
1195,-1134.5776
1196,-1134.2216
1197,-1133.8656
1198,-1133.5096
1199,-1133.1539
1200,-1132.7982
1201,-1132.4427
1202,-1132.0873
1203,-1131.7319
1204,-1131.3766
1205,-1131.0215
1206,-1130.6665
1207,-1130.3116
1208,-1129.9569
1209,-1129.6023
1210,-1129.2479
1211,-1128.8934
1212,-1128.5392
1213,-1128.1852
1214,-1127.8312
1215,-1127.4773
1216,-1127.1235
1217,-1126.77
1218,-1126.4165
1219,-1126.0632
1220,-1125.71
1221,-1125.3555
1222,-1125.0013
1223,-1124.6476
1224,-1124.2941
1225,-1123.9409
1226,-1123.5878
1227,-1123.2349
1228,-1122.8821
1229,-1122.5295
1230,-1122.177
1231,-1121.8247
1232,-1121.4725
1233,-1121.1202
1234,-1120.7684
1235,-1120.4165
1236,-1120.0648
1237,-1119.7133
1238,-1119.3617
1239,-1119.0103
1240,-1118.659
1241,-1118.3077
1242,-1117.9567
1243,-1117.6057
1244,-1117.2549
1245,-1116.904
1246,-1116.5535
1247,-1116.2029
1248,-1115.8524
1249,-1115.502
1250,-1115.1517
1251,-1114.8014
1252,-1114.4512
1253,-1114.1012
1254,-1113.7512
1255,-1113.4014
1256,-1113.0515
1257,-1112.7019
1258,-1112.3523
1259,-1112.0028
1260,-1111.6536
1261,-1111.3019
1262,-1110.9508
1263,-1110.6003
1264,-1110.2499
1265,-1109.9
1266,-1109.55
1267,-1109.2006
1268,-1108.8512
1269,-1108.502
1270,-1108.153
1271,-1107.8041
1272,-1107.4553
1273,-1107.1068
1274,-1106.7584
1275,-1106.4102
1276,-1106.0621
1277,-1105.7142
1278,-1105.3665
1279,-1105.0187
1280,-1104.6713
1281,-1104.3239
1282,-1103.9766
1283,-1103.6295
1284,-1103.2825
1285,-1102.9357
1286,-1102.589
1287,-1102.2423
1288,-1101.8959
1289,-1101.5493
1290,-1101.2031
1291,-1100.857
1292,-1100.5109
1293,-1100.1649
1294,-1099.8192
1295,-1099.4735
1296,-1099.128
1297,-1098.7825
1298,-1098.4371
1299,-1098.0918
1300,-1097.7468
1301,-1097.3993
1302,-1097.0525
1303,-1096.7059
1304,-1096.3599
1305,-1096.014
1306,-1095.6685
1307,-1095.3231
1308,-1094.9779
1309,-1094.633
1310,-1094.2883
1311,-1093.9438
1312,-1093.5994
1313,-1093.2552
1314,-1092.9113
1315,-1092.5673
1316,-1092.2236
1317,-1091.88
1318,-1091.5365
1319,-1091.1932
1320,-1090.8501
1321,-1090.5071
1322,-1090.1642
1323,-1089.8214
1324,-1089.4789
1325,-1089.1364
1326,-1088.7941
1327,-1088.4518
1328,-1088.1096
1329,-1087.7678
1330,-1087.4259
1331,-1087.0842
1332,-1086.7428
1333,-1086.4012
1334,-1086.0599
1335,-1085.7188
1336,-1085.3777
1337,-1085.0367
1338,-1084.696
1339,-1084.3553
1340,-1084.0148
1341,-1083.6747
1342,-1083.3348
1343,-1082.9952
1344,-1082.6556
1345,-1082.316
1346,-1081.9767
1347,-1081.6375
1348,-1081.2983
1349,-1080.9594
1350,-1080.6205
1351,-1080.2815
1352,-1079.9427
1353,-1079.6042
1354,-1079.2657
1355,-1078.9275
1356,-1078.5892
1357,-1078.251
1358,-1077.913
1359,-1077.5751
1360,-1077.2374
1361,-1076.8997
1362,-1076.5621
1363,-1076.2246
1364,-1075.8873
1365,-1075.5502
1366,-1075.2129
1367,-1074.8759
1368,-1074.5391
1369,-1074.2023
1370,-1073.8655
1371,-1073.5289
1372,-1073.1924
1373,-1072.856
1374,-1072.5197
1375,-1072.1832
1376,-1071.8472
1377,-1071.5111
1378,-1071.1754
1379,-1070.8398
1380,-1070.5042
1381,-1070.1688
1382,-1069.8336
1383,-1069.4983
1384,-1069.1633
1385,-1068.8284
1386,-1068.4937
1387,-1068.159
1388,-1067.8245
1389,-1067.49
1390,-1067.1556
1391,-1066.8214
1392,-1066.4873
1393,-1066.1532
1394,-1065.8192
1395,-1065.4855
1396,-1065.1517
1397,-1064.8181
1398,-1064.4847
1399,-1064.1514
1400,-1063.8181
1401,-1063.485
1402,-1063.152
1403,-1062.8191
1404,-1062.4863
1405,-1062.1538
1406,-1061.8213
1407,-1061.4889
1408,-1061.1565
1409,-1060.8245
1410,-1060.4923
1411,-1060.1605
1412,-1059.8286
1413,-1059.497
1414,-1059.1653
1415,-1058.8339
1416,-1058.5027
1417,-1058.1715
1418,-1057.8405
1419,-1057.5096
1420,-1057.1788
1421,-1056.8481
1422,-1056.5176
1423,-1056.1871
1424,-1055.8568
1425,-1055.5266
1426,-1055.1967
1427,-1054.8667
1428,-1054.5367
1429,-1054.2072
1430,-1053.8776
1431,-1053.5481
1432,-1053.2188
1433,-1052.8896
1434,-1052.5604
1435,-1052.2316
1436,-1051.9028
1437,-1051.5739
1438,-1051.2452
1439,-1050.9165
1440,-1050.5881
1441,-1050.2598
1442,-1049.9315
1443,-1049.6034
1444,-1049.2753
1445,-1048.9473
1446,-1048.6195
1447,-1048.2919
1448,-1047.9644
1449,-1047.637
1450,-1047.3097
1451,-1046.9827
1452,-1046.6556
1453,-1046.3287
1454,-1046.0018
1455,-1045.6746
1456,-1045.347
1457,-1045.02
1458,-1044.693
1459,-1044.3661
1460,-1044.0393
1461,-1043.7128
1462,-1043.3864
1463,-1043.0599
1464,-1042.7336
1465,-1042.4076
1466,-1042.0814
1467,-1041.7556
1468,-1041.4298
1469,-1041.1041
1470,-1040.7784
1471,-1040.453
1472,-1040.1277
1473,-1039.8024
1474,-1039.4772
1475,-1039.1522
1476,-1038.8271
1477,-1038.5022
1478,-1038.1775
1479,-1037.8528
1480,-1037.5282
1481,-1037.2037
1482,-1036.8794
1483,-1036.555
1484,-1036.2308
1485,-1035.9069
1486,-1035.5829
1487,-1035.2589
1488,-1034.9352
1489,-1034.6116
1490,-1034.288
1491,-1033.9646
1492,-1033.6412
1493,-1033.3181
1494,-1032.995
1495,-1032.6697
1496,-1032.3448
1497,-1032.0205
1498,-1031.6964
1499,-1031.3727
1500,-1031.0491
1501,-1030.7256
1502,-1030.4025
1503,-1030.0795
1504,-1029.7566
1505,-1029.4338
1506,-1029.1113
1507,-1028.789
1508,-1028.4668
1509,-1028.1445
1510,-1027.8228
1511,-1027.5009
1512,-1027.1792
1513,-1026.8577
1514,-1026.5363
1515,-1026.215
1516,-1025.8938
