,loglik
242,-800.3633
243,-800.1036
244,-799.8446
245,-799.586
246,-799.3278
247,-799.07007
248,-798.8126
249,-798.5556
250,-798.2987
251,-798.04224
252,-797.786
253,-797.52997
254,-797.2741
255,-797.0185
256,-796.76294
257,-796.5076
258,-796.25256
259,-795.99756
260,-795.7428
261,-795.4881
262,-795.2336
263,-794.9792
264,-794.72504
265,-794.471
266,-794.21716
267,-793.96326
268,-793.70966
269,-793.4562
270,-793.2027
271,-792.9495
272,-792.6963
273,-792.4432
274,-792.19025
275,-791.9373
276,-791.6845
277,-791.4319
278,-791.1794
279,-790.9269
280,-790.6683
281,-790.41016
282,-790.15247
283,-789.8953
284,-789.6384
285,-789.3818
286,-789.12537
287,-788.8692
288,-788.6131
289,-788.35724
290,-788.10156
291,-787.84595
292,-787.59045
293,-787.33514
294,-787.07996
295,-786.8249
296,-786.5699
297,-786.315
298,-786.0601
299,-785.8053
300,-785.55054
301,-785.29584
302,-785.0411
303,-784.78644
304,-784.53186
305,-784.27734
306,-784.02264
307,-783.7681
308,-783.51355
309,-783.25903
310,-783.0046
311,-782.75006
312,-782.49146
313,-782.2336
314,-781.97614
315,-781.71906
316,-781.46234
317,-781.20575
318,-780.94946
319,-780.69324
320,-780.4373
321,-780.1814
322,-779.92566
323,-779.67004
324,-779.4145
325,-779.1592
326,-778.9039
327,-778.64874
328,-778.39374
329,-778.1388
330,-777.88403
331,-777.62933
332,-777.37476
333,-777.1203
334,-776.8659
335,-776.6117
336,-776.3575
337,-776.1036
338,-775.8495
339,-775.5957
340,-775.3419
341,-775.08826
342,-774.83466
343,-774.5812
344,-774.3278
345,-774.0745
346,-773.8212
347,-773.5682
348,-773.3151
349,-773.0622
350,-772.80927
351,-772.5565
352,-772.3037
353,-772.05133
354,-771.7994
355,-771.54767
356,-771.2962
357,-771.045
358,-770.79407
359,-770.5431
360,-770.2925
361,-770.0419
362,-769.79156
363,-769.54126
364,-769.2911
365,-769.0411
366,-768.79126
367,-768.5414
368,-768.2918
369,-768.0422
370,-767.79266
371,-767.5433
372,-767.2938
373,-767.04443
374,-766.79517
375,-766.5459
376,-766.2967
377,-766.04755
378,-765.7984
379,-765.5494
380,-765.3005
381,-765.05164
382,-764.80273
383,-764.554
384,-764.3053
385,-764.0567
386,-763.8081
387,-763.5597
388,-763.3112
389,-763.0629
390,-762.8147
391,-762.56665
392,-762.32
393,-762.07294
394,-761.82587
395,-761.57874
396,-761.3317
397,-761.08466
398,-760.83777
399,-760.59094
400,-760.3443
401,-760.0975
402,-759.851
403,-759.6045
404,-759.3581
405,-759.1117
406,-758.8655
407,-758.6192
408,-758.3731
409,-758.127
410,-757.881
411,-757.635
412,-757.3892
413,-757.14343
414,-756.89764
415,-756.65204
416,-756.40656
417,-756.161
418,-755.9155
419,-755.6702
420,-755.425
421,-755.1797
422,-754.9346
423,-754.6896
424,-754.4446
425,-754.19965
426,-753.9548
427,-753.70996
428,-753.4653
429,-753.2206
430,-752.9761
431,-752.7316
432,-752.4835
433,-752.23615
434,-751.9894
435,-751.74304
436,-751.4971
437,-751.25146
438,-751.0062
439,-750.76105
440,-750.51624
441,-750.27155
442,-750.02704
443,-749.7828
444,-749.5386
445,-749.2946
446,-749.0508
447,-748.8072
448,-748.5636
449,-748.3201
450,-748.07684
451,-747.8337
452,-747.59064
453,-747.34766
454,-747.1049
455,-746.8622
456,-746.61957
457,-746.377
458,-746.1345
459,-745.8921
460,-745.64966
461,-745.4074
462,-745.1652
463,-744.9231
464,-744.68097
465,-744.4334
466,-744.1864
467,-743.9397
468,-743.69324
469,-743.4471
470,-743.20105
471,-742.9553
472,-742.70953
473,-742.46387
474,-742.21844
475,-741.973
476,-741.7277
477,-741.4824
478,-741.2373
479,-740.9922
480,-740.7472
481,-740.5022
482,-740.2573
483,-740.0125
484,-739.7678
485,-739.523
486,-739.27844
487,-739.0338
488,-738.7892
489,-738.5446
490,-738.3001
491,-738.0556
492,-737.8112
493,-737.56683
494,-737.3226
495,-737.07837
496,-736.8342
497,-736.59015
498,-736.34625
499,-736.1025
500,-735.8587
501,-735.6151
502,-735.3715
503,-735.1281
504,-734.88477
505,-734.63965
506,-734.39514
507,-734.15106
508,-733.9072
509,-733.66376
510,-733.42053
511,-733.1775
512,-732.9347
513,-732.69196
514,-732.44946
515,-732.20703
516,-731.9647
517,-731.72266
518,-731.4806
519,-731.2387
520,-730.9969
521,-730.7553
522,-730.51355
523,-730.2721
524,-730.03076
525,-729.78937
526,-729.5483
527,-729.307
528,-729.0661
529,-728.82513
530,-728.5842
531,-728.34344
532,-728.1027
533,-727.8621
534,-727.6215
535,-727.3811
536,-727.1407
537,-726.90045
538,-726.66016
539,-726.42
540,-726.18
541,-725.94
542,-725.7
543,-725.4602
544,-725.22046
545,-724.9809
546,-724.7417
547,-724.50256
548,-724.26355
549,-724.02466
550,-723.78595
551,-723.54724
552,-723.30865
553,-723.07
554,-722.83154
555,-722.5931
556,-722.3546
557,-722.1162
558,-721.87787
559,-721.6395
560,-721.40125
561,-721.16296
562,-720.92474
563,-720.6865
564,-720.44824
565,-720.21014
566,-719.972
567,-719.7339
568,-719.4959
569,-719.2578
570,-719.01984
571,-718.7819
572,-718.54407
573,-718.30615
574,-718.0684
575,-717.83075
576,-717.5931
577,-717.35547
578,-717.11786
579,-716.8803
580,-716.64264
581,-716.40515
582,-716.1678
583,-715.9303
584,-715.69293
585,-715.4523
586,-715.21246
587,-714.9733
588,-714.7347
589,-714.49634
590,-714.2584
591,-714.0206
592,-713.7831
593,-713.5459
594,-713.30884
595,-713.07184
596,-712.8351
597,-712.59845
598,-712.3619
599,-712.12537
600,-711.8892
601,-711.65295
602,-711.4169
603,-711.18085
604,-710.945
605,-710.7092
606,-710.47345
607,-710.2378
608,-710.00226
609,-709.7668
610,-709.5314
611,-709.2961
612,-709.0609
613,-708.82574
614,-708.59076
615,-708.3559
616,-708.121
617,-707.8863
618,-707.6516
619,-707.4172
620,-707.1828
621,-706.94867
622,-706.71454
623,-706.4805
624,-706.2467
625,-706.0129
626,-705.77905
627,-705.5453
628,-705.31165
629,-705.078
630,-704.8444
631,-704.611
632,-704.3775
633,-704.1441
634,-703.91077
635,-703.6775
636,-703.4442
637,-703.21106
638,-702.97797
639,-702.74493
640,-702.51196
641,-702.279
642,-702.0461
643,-701.81335
644,-701.5806
645,-701.34796
646,-701.11536
647,-700.8828
648,-700.65045
649,-700.41797
650,-700.18567
651,-699.9535
652,-699.7214
653,-699.48926
654,-699.25726
655,-699.02527
656,-698.7934
657,-698.56165
658,-698.3292
659,-698.09735
660,-697.8659
661,-697.63464
662,-697.40375
663,-697.173
664,-696.9423
665,-696.7118
666,-696.4814
667,-696.2511
668,-696.021
669,-695.7909
670,-695.5609
671,-695.33105
672,-695.10126
673,-694.8715
674,-694.64197
675,-694.41235
676,-694.1828
677,-693.9534
678,-693.7242
679,-693.495
680,-693.26575
681,-693.0366
682,-692.8076
683,-692.5787
684,-692.34985
685,-692.1209
686,-691.89215
687,-691.66345
688,-691.4348
689,-691.20624
690,-690.97766
691,-690.7492
692,-690.52075
693,-690.29254
694,-690.0643
695,-689.83606
696,-689.60803
697,-689.38
698,-689.153
699,-688.9266
700,-688.70013
701,-688.4739
702,-688.2478
703,-688.0216
704,-687.7955
705,-687.56934
706,-687.34326
707,-687.1172
708,-686.89105
709,-686.66486
710,-686.4387
711,-686.2126
712,-685.9864
713,-685.76013
714,-685.53406
715,-685.30786
716,-685.0818
717,-684.8556
718,-684.62946
719,-684.4033
720,-684.1772
721,-683.9509
722,-683.72485
723,-683.49866
724,-683.27246
725,-683.04645
726,-682.82043
727,-682.59454
728,-682.36865
729,-682.1428
730,-681.91693
731,-681.69116
732,-681.46545
733,-681.23975
734,-681.0142
735,-680.7886
736,-680.5631
737,-680.33765
738,-680.1069
739,-679.87695
740,-679.6478
741,-679.4192
742,-679.19116
743,-678.96344
744,-678.7361
745,-678.509
746,-678.28217
747,-678.0556
748,-677.8293
749,-677.6031
750,-677.3772
751,-677.15137
752,-676.9258
753,-676.7003
754,-676.475
755,-676.2498
756,-676.02484
757,-675.8
758,-675.5753
759,-675.3507
760,-675.1261
761,-674.90173
762,-674.67725
763,-674.45294
764,-674.2288
765,-674.0047
766,-673.7807
767,-673.55676
768,-673.33295
769,-673.1092
770,-672.8856
771,-672.6622
772,-672.43756
773,-672.2133
774,-671.9894
775,-671.76544
776,-671.5417
777,-671.3181
778,-671.09454
779,-670.8711
780,-670.64764
781,-670.42426
782,-670.2009
783,-669.97766
784,-669.75446
785,-669.53125
786,-669.30804
787,-669.08496
788,-668.8619
789,-668.6389
790,-668.416
791,-668.1931
792,-667.9702
793,-667.74744
794,-667.52466
795,-667.302
796,-667.07935
797,-666.8569
798,-666.63434
799,-666.412
800,-666.1897
801,-665.96747
802,-665.7453
803,-665.52325
804,-665.3012
805,-665.0793
806,-664.8574
807,-664.6356
808,-664.4139
809,-664.19226
810,-663.9707
811,-663.74927
812,-663.52704
813,-663.305
814,-663.0832
815,-662.86163
816,-662.6402
817,-662.41895
818,-662.19794
819,-661.977
820,-661.7562
821,-661.53546
822,-661.3149
823,-661.0944
824,-660.8742
825,-660.6539
826,-660.4337
827,-660.21375
828,-659.9937
829,-659.774
830,-659.5542
831,-659.33453
832,-659.115
833,-658.89545
834,-658.6761
835,-658.4567
836,-658.2375
837,-658.01825
838,-657.7991
839,-657.57996
840,-657.3611
841,-657.14215
842,-656.92334
843,-656.70465
844,-656.4861
845,-656.2676
846,-656.0492
847,-655.8309
848,-655.6127
849,-655.39453
850,-655.1764
851,-654.95844
852,-654.73834
853,-654.51874
854,-654.2994
855,-654.0803
856,-653.86145
857,-653.6427
858,-653.4242
859,-653.20575
860,-652.98755
861,-652.7694
862,-652.5514
863,-652.3335
864,-652.11566
865,-651.898
866,-651.6804
867,-651.463
868,-651.2456
869,-651.0283
870,-650.81116
871,-650.5941
872,-650.3771
873,-650.1603
874,-649.9435
875,-649.72687
876,-649.5103
877,-649.2938
878,-649.0775
879,-648.8613
880,-648.6452
881,-648.4291
882,-648.2132
883,-647.9973
884,-647.7816
885,-647.56586
886,-647.3503
887,-647.13477
888,-646.9193
889,-646.704
890,-646.48865
891,-646.27344
892,-646.05707
893,-645.8412
894,-645.62537
895,-645.4097
896,-645.1943
897,-644.9789
898,-644.7637
899,-644.5485
900,-644.3334
901,-644.11835
902,-643.9034
903,-643.68854
904,-643.4737
905,-643.259
906,-643.0443
907,-642.8298
908,-642.6153
909,-642.40076
910,-642.1864
911,-641.97205
912,-641.7577
913,-641.5434
914,-641.3292
915,-641.1151
916,-640.90106
917,-640.687
918,-640.473
919,-640.25916
920,-640.04535
921,-639.83154
922,-639.61786
923,-639.4042
924,-639.1907
925,-638.9772
926,-638.76294
927,-638.54913
928,-638.33545
929,-638.12195
930,-637.9086
931,-637.6953
932,-637.4821
933,-637.2691
934,-637.0561
935,-636.8432
936,-636.63043
937,-636.4177
938,-636.20496
939,-635.99243
940,-635.7799
941,-635.5675
942,-635.35504
943,-635.1428
944,-634.9305
945,-634.7183
946,-634.5062
947,-634.2941
948,-634.08215
949,-633.87036
950,-633.6585
951,-633.44684
952,-633.2352
953,-633.0236
954,-632.8122
955,-632.6007
956,-632.38947
957,-632.1782
958,-631.96704
959,-631.756
960,-631.54504
961,-631.3342
962,-631.1234
963,-630.9127
964,-630.70215
965,-630.4916
966,-630.2804
967,-630.0696
968,-629.8589
969,-629.64844
970,-629.43805
971,-629.2278
972,-629.0177
973,-628.8076
974,-628.59766
975,-628.3878
976,-628.1781
977,-627.96844
978,-627.7588
979,-627.5493
980,-627.33984
981,-627.1305
982,-626.92126
983,-626.7121
984,-626.503
985,-626.294
986,-626.08514
987,-625.87634
988,-625.66766
989,-625.45905
990,-625.25055
991,-625.0421
992,-624.8338
993,-624.6255
994,-624.4173
995,-624.20917
996,-624.00104
997,-623.79297
998,-623.585
999,-623.37714
1000,-623.1693
1001,-622.96155
1002,-622.75385
1003,-622.54626
1004,-622.3387
1005,-622.13116
1006,-621.9233
1007,-621.71564
1008,-621.50806
1009,-621.30054
1010,-621.0932
1011,-620.88586
1012,-620.6785
1013,-620.47125
1014,-620.2641
1015,-620.0569
1016,-619.8498
1017,-619.6427
1018,-619.43567
1019,-619.2287
1020,-619.0218
1021,-618.8149
1022,-618.6081
1023,-618.4013
1024,-618.1947
1025,-617.9881
1026,-617.7815
1027,-617.57495
1028,-617.3685
1029,-617.1622
1030,-616.9559
1031,-616.74963
1032,-616.5435
1033,-616.33734
1034,-616.1312
1035,-615.9253
1036,-615.71936
1037,-615.5135
1038,-615.30774
1039,-615.1019
1040,-614.8963
1041,-614.6907
1042,-614.48517
1043,-614.2797
1044,-614.07434
1045,-613.869
1046,-613.6645
1047,-613.4601
1048,-613.2557
1049,-613.0514
1050,-612.84717
1051,-612.643
1052,-612.43884
1053,-612.23474
1054,-612.0307
1055,-611.82684
1056,-611.6229
1057,-611.4191
1058,-611.2154
1059,-611.01166
1060,-610.80804
1061,-610.6045
1062,-610.40106
1063,-610.19763
1064,-609.99426
1065,-609.791
1066,-609.58777
1067,-609.3846
1068,-609.1815
1069,-608.97845
1070,-608.7755
1071,-608.5726
1072,-608.36975
1073,-608.16693
1074,-607.9642
1075,-607.7615
1076,-607.55884
1077,-607.35626
1078,-607.15375
1079,-606.9514
1080,-606.7491
1081,-606.547
1082,-606.34503
1083,-606.1431
1084,-605.9413
1085,-605.73944
1086,-605.5377
1087,-605.33606
1088,-605.13434
1089,-604.93274
1090,-604.73126
1091,-604.52966
1092,-604.3282
1093,-604.1268
1094,-603.92535
1095,-603.724
1096,-603.5227
1097,-603.3214
1098,-603.12024
1099,-602.9191
1100,-602.718
1101,-602.517
1102,-602.316
1103,-602.1151
1104,-601.9143
1105,-601.71356
1106,-601.5128
1107,-601.3122
1108,-601.11163
1109,-600.9111
1110,-600.7107
1111,-600.51025
1112,-600.30994
1113,-600.1096
1114,-599.90936
1115,-599.70917
1116,-599.50903
1117,-599.309
1118,-599.1091
1119,-598.9091
1120,-598.7093
1121,-598.5091
1122,-598.309
1123,-598.10913
1124,-597.9094
1125,-597.70966
1126,-597.51013
1127,-597.3106
1128,-597.11115
1129,-596.91187
1130,-596.71265
1131,-596.5135
1132,-596.31445
1133,-596.1155
1134,-595.91656
1135,-595.71783
1136,-595.51917
1137,-595.32056
1138,-595.1221
1139,-594.9236
1140,-594.7253
1141,-594.52704
1142,-594.3288
1143,-594.1306
1144,-593.93256
1145,-593.7346
1146,-593.53674
1147,-593.33887
1148,-593.1412
1149,-592.9435
1150,-592.7459
1151,-592.54834
1152,-592.3508
1153,-592.1534
1154,-591.95605
1155,-591.7587
1156,-591.5614
1157,-591.3642
1158,-591.167
1159,-590.9699
1160,-590.7729
1161,-590.57556
1162,-590.3785
1163,-590.18164
1164,-589.9848
1165,-589.78815
1166,-589.5916
1167,-589.39514
1168,-589.1987
1169,-589.0024
1170,-588.8061
1171,-588.60986
1172,-588.41364
1173,-588.2176
1174,-588.0215
1175,-587.82556
1176,-587.6296
1177,-587.4338
1178,-587.23804
1179,-587.04236
1180,-586.8467
1181,-586.6512
1182,-586.4557
1183,-586.26025
1184,-586.0649
1185,-585.86957
1186,-585.6744
1187,-585.47925
1188,-585.2842
1189,-585.0891
1190,-584.8942
1191,-584.69934
1192,-584.5046
1193,-584.3098
1194,-584.1152
1195,-583.9206
1196,-583.7261
1197,-583.5316
1198,-583.3372
1199,-583.143
1200,-582.9487
1201,-582.75385
1202,-582.5592
1203,-582.3647
1204,-582.1703
1205,-581.976
1206,-581.78186
1207,-581.5878
1208,-581.3938
1209,-581.1999
1210,-581.0061
1211,-580.8123
1212,-580.61865
1213,-580.4252
1214,-580.23157
1215,-580.0382
1216,-579.84485
1217,-579.6516
1218,-579.45844
1219,-579.2654
1220,-579.0723
1221,-578.8794
1222,-578.6865
1223,-578.4938
1224,-578.3011
1225,-578.1084
1226,-577.9159
1227,-577.7233
1228,-577.53094
1229,-577.33856
1230,-577.1463
1231,-576.95404
1232,-576.76184
1233,-576.56976
1234,-576.3777
1235,-576.1857
1236,-575.99286
1237,-575.8003
1238,-575.6078
1239,-575.41547
1240,-575.22327
1241,-575.03107
1242,-574.839
1243,-574.6469
1244,-574.4551
1245,-574.2631
1246,-574.0713
1247,-573.8796
1248,-573.68787
1249,-573.4962
1250,-573.30475
1251,-573.1133
1252,-572.9218
1253,-572.73047
1254,-572.5391
1255,-572.34784
1256,-572.1567
1257,-571.9656
1258,-571.77454
1259,-571.58356
1260,-571.39264
1261,-571.2018
1262,-571.011
1263,-570.8203
1264,-570.6296
1265,-570.439
1266,-570.2485
1267,-570.05804
1268,-569.86774
1269,-569.6774
1270,-569.48724
1271,-569.2971
1272,-569.107
1273,-568.9171
1274,-568.72723
1275,-568.5374
1276,-568.34784
1277,-568.15845
1278,-567.9692
1279,-567.77997
1280,-567.59094
1281,-567.40186
1282,-567.2129
1283,-567.024
1284,-566.8352
1285,-566.6465
1286,-566.45776
1287,-566.2691
1288,-566.0805
1289,-565.892
1290,-565.70355
1291,-565.5152
1292,-565.3269
1293,-565.1387
1294,-564.95044
1295,-564.7623
1296,-564.5743
1297,-564.3863
1298,-564.1984
1299,-564.01056
1300,-563.8227
1301,-563.635
1302,-563.44727
1303,-563.2597
1304,-563.0721
1305,-562.88464
1306,-562.69727
1307,-562.5099
1308,-562.32263
1309,-562.13544
1310,-561.94836
1311,-561.7613
1312,-561.57434
1313,-561.3874
1314,-561.20056
1315,-561.0138
1316,-560.8262
1317,-560.6389
1318,-560.4517
1319,-560.2648
1320,-560.0779
1321,-559.8911
1322,-559.70447
1323,-559.5179
1324,-559.3313
1325,-559.1449
1326,-558.95844
1327,-558.7722
1328,-558.58594
1329,-558.3998
1330,-558.2137
1331,-558.0277
1332,-557.8418
1333,-557.65594
1334,-557.4702
1335,-557.28455
1336,-557.0989
1337,-556.9134
1338,-556.7279
1339,-556.5425
1340,-556.3572
1341,-556.1719
1342,-555.98676
1343,-555.8016
1344,-555.61646
1345,-555.4314
1346,-555.24646
1347,-555.0615
1348,-554.8767
1349,-554.69196
1350,-554.50726
1351,-554.32263
1352,-554.13806
1353,-553.95355
1354,-553.7691
1355,-553.5848
1356,-553.4008
1357,-553.21704
1358,-553.0333
1359,-552.8496
1360,-552.666
1361,-552.48236
1362,-552.29877
1363,-552.11523
1364,-551.93176
1365,-551.7483
1366,-551.5649
1367,-551.3815
1368,-551.1981
1369,-551.0148
1370,-550.83154
1371,-550.6484
1372,-550.46515
1373,-550.28204
1374,-550.099
1375,-549.916
1376,-549.7331
1377,-549.55023
1378,-549.36743
1379,-549.1847
1380,-549.00195
1381,-548.81934
1382,-548.6368
1383,-548.4543
1384,-548.27185
1385,-548.08954
1386,-547.90717
1387,-547.72485
1388,-547.5427
1389,-547.3606
1390,-547.1785
1391,-546.99567
1392,-546.81305
1393,-546.63055
1394,-546.44824
1395,-546.266
1396,-546.0838
1397,-545.90173
1398,-545.7197
1399,-545.53784
1400,-545.356
1401,-545.17426
1402,-544.99255
1403,-544.8109
1404,-544.62933
1405,-544.4478
1406,-544.2664
1407,-544.08496
1408,-543.90375
1409,-543.7225
1410,-543.54126
1411,-543.3601
1412,-543.179
1413,-542.99805
1414,-542.817
1415,-542.63617
1416,-542.4554
1417,-542.27466
1418,-542.0939
1419,-541.9133
1420,-541.7327
1421,-541.5522
1422,-541.3717
1423,-541.19135
1424,-541.01086
1425,-540.83057
1426,-540.6504
1427,-540.4702
1428,-540.2901
1429,-540.11017
1430,-539.93024
1431,-539.751
1432,-539.57196
1433,-539.39294
1434,-539.214
1435,-539.0351
1436,-538.8563
1437,-538.67755
1438,-538.4989
1439,-538.32025
1440,-538.1417
1441,-537.96326
1442,-537.78485
1443,-537.60645
1444,-537.42816
1445,-537.25
1446,-537.0718
1447,-536.8937
1448,-536.7157
1449,-536.53766
1450,-536.3598
1451,-536.18195
1452,-536.0042
1453,-535.82654
1454,-535.6488
1455,-535.47125
1456,-535.29376
1457,-535.11633
1458,-534.93896
1459,-534.7617
1460,-534.5844
1461,-534.4072
1462,-534.2301
1463,-534.0531
1464,-533.8761
1465,-533.69916
1466,-533.5222
1467,-533.3454
1468,-533.16864
1469,-532.9919
1470,-532.8153
1471,-532.63934
1472,-532.4633
1473,-532.2874
1474,-532.11145
1475,-531.93555
1476,-531.7597
1477,-531.5838
1478,-531.40796
1479,-531.2322
1480,-531.05634
1481,-530.88055
1482,-530.7049
1483,-530.52924
1484,-530.3536
1485,-530.17804
1486,-530.0025
1487,-529.8271
1488,-529.6517
1489,-529.4763
1490,-529.301
1491,-529.1258
1492,-528.9506
1493,-528.7755
1494,-528.6005
1495,-528.4256
1496,-528.2507
1497,-528.07587
1498,-527.90106
1499,-527.72644
1500,-527.5519
1501,-527.3773
1502,-527.2028
1503,-527.02844
1504,-526.8541
1505,-526.6799
1506,-526.5057
1507,-526.33154
1508,-526.1574
1509,-525.9834
1510,-525.8095
1511,-525.63416
1512,-525.45905
1513,-525.2841
1514,-525.1093
1515,-524.9346
1516,-524.76
1517,-524.5855
1518,-524.41113
1519,-524.2369
1520,-524.0626
1521,-523.8885
1522,-523.71454
1523,-523.5406
1524,-523.3667
1525,-523.193
1526,-523.0193
1527,-522.8457
1528,-522.67224
1529,-522.49884
1530,-522.32544
1531,-522.1522
1532,-521.97906
1533,-521.806
1534,-521.63306
1535,-521.4601
1536,-521.2872
1537,-521.1144
1538,-520.9417
1539,-520.76904
1540,-520.59644
1541,-520.4238
1542,-520.25134
1543,-520.0789
1544,-519.9065
1545,-519.73413
1546,-519.5618
1547,-519.3902
1548,-519.2187
1549,-519.0472
1550,-518.8757
1551,-518.7042
1552,-518.53284
1553,-518.3614
1554,-518.19006
1555,-518.01874
1556,-517.8475
1557,-517.67633
1558,-517.5051
1559,-517.334
1560,-517.16296
1561,-516.99194
1562,-516.821
1563,-516.6501
1564,-516.4793
1565,-516.3085
1566,-516.13776
1567,-515.9671
1568,-515.79645
1569,-515.626
1570,-515.4555
1571,-515.2851
1572,-515.11475
1573,-514.94446
1574,-514.7743
1575,-514.6041
1576,-514.434
1577,-514.26404
1578,-514.09406
1579,-513.9241
1580,-513.7543
1581,-513.5844
1582,-513.41473
1583,-513.24506
1584,-513.07544
1585,-512.9058
1586,-512.7363
1587,-512.5654
1588,-512.3948
1589,-512.22437
1590,-512.05396
1591,-511.8838
1592,-511.71362
1593,-511.54355
1594,-511.37354
1595,-511.20367
1596,-511.0338
1597,-510.86404
1598,-510.69437
1599,-510.52472
1600,-510.3552
1601,-510.1857
1602,-510.01627
1603,-509.84695
1604,-509.67764
1605,-509.50842
1606,-509.33932
1607,-509.17026
1608,-509.00125
1609,-508.8323
1610,-508.66342
1611,-508.4946
1612,-508.32593
1613,-508.15726
1614,-507.98865
1615,-507.82016
1616,-507.65173
1617,-507.4834
1618,-507.3151
1619,-507.1469
1620,-506.97882
1621,-506.81085
1622,-506.64288
1623,-506.47504
1624,-506.30725
1625,-506.13956
1626,-505.97195
1627,-505.80453
1628,-505.63718
1629,-505.47
1630,-505.3028
1631,-505.1358
1632,-504.96878
1633,-504.80185
1634,-504.63498
1635,-504.46814
1636,-504.30142
1637,-504.1347
1638,-503.96808
1639,-503.80142
1640,-503.63492
1641,-503.46848
1642,-503.30203
1643,-503.13568
1644,-502.96936
1645,-502.80316
1646,-502.63693
1647,-502.47076
1648,-502.3047
1649,-502.13867
1650,-501.97266
1651,-501.80673
1652,-501.64093
1653,-501.47522
1654,-501.3095
1655,-501.14398
1656,-500.97842
1657,-500.81305
1658,-500.64764
1659,-500.48236
1660,-500.31717
1661,-500.152
1662,-499.98703
1663,-499.82202
1664,-499.6571
1665,-499.49225
1666,-499.3275
1667,-499.16248
1668,-498.99768
1669,-498.83295
1670,-498.6683
1671,-498.50375
1672,-498.3392
1673,-498.17468
1674,-498.01025
1675,-497.8458
1676,-497.6815
1677,-497.51715
