,loglik
558,-6772.8374
559,-6770.954
560,-6769.0737
561,-6767.1963
562,-6765.3213
563,-6763.447
564,-6761.5737
565,-6759.702
566,-6757.8315
567,-6755.962
568,-6754.0923
569,-6752.224
570,-6750.356
571,-6748.489
572,-6746.6226
573,-6744.755
574,-6742.889
575,-6741.023
576,-6739.158
577,-6737.293
578,-6735.4287
579,-6733.5645
580,-6731.7007
581,-6729.836
582,-6727.9736
583,-6726.11
584,-6724.2476
585,-6722.3853
586,-6720.5234
587,-6718.661
588,-6716.8
589,-6714.9395
590,-6713.0786
591,-6711.2188
592,-6709.358
593,-6707.4985
594,-6705.6387
595,-6703.78
596,-6701.921
597,-6700.057
598,-6698.1963
599,-6696.337
600,-6694.4785
601,-6692.623
602,-6690.7676
603,-6688.913
604,-6687.059
605,-6685.206
606,-6683.3535
607,-6681.501
608,-6679.6494
609,-6677.798
610,-6675.947
611,-6674.0947
612,-6672.2446
613,-6670.395
614,-6668.545
615,-6666.695
616,-6664.8457
617,-6662.996
618,-6661.1475
619,-6659.299
620,-6657.4497
621,-6655.601
622,-6653.7534
623,-6651.905
624,-6650.057
625,-6648.2104
626,-6646.364
627,-6644.5166
628,-6642.67
629,-6640.824
630,-6638.9873
631,-6637.151
632,-6635.317
633,-6633.482
634,-6631.6475
635,-6629.8135
636,-6627.98
637,-6626.1465
638,-6624.3135
639,-6622.4805
640,-6620.6475
641,-6618.8135
642,-6616.981
643,-6615.1484
644,-6613.3154
645,-6611.482
646,-6609.6484
647,-6607.816
648,-6605.983
649,-6604.15
650,-6602.3174
651,-6600.485
652,-6598.6523
653,-6596.8193
654,-6594.9863
655,-6593.1543
656,-6591.3223
657,-6589.4897
658,-6587.657
659,-6585.826
660,-6583.994
661,-6582.162
662,-6580.331
663,-6578.5
664,-6576.6685
665,-6574.8374
666,-6573.0073
667,-6571.177
668,-6569.347
669,-6567.5176
670,-6565.6904
671,-6563.867
672,-6562.045
673,-6560.2236
674,-6558.404
675,-6556.5835
676,-6554.7656
677,-6552.9473
678,-6551.1294
679,-6549.3115
680,-6547.4946
681,-6545.6772
682,-6543.8613
683,-6542.045
684,-6540.2285
685,-6538.4126
686,-6536.5967
687,-6534.7812
688,-6532.9663
689,-6531.1504
690,-6529.336
691,-6527.521
692,-6525.7075
693,-6523.893
694,-6522.079
695,-6520.266
696,-6518.453
697,-6516.6396
698,-6514.827
699,-6513.0156
700,-6511.2036
701,-6509.3926
702,-6507.581
703,-6505.77
704,-6503.9595
705,-6502.1494
706,-6500.3384
707,-6498.529
708,-6496.7197
709,-6494.911
710,-6493.1113
711,-6491.311
712,-6489.512
713,-6487.7144
714,-6485.916
715,-6484.1187
716,-6482.3213
717,-6480.5234
718,-6478.7266
719,-6476.929
720,-6475.132
721,-6473.3335
722,-6471.536
723,-6469.7393
724,-6467.942
725,-6466.1436
726,-6464.3467
727,-6462.5493
728,-6460.751
729,-6458.954
730,-6457.1567
731,-6455.36
732,-6453.5625
733,-6451.7646
734,-6449.9673
735,-6448.171
736,-6446.374
737,-6444.577
738,-6442.7812
739,-6440.985
740,-6439.1885
741,-6437.3926
742,-6435.597
743,-6433.802
744,-6432.007
745,-6430.2124
746,-6428.4175
747,-6426.6226
748,-6424.8286
749,-6423.034
750,-6421.2334
751,-6419.436
752,-6417.641
753,-6415.847
754,-6414.0547
755,-6412.2637
756,-6410.472
757,-6408.682
758,-6406.893
759,-6405.104
760,-6403.3154
761,-6401.5273
762,-6399.7393
763,-6397.9517
764,-6396.165
765,-6394.378
766,-6392.5913
767,-6390.8047
768,-6389.0186
769,-6387.233
770,-6385.4478
771,-6383.6626
772,-6381.8774
773,-6380.093
774,-6378.3086
775,-6376.5244
776,-6374.7397
777,-6372.9565
778,-6371.174
779,-6369.3896
780,-6367.6074
781,-6365.8257
782,-6364.0435
783,-6362.261
784,-6360.4736
785,-6358.6875
786,-6356.904
787,-6355.1196
788,-6353.338
789,-6351.556
790,-6349.775
791,-6347.994
792,-6346.2144
793,-6344.4336
794,-6342.6543
795,-6340.874
796,-6339.0947
797,-6337.315
798,-6335.536
799,-6333.757
800,-6331.9775
801,-6330.1987
802,-6328.42
803,-6326.641
804,-6324.863
805,-6323.0845
806,-6321.306
807,-6319.529
808,-6317.7505
809,-6315.973
810,-6314.1953
811,-6312.4185
812,-6310.6416
813,-6308.8657
814,-6307.0884
815,-6305.3135
816,-6303.538
817,-6301.762
818,-6299.9873
819,-6298.2134
820,-6296.4395
821,-6294.665
822,-6292.8916
823,-6291.1187
824,-6289.336
825,-6287.56
826,-6285.786
827,-6284.0146
828,-6282.244
829,-6280.4756
830,-6278.7075
831,-6276.94
832,-6275.173
833,-6273.4067
834,-6271.6406
835,-6269.875
836,-6268.1094
837,-6266.3438
838,-6264.5786
839,-6262.8135
840,-6261.049
841,-6259.2837
842,-6257.519
843,-6255.755
844,-6253.9907
845,-6252.2266
846,-6250.463
847,-6248.699
848,-6246.936
849,-6245.173
850,-6243.4097
851,-6241.6475
852,-6239.885
853,-6238.123
854,-6236.3613
855,-6234.6
856,-6232.8384
857,-6231.077
858,-6229.3174
859,-6227.5566
860,-6225.796
861,-6224.0366
862,-6222.2773
863,-6220.5186
864,-6218.758
865,-6217.0005
866,-6215.2446
867,-6213.4917
868,-6211.7393
869,-6209.9873
870,-6208.237
871,-6206.4863
872,-6204.7363
873,-6202.9863
874,-6201.2373
875,-6199.489
876,-6197.7397
877,-6195.991
878,-6194.243
879,-6192.4946
880,-6190.7466
881,-6188.9985
882,-6187.251
883,-6185.5034
884,-6183.7563
885,-6182.009
886,-6180.2617
887,-6178.5146
888,-6176.7686
889,-6175.0225
890,-6173.276
891,-6171.5303
892,-6169.7847
893,-6168.0386
894,-6166.2944
895,-6164.5493
896,-6162.8047
897,-6161.061
898,-6159.3174
899,-6157.5737
900,-6155.83
901,-6154.088
902,-6152.3457
903,-6150.6035
904,-6148.867
905,-6147.134
906,-6145.401
907,-6143.67
908,-6141.9395
909,-6140.2095
910,-6138.48
911,-6136.7505
912,-6135.022
913,-6133.2935
914,-6131.565
915,-6129.837
916,-6128.1094
917,-6126.3813
918,-6124.654
919,-6122.9253
920,-6121.1978
921,-6119.4707
922,-6117.7437
923,-6116.016
924,-6114.2886
925,-6112.561
926,-6110.835
927,-6109.1074
928,-6107.3813
929,-6105.654
930,-6103.9272
931,-6102.201
932,-6100.475
933,-6098.7485
934,-6097.023
935,-6095.2974
936,-6093.5713
937,-6091.846
938,-6090.1406
939,-6088.435
940,-6086.7305
941,-6085.025
942,-6083.32
943,-6081.6147
944,-6079.9097
945,-6078.205
946,-6076.5005
947,-6074.796
948,-6073.0913
949,-6071.386
950,-6069.681
951,-6067.976
952,-6066.272
953,-6064.5674
954,-6062.8623
955,-6061.157
956,-6059.4536
957,-6057.7485
958,-6056.0444
959,-6054.34
960,-6052.636
961,-6050.9316
962,-6049.228
963,-6047.5234
964,-6045.8203
965,-6044.117
966,-6042.4136
967,-6040.711
968,-6039.009
969,-6037.3057
970,-6035.6035
971,-6033.901
972,-6032.1997
973,-6030.4985
974,-6028.7974
975,-6027.096
976,-6025.3955
977,-6023.695
978,-6022.001
979,-6020.3086
980,-6018.616
981,-6016.9243
982,-6015.2324
983,-6013.5425
984,-6011.851
985,-6010.161
986,-6008.4707
987,-6006.7803
988,-6005.0903
989,-6003.401
990,-6001.711
991,-6000.022
992,-5998.3325
993,-5996.6426
994,-5994.952
995,-5993.2637
996,-5991.5747
997,-5989.885
998,-5988.1963
999,-5986.5073
1000,-5984.819
1001,-5983.13
1002,-5981.441
1003,-5979.753
1004,-5978.065
1005,-5976.376
1006,-5974.688
1007,-5973.0
1008,-5971.3125
1009,-5969.625
1010,-5967.9375
1011,-5966.2505
1012,-5964.5635
1013,-5962.877
1014,-5961.1904
1015,-5959.5044
1016,-5957.819
1017,-5956.134
1018,-5954.432
1019,-5952.7354
1020,-5951.0425
1021,-5949.351
1022,-5947.661
1023,-5945.972
1024,-5944.286
1025,-5942.6
1026,-5940.9136
1027,-5939.2285
1028,-5937.545
1029,-5935.8613
1030,-5934.178
1031,-5932.4956
1032,-5930.8135
1033,-5929.132
1034,-5927.4497
1035,-5925.769
1036,-5924.088
1037,-5922.407
1038,-5920.7275
1039,-5919.0474
1040,-5917.368
1041,-5915.6885
1042,-5914.0093
1043,-5912.3306
1044,-5910.652
1045,-5908.973
1046,-5907.295
1047,-5905.6167
1048,-5903.9395
1049,-5902.261
1050,-5900.5845
1051,-5898.907
1052,-5897.2305
1053,-5895.554
1054,-5893.8774
1055,-5892.2017
1056,-5890.526
1057,-5888.851
1058,-5887.166
1059,-5885.4863
1060,-5883.809
1061,-5882.134
1062,-5880.46
1063,-5878.7876
1064,-5877.1147
1065,-5875.444
1066,-5873.7734
1067,-5872.1035
1068,-5870.4336
1069,-5868.7646
1070,-5867.096
1071,-5865.4272
1072,-5863.759
1073,-5862.0913
1074,-5860.424
1075,-5858.7563
1076,-5857.0884
1077,-5855.4224
1078,-5853.7554
1079,-5852.09
1080,-5850.424
1081,-5848.7573
1082,-5847.0923
1083,-5845.427
1084,-5843.7617
1085,-5842.097
1086,-5840.432
1087,-5838.7686
1088,-5837.105
1089,-5835.4404
1090,-5833.7773
1091,-5832.1143
1092,-5830.451
1093,-5828.7915
1094,-5827.1343
1095,-5825.4785
1096,-5823.8237
1097,-5822.17
1098,-5820.516
1099,-5818.863
1100,-5817.2104
1101,-5815.558
1102,-5813.9053
1103,-5812.2534
1104,-5810.601
1105,-5808.949
1106,-5807.2974
1107,-5805.645
1108,-5803.9937
1109,-5802.3413
1110,-5800.69
1111,-5799.038
1112,-5797.386
1113,-5795.735
1114,-5794.0835
1115,-5792.4316
1116,-5790.7812
1117,-5789.13
1118,-5787.4785
1119,-5785.828
1120,-5784.177
1121,-5782.527
1122,-5780.876
1123,-5779.226
1124,-5777.576
1125,-5775.927
1126,-5774.2773
1127,-5772.628
1128,-5770.979
1129,-5769.33
1130,-5767.682
1131,-5766.034
1132,-5764.386
1133,-5762.7446
1134,-5761.106
1135,-5759.469
1136,-5757.833
1137,-5756.1973
1138,-5754.5625
1139,-5752.9272
1140,-5751.2935
1141,-5749.659
1142,-5748.0244
1143,-5746.3906
1144,-5744.7563
1145,-5743.1216
1146,-5741.4873
1147,-5739.8535
1148,-5738.2197
1149,-5736.585
1150,-5734.9517
1151,-5733.3174
1152,-5731.6836
1153,-5730.05
1154,-5728.416
1155,-5726.782
1156,-5725.1494
1157,-5723.516
1158,-5721.883
1159,-5720.25
1160,-5718.617
1161,-5716.985
1162,-5715.3525
1163,-5713.7197
1164,-5712.0884
1165,-5710.4565
1166,-5708.8247
1167,-5707.1943
1168,-5705.563
1169,-5703.932
1170,-5702.302
1171,-5700.671
1172,-5699.041
1173,-5697.4126
1174,-5695.7866
1175,-5694.163
1176,-5692.541
1177,-5690.92
1178,-5689.2993
1179,-5687.6787
1180,-5686.059
1181,-5684.44
1182,-5682.8213
1183,-5681.202
1184,-5679.5835
1185,-5677.965
1186,-5676.346
1187,-5674.7275
1188,-5673.1094
1189,-5671.4907
1190,-5669.8726
1191,-5668.2544
1192,-5666.636
1193,-5665.0176
1194,-5663.4
1195,-5661.7812
1196,-5660.1636
1197,-5658.546
1198,-5656.9287
1199,-5655.311
1200,-5653.694
1201,-5652.076
1202,-5650.4595
1203,-5648.8423
1204,-5647.226
1205,-5645.61
1206,-5643.994
1207,-5642.3784
1208,-5640.7637
1209,-5639.148
1210,-5637.5337
1211,-5635.9194
1212,-5634.3057
1213,-5632.69
1214,-5631.078
1215,-5629.4688
1216,-5627.8604
1217,-5626.2544
1218,-5624.6475
1219,-5623.043
1220,-5621.4385
1221,-5619.835
1222,-5618.231
1223,-5616.6284
1224,-5615.025
1225,-5613.4224
1226,-5611.82
1227,-5610.2173
1228,-5608.616
1229,-5607.0137
1230,-5605.4126
1231,-5603.81
1232,-5602.2085
1233,-5600.6074
1234,-5599.0063
1235,-5597.405
1236,-5595.8037
1237,-5594.2036
1238,-5592.603
1239,-5591.0024
1240,-5589.4023
1241,-5587.8022
1242,-5586.202
1243,-5584.6035
1244,-5583.0034
1245,-5581.4053
1246,-5579.8076
1247,-5578.2085
1248,-5576.6104
1249,-5575.0117
1250,-5573.4155
1251,-5571.822
1252,-5570.2295
1253,-5568.6387
1254,-5567.049
1255,-5565.46
1256,-5563.871
1257,-5562.2837
1258,-5560.697
1259,-5559.11
1260,-5557.5234
1261,-5555.938
1262,-5554.3525
1263,-5552.7666
1264,-5551.1826
1265,-5549.597
1266,-5548.013
1267,-5546.4287
1268,-5544.844
1269,-5543.2607
1270,-5541.677
1271,-5540.0938
1272,-5538.51
1273,-5536.927
1274,-5535.344
1275,-5533.761
1276,-5532.179
1277,-5530.5967
1278,-5529.0146
1279,-5527.433
1280,-5525.851
1281,-5524.2705
1282,-5522.69
1283,-5521.1084
1284,-5519.528
1285,-5517.948
1286,-5516.368
1287,-5514.7886
1288,-5513.2095
1289,-5511.63
1290,-5510.0522
1291,-5508.476
1292,-5506.9014
1293,-5505.3267
1294,-5503.7534
1295,-5502.1787
1296,-5500.606
1297,-5499.032
1298,-5497.4595
1299,-5495.886
1300,-5494.313
1301,-5492.7397
1302,-5491.167
1303,-5489.5938
1304,-5488.0205
1305,-5486.4473
1306,-5484.8735
1307,-5483.3013
1308,-5481.7275
1309,-5480.155
1310,-5478.5815
1311,-5477.009
1312,-5475.4355
1313,-5473.8623
1314,-5472.29
1315,-5470.7173
1316,-5469.145
1317,-5467.5723
1318,-5466.0005
1319,-5464.4287
1320,-5462.856
1321,-5461.284
1322,-5459.7124
1323,-5458.141
1324,-5456.57
1325,-5454.9985
1326,-5453.428
1327,-5451.857
1328,-5450.2866
1329,-5448.7173
1330,-5447.152
1331,-5445.5874
1332,-5444.025
1333,-5442.4644
1334,-5440.904
1335,-5439.3438
1336,-5437.7847
1337,-5436.226
1338,-5434.6675
1339,-5433.11
1340,-5431.5522
1341,-5429.995
1342,-5428.4375
1343,-5426.88
1344,-5425.323
1345,-5423.766
1346,-5422.2095
1347,-5420.6523
1348,-5419.096
1349,-5417.54
1350,-5415.983
1351,-5414.427
1352,-5412.871
1353,-5411.315
1354,-5409.7593
1355,-5408.2036
1356,-5406.6484
1357,-5405.0938
1358,-5403.5386
1359,-5401.9834
1360,-5400.4287
1361,-5398.874
1362,-5397.3213
1363,-5395.7676
1364,-5394.214
1365,-5392.6597
1366,-5391.1074
1367,-5389.554
1368,-5388.002
1369,-5386.4463
1370,-5384.895
1371,-5383.346
1372,-5381.799
1373,-5380.253
1374,-5378.7075
1375,-5377.1636
1376,-5375.62
1377,-5374.076
1378,-5372.532
1379,-5370.9897
1380,-5369.4473
1381,-5367.9043
1382,-5366.3623
1383,-5364.82
1384,-5363.2773
1385,-5361.735
1386,-5360.194
1387,-5358.6514
1388,-5357.1094
1389,-5355.568
1390,-5354.0264
1391,-5352.4844
1392,-5350.943
1393,-5349.402
1394,-5347.8613
1395,-5346.32
1396,-5344.7793
1397,-5343.239
1398,-5341.6987
1399,-5340.1587
1400,-5338.619
1401,-5337.079
1402,-5335.5405
1403,-5334.001
1404,-5332.4624
1405,-5330.9243
1406,-5329.3867
1407,-5327.8423
1408,-5326.303
1409,-5324.766
1410,-5323.232
1411,-5321.6987
1412,-5320.166
1413,-5318.6357
1414,-5317.105
1415,-5315.5747
1416,-5314.045
1417,-5312.5156
1418,-5310.987
1419,-5309.4575
1420,-5307.929
1421,-5306.4
1422,-5304.8716
1423,-5303.3438
1424,-5301.815
1425,-5300.2876
1426,-5298.759
1427,-5297.2305
1428,-5295.703
1429,-5294.175
1430,-5292.6475
1431,-5291.12
1432,-5289.593
1433,-5288.065
1434,-5286.5386
1435,-5285.012
1436,-5283.4854
1437,-5281.9595
1438,-5280.4336
1439,-5278.907
1440,-5277.382
1441,-5275.8574
1442,-5274.331
1443,-5272.8066
1444,-5271.2817
1445,-5269.7573
1446,-5268.233
1447,-5266.7075
1448,-5265.186
1449,-5263.6675
1450,-5262.1514
1451,-5260.636
1452,-5259.1226
1453,-5257.6094
1454,-5256.096
1455,-5254.585
1456,-5253.0723
1457,-5251.5615
1458,-5250.0503
1459,-5248.54
1460,-5247.029
1461,-5245.5176
1462,-5244.0073
1463,-5242.4966
1464,-5240.986
1465,-5239.4756
1466,-5237.965
1467,-5236.454
1468,-5234.944
1469,-5233.433
1470,-5231.923
1471,-5230.4126
1472,-5228.903
1473,-5227.3926
1474,-5225.883
1475,-5224.373
1476,-5222.863
1477,-5221.3535
1478,-5219.844
1479,-5218.335
1480,-5216.8257
1481,-5215.317
1482,-5213.8076
1483,-5212.299
1484,-5210.79
1485,-5209.2817
1486,-5207.7734
1487,-5206.2544
1488,-5204.741
1489,-5203.2305
1490,-5201.7217
1491,-5200.215
1492,-5198.7095
1493,-5197.205
1494,-5195.7017
1495,-5194.1987
1496,-5192.6963
1497,-5191.1943
1498,-5189.6924
1499,-5188.1914
1500,-5186.6904
1501,-5185.1895
1502,-5183.6885
1503,-5182.1885
1504,-5180.688
1505,-5179.1875
1506,-5177.6875
1507,-5176.1875
1508,-5174.6875
1509,-5173.1875
1510,-5171.688
1511,-5170.1885
1512,-5168.6895
1513,-5167.19
1514,-5165.6904
1515,-5164.192
1516,-5162.693
1517,-5161.194
1518,-5159.695
1519,-5158.1963
1520,-5156.6978
1521,-5155.1997
1522,-5153.701
1523,-5152.203
1524,-5150.7056
1525,-5149.2075
1526,-5147.7104
1527,-5146.2036
1528,-5144.7036
1529,-5143.2065
1530,-5141.713
1531,-5140.2207
1532,-5138.7295
1533,-5137.2397
1534,-5135.7505
1535,-5134.262
1536,-5132.7734
1537,-5131.2856
1538,-5129.7983
1539,-5128.311
1540,-5126.824
1541,-5125.338
1542,-5123.851
1543,-5122.3647
1544,-5120.8784
1545,-5119.3916
1546,-5117.9053
1547,-5116.42
1548,-5114.9336
1549,-5113.448
1550,-5111.9624
1551,-5110.4766
1552,-5108.9917
1553,-5107.5063
1554,-5106.0215
1555,-5104.5366
1556,-5103.052
1557,-5101.5674
1558,-5100.083
1559,-5098.599
1560,-5097.115
1561,-5095.632
1562,-5094.1484
1563,-5092.665
1564,-5091.182
1565,-5089.6997
1566,-5088.2085
1567,-5086.723
1568,-5085.2417
1569,-5083.763
1570,-5082.2856
1571,-5080.81
1572,-5079.335
1573,-5077.8604
