,loglik
286,-1511.2028
287,-1510.7451
288,-1510.2886
289,-1509.8328
290,-1509.3779
291,-1508.9236
292,-1508.4698
293,-1508.0165
294,-1507.5636
295,-1507.1111
296,-1506.6587
297,-1506.2068
298,-1505.7552
299,-1505.3041
300,-1504.8528
301,-1504.4019
302,-1503.9512
303,-1503.5006
304,-1503.0503
305,-1502.6
306,-1502.1501
307,-1501.7003
308,-1501.2506
309,-1500.801
310,-1500.3516
311,-1499.9023
312,-1499.4532
313,-1499.0042
314,-1498.5554
315,-1498.1066
316,-1497.6495
317,-1497.1947
318,-1496.7412
319,-1496.2891
320,-1495.8372
321,-1495.3862
322,-1494.9358
323,-1494.4856
324,-1494.0359
325,-1493.5865
326,-1493.1375
327,-1492.6886
328,-1492.24
329,-1491.7915
330,-1491.3434
331,-1490.8951
332,-1490.4473
333,-1489.9995
334,-1489.5519
335,-1489.1045
336,-1488.6571
337,-1488.21
338,-1487.7628
339,-1487.3159
340,-1486.869
341,-1486.4225
342,-1485.976
343,-1485.5293
344,-1485.0831
345,-1484.6368
346,-1484.1909
347,-1483.745
348,-1483.2991
349,-1482.8534
350,-1482.4078
351,-1481.9623
352,-1481.517
353,-1481.0719
354,-1480.6266
355,-1480.1815
356,-1479.7313
357,-1479.2825
358,-1478.8344
359,-1478.387
360,-1477.9401
361,-1477.4938
362,-1477.0477
363,-1476.6022
364,-1476.1569
365,-1475.7117
366,-1475.2667
367,-1474.8219
368,-1474.3774
369,-1473.9331
370,-1473.4889
371,-1473.0448
372,-1472.6007
373,-1472.157
374,-1471.7134
375,-1471.2697
376,-1470.8262
377,-1470.383
378,-1469.9398
379,-1469.4968
380,-1469.0537
381,-1468.611
382,-1468.1681
383,-1467.7256
384,-1467.2831
385,-1466.841
386,-1466.3986
387,-1465.9565
388,-1465.5146
389,-1465.0726
390,-1464.6309
391,-1464.1892
392,-1463.7478
393,-1463.3065
394,-1462.8651
395,-1462.4241
396,-1461.981
397,-1461.5381
398,-1461.096
399,-1460.654
400,-1460.2122
401,-1459.7706
402,-1459.3292
403,-1458.8878
404,-1458.4464
405,-1458.0052
406,-1457.5641
407,-1457.1228
408,-1456.6815
409,-1456.2402
410,-1455.7993
411,-1455.358
412,-1454.9171
413,-1454.4761
414,-1454.0349
415,-1453.594
416,-1453.1531
417,-1452.7122
418,-1452.2714
419,-1451.8306
420,-1451.3898
421,-1450.9492
422,-1450.5087
423,-1450.0681
424,-1449.6276
425,-1449.1873
426,-1448.747
427,-1448.3069
428,-1447.8668
429,-1447.4266
430,-1446.9868
431,-1446.547
432,-1446.1074
433,-1445.6677
434,-1445.2284
435,-1444.7891
436,-1444.3376
437,-1443.8884
438,-1443.441
439,-1442.995
440,-1442.5503
441,-1442.1062
442,-1441.6632
443,-1441.221
444,-1440.779
445,-1440.3378
446,-1439.897
447,-1439.4567
448,-1439.0167
449,-1438.5771
450,-1438.138
451,-1437.6989
452,-1437.2603
453,-1436.8217
454,-1436.3834
455,-1435.9456
456,-1435.5078
457,-1435.0701
458,-1434.6328
459,-1434.1954
460,-1433.7584
461,-1433.3215
462,-1432.885
463,-1432.4484
464,-1432.0122
465,-1431.5759
466,-1431.14
467,-1430.704
468,-1430.2653
469,-1429.8276
470,-1429.3907
471,-1428.9543
472,-1428.5182
473,-1428.0826
474,-1427.6471
475,-1427.2122
476,-1426.7771
477,-1426.3424
478,-1425.9078
479,-1425.4734
480,-1425.0393
481,-1424.6051
482,-1424.171
483,-1423.7372
484,-1423.3033
485,-1422.8698
486,-1422.4362
487,-1422.0028
488,-1421.5695
489,-1421.1364
490,-1420.7032
491,-1420.2703
492,-1419.8373
493,-1419.4047
494,-1418.972
495,-1418.5393
496,-1418.1068
497,-1417.6747
498,-1417.2424
499,-1416.8103
500,-1416.3783
501,-1415.9465
502,-1415.5146
503,-1415.0831
504,-1414.6515
505,-1414.2203
506,-1413.7888
507,-1413.3578
508,-1412.9225
509,-1412.488
510,-1412.0544
511,-1411.6216
512,-1411.1888
513,-1410.7567
514,-1410.325
515,-1409.8934
516,-1409.4622
517,-1409.0312
518,-1408.6006
519,-1408.1699
520,-1407.7396
521,-1407.3094
522,-1406.8795
523,-1406.4497
524,-1406.02
525,-1405.5905
526,-1405.1609
527,-1404.7317
528,-1404.3026
529,-1403.8735
530,-1403.4447
531,-1403.0161
532,-1402.5875
533,-1402.1589
534,-1401.7306
535,-1401.3025
536,-1400.8744
537,-1400.4465
538,-1400.0186
539,-1399.591
540,-1399.1635
541,-1398.736
542,-1398.3087
543,-1397.8816
544,-1397.4545
545,-1397.0276
546,-1396.601
547,-1396.1742
548,-1395.7456
549,-1395.3176
550,-1394.8903
551,-1394.4634
552,-1394.0369
553,-1393.6105
554,-1393.1844
555,-1392.7585
556,-1392.3331
557,-1391.9075
558,-1391.4822
559,-1391.0571
560,-1390.632
561,-1390.2072
562,-1389.7825
563,-1389.3578
564,-1388.9333
565,-1388.5087
566,-1388.0847
567,-1387.6603
568,-1387.2362
569,-1386.8125
570,-1386.3885
571,-1385.965
572,-1385.5414
573,-1385.1179
574,-1384.6947
575,-1384.2715
576,-1383.8483
577,-1383.4253
578,-1383.0024
579,-1382.5798
580,-1382.1571
581,-1381.7349
582,-1381.3125
583,-1380.8903
584,-1380.4683
585,-1380.0463
586,-1379.6244
587,-1379.2028
588,-1378.7781
589,-1378.354
590,-1377.9308
591,-1377.5079
592,-1377.0853
593,-1376.6631
594,-1376.2412
595,-1375.8193
596,-1375.398
597,-1374.9766
598,-1374.5553
599,-1374.1344
600,-1373.7134
601,-1373.2927
602,-1372.8722
603,-1372.4517
604,-1372.0314
605,-1371.6112
606,-1371.1912
607,-1370.7712
608,-1370.3513
609,-1369.9316
610,-1369.5122
611,-1369.0927
612,-1368.6732
613,-1368.254
614,-1367.835
615,-1367.4159
616,-1366.9972
617,-1366.5784
618,-1366.1597
619,-1365.7412
620,-1365.3228
621,-1364.8984
622,-1364.475
623,-1364.0525
624,-1363.6306
625,-1363.2097
626,-1362.7891
627,-1362.369
628,-1361.9493
629,-1361.53
630,-1361.1111
631,-1360.6925
632,-1360.2742
633,-1359.8561
634,-1359.4382
635,-1359.0206
636,-1358.6033
637,-1358.1863
638,-1357.769
639,-1357.3522
640,-1356.9355
641,-1356.519
642,-1356.1028
643,-1355.6865
644,-1355.2703
645,-1354.8544
646,-1354.4387
647,-1354.023
648,-1353.6074
649,-1353.1921
650,-1352.7769
651,-1352.3617
652,-1351.9465
653,-1351.5319
654,-1351.117
655,-1350.7023
656,-1350.2878
657,-1349.8734
658,-1349.4594
659,-1349.0453
660,-1348.6311
661,-1348.2175
662,-1347.8043
663,-1347.3915
664,-1346.9788
665,-1346.5664
666,-1346.154
667,-1345.7418
668,-1345.3297
669,-1344.9177
670,-1344.5056
671,-1344.0939
672,-1343.682
673,-1343.2703
674,-1342.8585
675,-1342.4469
676,-1342.0353
677,-1341.6239
678,-1341.2125
679,-1340.801
680,-1340.3898
681,-1339.9788
682,-1339.5676
683,-1339.1565
684,-1338.7457
685,-1338.335
686,-1337.9243
687,-1337.5137
688,-1337.1033
689,-1336.693
690,-1336.2828
691,-1335.8727
692,-1335.4628
693,-1335.053
694,-1334.6433
695,-1334.2335
696,-1333.8242
697,-1333.4149
698,-1333.0056
699,-1332.5966
700,-1332.1876
701,-1331.775
702,-1331.3628
703,-1330.9515
704,-1330.5408
705,-1330.1306
706,-1329.7206
707,-1329.3108
708,-1328.9015
709,-1328.4923
710,-1328.0834
711,-1327.6747
712,-1327.2662
713,-1326.8579
714,-1326.4498
715,-1326.0419
716,-1325.634
717,-1325.2262
718,-1324.8187
719,-1324.4113
720,-1324.004
721,-1323.5968
722,-1323.19
723,-1322.783
724,-1322.3762
725,-1321.9696
726,-1321.5631
727,-1321.1569
728,-1320.7506
729,-1320.3445
730,-1319.9384
731,-1319.5325
732,-1319.1267
733,-1318.7211
734,-1318.3156
735,-1317.9099
736,-1317.5046
737,-1317.0996
738,-1316.6945
739,-1316.2897
740,-1315.8846
741,-1315.476
742,-1315.0681
743,-1314.6609
744,-1314.2545
745,-1313.8484
746,-1313.4427
747,-1313.0376
748,-1312.6328
749,-1312.2281
750,-1311.8237
751,-1311.4197
752,-1311.0156
753,-1310.6118
754,-1310.2081
755,-1309.8046
756,-1309.4012
757,-1308.9983
758,-1308.5951
759,-1308.1923
760,-1307.7896
761,-1307.3868
762,-1306.9844
763,-1306.582
764,-1306.1797
765,-1305.7776
766,-1305.3757
767,-1304.9738
768,-1304.572
769,-1304.1704
770,-1303.7689
771,-1303.3674
772,-1302.9662
773,-1302.5651
774,-1302.1676
775,-1301.7704
776,-1301.373
777,-1300.9757
778,-1300.5785
779,-1300.1812
780,-1299.7837
781,-1299.3864
782,-1298.9886
783,-1298.5911
784,-1298.1934
785,-1297.7957
786,-1297.3978
787,-1297.0
788,-1296.602
789,-1296.2042
790,-1295.8063
791,-1295.4083
792,-1295.0105
793,-1294.6125
794,-1294.2146
795,-1293.8169
796,-1293.4192
797,-1293.0214
798,-1292.6239
799,-1292.2262
800,-1291.8287
801,-1291.4313
802,-1291.034
803,-1290.6367
804,-1290.2396
805,-1289.8427
806,-1289.4456
807,-1289.0487
808,-1288.652
809,-1288.2554
810,-1287.8588
811,-1287.4624
812,-1287.066
813,-1286.6699
814,-1286.2668
815,-1285.865
816,-1285.4642
817,-1285.0642
818,-1284.6648
819,-1284.266
820,-1283.8678
821,-1283.47
822,-1283.0725
823,-1282.6754
824,-1282.2787
825,-1281.8822
826,-1281.486
827,-1281.0898
828,-1280.6942
829,-1280.2986
830,-1279.9032
831,-1279.508
832,-1279.113
833,-1278.7181
834,-1278.3236
835,-1277.9291
836,-1277.5348
837,-1277.1404
838,-1276.7463
839,-1276.3524
840,-1275.9586
841,-1275.565
842,-1275.1714
843,-1274.7781
844,-1274.3848
845,-1273.9918
846,-1273.5989
847,-1273.206
848,-1272.8134
849,-1272.4209
850,-1272.0284
851,-1271.6362
852,-1271.2441
853,-1270.852
854,-1270.4606
855,-1270.0693
856,-1269.6785
857,-1269.2878
858,-1268.8972
859,-1268.5067
860,-1268.1162
861,-1267.7258
862,-1267.3356
863,-1266.9454
864,-1266.5552
865,-1266.1649
866,-1265.7748
867,-1265.3845
868,-1264.9944
869,-1264.6042
870,-1264.2142
871,-1263.8242
872,-1263.4342
873,-1263.0443
874,-1262.6544
875,-1262.2646
876,-1261.875
877,-1261.4852
878,-1261.0957
879,-1260.7062
880,-1260.3165
881,-1259.9271
882,-1259.5376
883,-1259.1481
884,-1258.7585
885,-1258.3689
886,-1257.9792
887,-1257.5895
888,-1257.1998
889,-1256.81
890,-1256.4203
891,-1256.0306
892,-1255.6409
893,-1255.2513
894,-1254.8572
895,-1254.4642
896,-1254.072
897,-1253.6805
898,-1253.2898
899,-1252.8995
900,-1252.5094
901,-1252.1198
902,-1251.7305
903,-1251.3414
904,-1250.9528
905,-1250.5642
906,-1250.1759
907,-1249.7878
908,-1249.3999
909,-1249.0122
910,-1248.6246
911,-1248.2372
912,-1247.85
913,-1247.4628
914,-1247.0758
915,-1246.689
916,-1246.3024
917,-1245.9158
918,-1245.5293
919,-1245.1431
920,-1244.757
921,-1244.3711
922,-1243.9852
923,-1243.5995
924,-1243.214
925,-1242.8285
926,-1242.4431
927,-1242.0524
928,-1241.6626
929,-1241.2737
930,-1240.8855
931,-1240.4978
932,-1240.1105
933,-1239.7239
934,-1239.3375
935,-1238.9515
936,-1238.5659
937,-1238.1805
938,-1237.7954
939,-1237.4106
940,-1237.0259
941,-1236.6414
942,-1236.2572
943,-1235.873
944,-1235.4891
945,-1235.1055
946,-1234.7217
947,-1234.3383
948,-1233.9548
949,-1233.5717
950,-1233.1887
951,-1232.8059
952,-1232.4232
953,-1232.0406
954,-1231.6582
955,-1231.2761
956,-1230.894
957,-1230.512
958,-1230.13
959,-1229.7483
960,-1229.3666
961,-1228.9851
962,-1228.6036
963,-1228.2223
964,-1227.8411
965,-1227.4601
966,-1227.079
967,-1226.6952
968,-1226.312
969,-1225.9293
970,-1225.5469
971,-1225.1648
972,-1224.7828
973,-1224.4011
974,-1224.0193
975,-1223.6377
976,-1223.2562
977,-1222.8749
978,-1222.4935
979,-1222.1122
980,-1221.7311
981,-1221.3499
982,-1220.9688
983,-1220.5876
984,-1220.2067
985,-1219.8258
986,-1219.445
987,-1219.0641
988,-1218.6833
989,-1218.3027
990,-1217.9224
991,-1217.5419
992,-1217.1617
993,-1216.7814
994,-1216.4014
995,-1216.0212
996,-1215.6415
997,-1215.2617
998,-1214.8821
999,-1214.5026
1000,-1214.1232
1001,-1213.7439
1002,-1213.3649
1003,-1212.9857
1004,-1212.607
1005,-1212.2284
1006,-1211.8499
1007,-1211.4663
1008,-1211.0837
1009,-1210.7021
1010,-1210.3212
1011,-1209.9408
1012,-1209.5608
1013,-1209.1813
1014,-1208.8021
1015,-1208.4232
1016,-1208.0446
1017,-1207.6663
1018,-1207.2882
1019,-1206.9104
1020,-1206.5326
1021,-1206.1553
1022,-1205.7781
1023,-1205.4009
1024,-1205.0242
1025,-1204.6473
1026,-1204.2709
1027,-1203.8944
1028,-1203.5183
1029,-1203.1422
1030,-1202.7664
1031,-1202.3906
1032,-1202.0148
1033,-1201.6394
1034,-1201.264
1035,-1200.8887
1036,-1200.5137
1037,-1200.1385
1038,-1199.7637
1039,-1199.3892
1040,-1199.0145
1041,-1198.64
1042,-1198.2656
1043,-1197.8914
1044,-1197.5172
1045,-1197.1433
1046,-1196.7694
1047,-1196.3923
1048,-1196.0162
1049,-1195.6405
1050,-1195.2655
1051,-1194.8906
1052,-1194.5162
1053,-1194.142
1054,-1193.768
1055,-1193.394
1056,-1193.0205
1057,-1192.6472
1058,-1192.2738
1059,-1191.9008
1060,-1191.5277
1061,-1191.155
1062,-1190.7823
1063,-1190.4098
1064,-1190.0374
1065,-1189.6652
1066,-1189.293
1067,-1188.9209
1068,-1188.5491
1069,-1188.1775
1070,-1187.8058
1071,-1187.4343
1072,-1187.063
1073,-1186.6919
1074,-1186.3208
1075,-1185.9498
1076,-1185.579
1077,-1185.2083
1078,-1184.8378
1079,-1184.4673
1080,-1184.0962
1081,-1183.7255
1082,-1183.3551
1083,-1182.9852
1084,-1182.6152
1085,-1182.2456
1086,-1181.8762
1087,-1181.507
1088,-1181.138
1089,-1180.769
1090,-1180.4001
1091,-1180.0315
1092,-1179.663
1093,-1179.2944
1094,-1178.926
1095,-1178.5577
1096,-1178.1897
1097,-1177.8219
1098,-1177.454
1099,-1177.0862
1100,-1176.7186
1101,-1176.351
1102,-1175.9835
1103,-1175.6163
1104,-1175.2491
1105,-1174.8821
1106,-1174.5153
1107,-1174.1484
1108,-1173.7817
1109,-1173.4152
1110,-1173.0488
1111,-1172.6825
1112,-1172.3164
1113,-1171.9503
1114,-1171.5845
1115,-1171.2184
1116,-1170.8529
1117,-1170.4872
1118,-1170.1218
1119,-1169.7562
1120,-1169.3875
1121,-1169.0195
1122,-1168.6522
1123,-1168.2853
1124,-1167.9188
1125,-1167.5526
1126,-1167.1866
1127,-1166.821
1128,-1166.4554
1129,-1166.0902
1130,-1165.7251
1131,-1165.3602
1132,-1164.9955
1133,-1164.6309
1134,-1164.2664
1135,-1163.902
1136,-1163.5378
1137,-1163.1737
1138,-1162.8099
1139,-1162.446
1140,-1162.0824
1141,-1161.7189
1142,-1161.3555
1143,-1160.9922
1144,-1160.6292
1145,-1160.2661
1146,-1159.9032
1147,-1159.5405
1148,-1159.1779
1149,-1158.8154
1150,-1158.453
1151,-1158.0907
1152,-1157.7285
1153,-1157.3666
1154,-1157.0048
1155,-1156.6431
1156,-1156.2814
1157,-1155.9199
1158,-1155.5585
1159,-1155.1973
1160,-1154.8336
1161,-1154.4706
1162,-1154.1083
1163,-1153.7463
1164,-1153.3848
1165,-1153.0238
1166,-1152.663
1167,-1152.3024
1168,-1151.9421
1169,-1151.5822
1170,-1151.2223
1171,-1150.8627
1172,-1150.5033
1173,-1150.1439
1174,-1149.7849
1175,-1149.426
1176,-1149.0673
1177,-1148.7086
1178,-1148.3501
1179,-1147.992
1180,-1147.6337
1181,-1147.2756
1182,-1146.9177
1183,-1146.56
1184,-1146.2025
1185,-1145.8448
1186,-1145.4877
1187,-1145.1305
1188,-1144.7734
1189,-1144.4165
1190,-1144.0598
1191,-1143.7031
1192,-1143.3466
1193,-1142.9902
1194,-1142.634
1195,-1142.278
1196,-1141.9219
1197,-1141.566
1198,-1141.2103
1199,-1140.8546
1200,-1140.4968
1201,-1140.1394
1202,-1139.7826
1203,-1139.4263
1204,-1139.07
1205,-1138.714
1206,-1138.3584
1207,-1138.0028
1208,-1137.6475
1209,-1137.2922
1210,-1136.9374
1211,-1136.5824
1212,-1136.2275
1213,-1135.8729
1214,-1135.5184
1215,-1135.1641
1216,-1134.8097
1217,-1134.4557
1218,-1134.1016
1219,-1133.7478
1220,-1133.3939
1221,-1133.0404
1222,-1132.6869
1223,-1132.3334
1224,-1131.9801
1225,-1131.6268
1226,-1131.2739
1227,-1130.921
1228,-1130.5682
1229,-1130.2157
1230,-1129.8633
1231,-1129.5109
1232,-1129.1586
1233,-1128.8052
1234,-1128.4523
1235,-1128.0996
1236,-1127.7474
1237,-1127.3954
1238,-1127.0437
1239,-1126.692
1240,-1126.3406
1241,-1125.9894
1242,-1125.6383
1243,-1125.2871
1244,-1124.9363
1245,-1124.5854
1246,-1124.2349
1247,-1123.8844
1248,-1123.5339
1249,-1123.1836
1250,-1122.8334
1251,-1122.4833
1252,-1122.1334
1253,-1121.7836
1254,-1121.4338
1255,-1121.0841
1256,-1120.7347
1257,-1120.3853
1258,-1120.036
1259,-1119.6869
1260,-1119.3379
1261,-1118.989
1262,-1118.6403
1263,-1118.2917
1264,-1117.9431
1265,-1117.5947
1266,-1117.2465
1267,-1116.8982
1268,-1116.5502
1269,-1116.2023
1270,-1115.8545
1271,-1115.5067
1272,-1115.1593
1273,-1114.8103
1274,-1114.4619
1275,-1114.114
1276,-1113.7662
1277,-1113.4188
1278,-1113.0717
1279,-1112.7246
1280,-1112.3777
1281,-1112.031
1282,-1111.6843
1283,-1111.3379
1284,-1110.9915
1285,-1110.6453
1286,-1110.2991
1287,-1109.953
1288,-1109.607
1289,-1109.2611
1290,-1108.9154
1291,-1108.5697
1292,-1108.2242
1293,-1107.8788
1294,-1107.5333
1295,-1107.1881
1296,-1106.8429
1297,-1106.4979
1298,-1106.1531
1299,-1105.8082
1300,-1105.4635
1301,-1105.119
1302,-1104.7744
1303,-1104.4299
1304,-1104.0857
1305,-1103.7416
1306,-1103.3976
1307,-1103.0536
1308,-1102.7097
1309,-1102.366
1310,-1102.0223
1311,-1101.6788
1312,-1101.3354
1313,-1100.9879
1314,-1100.6412
1315,-1100.2952
1316,-1099.9497
1317,-1099.6045
1318,-1099.2598
1319,-1098.9154
1320,-1098.5713
1321,-1098.2275
1322,-1097.8839
1323,-1097.5405
1324,-1097.1973
1325,-1096.8542
1326,-1096.5114
1327,-1096.1687
1328,-1095.826
1329,-1095.4836
1330,-1095.1414
1331,-1094.7993
1332,-1094.4573
1333,-1094.1156
1334,-1093.7738
1335,-1093.4321
1336,-1093.0907
1337,-1092.7494
1338,-1092.4082
1339,-1092.0671
1340,-1091.7263
1341,-1091.3855
1342,-1091.0448
1343,-1090.7042
1344,-1090.3638
1345,-1090.0234
1346,-1089.6833
1347,-1089.3433
1348,-1089.0033
1349,-1088.6635
1350,-1088.3239
1351,-1087.9843
1352,-1087.6448
1353,-1087.3058
1354,-1086.967
1355,-1086.6285
1356,-1086.2902
1357,-1085.9519
1358,-1085.6138
1359,-1085.2759
1360,-1084.9379
1361,-1084.6
1362,-1084.2622
1363,-1083.9243
1364,-1083.5868
1365,-1083.2493
1366,-1082.9119
1367,-1082.5743
1368,-1082.237
1369,-1081.9
1370,-1081.5627
1371,-1081.226
1372,-1080.8889
1373,-1080.5522
1374,-1080.2156
1375,-1079.8789
1376,-1079.5425
1377,-1079.2062
1378,-1078.8699
1379,-1078.5337
1380,-1078.1978
1381,-1077.8617
1382,-1077.5259
1383,-1077.1903
1384,-1076.8546
1385,-1076.5192
1386,-1076.1838
1387,-1075.8458
1388,-1075.5084
1389,-1075.1714
1390,-1074.8347
1391,-1074.4983
1392,-1074.1621
1393,-1073.8262
1394,-1073.4905
1395,-1073.155
1396,-1072.8197
1397,-1072.4844
1398,-1072.1494
1399,-1071.8146
1400,-1071.4799
1401,-1071.1453
1402,-1070.8108
1403,-1070.4766
1404,-1070.1425
1405,-1069.8085
1406,-1069.4745
1407,-1069.1407
1408,-1068.8071
1409,-1068.4735
1410,-1068.1401
1411,-1067.8069
1412,-1067.4736
1413,-1067.1406
1414,-1066.8077
1415,-1066.475
1416,-1066.1422
1417,-1065.8097
1418,-1065.4773
1419,-1065.145
1420,-1064.8127
1421,-1064.4807
1422,-1064.1489
1423,-1063.817
1424,-1063.4854
1425,-1063.1537
1426,-1062.8223
1427,-1062.4894
1428,-1062.1569
1429,-1061.8247
1430,-1061.4927
1431,-1061.161
1432,-1060.8297
1433,-1060.4985
1434,-1060.1674
1435,-1059.8367
1436,-1059.506
1437,-1059.1754
1438,-1058.8451
1439,-1058.515
1440,-1058.1849
1441,-1057.855
1442,-1057.5253
1443,-1057.1956
1444,-1056.8661
1445,-1056.5367
1446,-1056.2075
1447,-1055.8784
1448,-1055.5493
1449,-1055.2206
1450,-1054.8918
1451,-1054.5632
1452,-1054.2347
1453,-1053.9064
1454,-1053.5781
1455,-1053.25
1456,-1052.922
1457,-1052.5942
1458,-1052.2664
1459,-1051.9387
1460,-1051.6112
1461,-1051.2839
1462,-1050.9567
1463,-1050.6295
1464,-1050.3025
1465,-1049.9756
1466,-1049.6489
1467,-1049.3206
1468,-1048.9927
1469,-1048.6649
1470,-1048.3375
1471,-1048.0104
1472,-1047.6833
1473,-1047.3566
1474,-1047.0298
1475,-1046.7032
1476,-1046.377
1477,-1046.0507
1478,-1045.7245
1479,-1045.3986
1480,-1045.0726
1481,-1044.747
1482,-1044.4214
1483,-1044.096
1484,-1043.7704
1485,-1043.4453
1486,-1043.1202
1487,-1042.7952
1488,-1042.4703
1489,-1042.1455
1490,-1041.8209
1491,-1041.4963
1492,-1041.172
1493,-1040.8478
1494,-1040.5236
1495,-1040.1997
1496,-1039.8759
1497,-1039.552
1498,-1039.2284
1499,-1038.9049
1500,-1038.5815
1501,-1038.2583
1502,-1037.9352
1503,-1037.6122
1504,-1037.2893
1505,-1036.9667
1506,-1036.644
1507,-1036.321
1508,-1035.9984
1509,-1035.6759
1510,-1035.3536
1511,-1035.0314
1512,-1034.7095
1513,-1034.3877
1514,-1034.0662
1515,-1033.7446
1516,-1033.4232
1517,-1033.102
