,loglik
241,-801.2618
242,-801.01587
243,-800.7703
244,-800.5251
245,-800.28015
246,-800.0356
247,-799.7914
248,-799.5475
249,-799.3037
250,-799.0603
251,-798.817
252,-798.574
253,-798.3312
254,-798.08856
255,-797.84607
256,-797.60376
257,-797.3617
258,-797.1197
259,-796.87787
260,-796.6362
261,-796.39484
262,-796.15344
263,-795.9122
264,-795.6711
265,-795.4301
266,-795.1892
267,-794.9485
268,-794.7079
269,-794.46735
270,-794.2269
271,-793.98663
272,-793.74634
273,-793.49506
274,-793.24493
275,-792.9956
276,-792.7472
277,-792.4993
278,-792.25226
279,-792.0056
280,-791.7596
281,-791.5139
282,-791.2687
283,-791.02374
284,-790.7792
285,-790.5349
286,-790.2909
287,-790.04724
288,-789.8039
289,-789.5606
290,-789.3176
291,-789.0749
292,-788.83234
293,-788.5899
294,-788.34753
295,-788.10547
296,-787.8634
297,-787.6215
298,-787.3798
299,-787.1382
300,-786.8967
301,-786.6553
302,-786.4141
303,-786.173
304,-785.9319
305,-785.68256
306,-785.43427
307,-785.18677
308,-784.94
309,-784.6939
310,-784.44824
311,-784.203
312,-783.9582
313,-783.7137
314,-783.46954
315,-783.2256
316,-782.98193
317,-782.7385
318,-782.4953
319,-782.2524
320,-782.0095
321,-781.7669
322,-781.52454
323,-781.2821
324,-781.0399
325,-780.7978
326,-780.5558
327,-780.3139
328,-780.07214
329,-779.83044
330,-779.58887
331,-779.34735
332,-779.106
333,-778.8647
334,-778.6234
335,-778.38226
336,-778.1412
337,-777.90015
338,-777.6593
339,-777.4184
340,-777.1776
341,-776.93695
342,-776.6962
343,-776.4557
344,-776.2152
345,-775.9654
346,-775.71716
347,-775.47003
348,-775.2238
349,-774.9783
350,-774.7332
351,-774.48865
352,-774.24457
353,-774.0009
354,-773.75757
355,-773.5145
356,-773.2717
357,-773.0292
358,-772.78687
359,-772.5448
360,-772.30286
361,-772.06116
362,-771.8196
363,-771.5782
364,-771.33685
365,-771.09576
366,-770.8548
367,-770.6139
368,-770.3731
369,-770.1325
370,-769.8919
371,-769.65155
372,-769.41125
373,-769.17114
374,-768.9311
375,-768.6911
376,-768.4512
377,-768.21124
378,-767.9714
379,-767.7317
380,-767.492
381,-767.2525
382,-767.013
383,-766.77356
384,-766.53436
385,-766.28735
386,-766.0416
387,-765.79694
388,-765.55286
389,-765.3095
390,-765.0665
391,-764.824
392,-764.58185
393,-764.3401
394,-764.0986
395,-763.8574
396,-763.6165
397,-763.3758
398,-763.1353
399,-762.8951
400,-762.65497
401,-762.415
402,-762.17523
403,-761.93555
404,-761.6959
405,-761.45654
406,-761.21716
407,-760.97797
408,-760.73883
409,-760.4997
410,-760.26074
411,-760.0219
412,-759.78326
413,-759.5447
414,-759.3062
415,-759.06793
416,-758.8298
417,-758.5916
418,-758.3536
419,-758.1158
420,-757.8779
421,-757.6402
422,-757.40265
423,-757.165
424,-756.9276
425,-756.6826
426,-756.4384
427,-756.19464
428,-755.9513
429,-755.7083
430,-755.46564
431,-755.22327
432,-754.9811
433,-754.7394
434,-754.49786
435,-754.25665
436,-754.0155
437,-753.77466
438,-753.5339
439,-753.2933
440,-753.05286
441,-752.8126
442,-752.5724
443,-752.33246
444,-752.09265
445,-751.85297
446,-751.61334
447,-751.37396
448,-751.13464
449,-750.8954
450,-750.65625
451,-750.4173
452,-750.1784
453,-749.93976
454,-749.70105
455,-749.4626
456,-749.2242
457,-748.9821
458,-748.74036
459,-748.49915
460,-748.2582
461,-748.01764
462,-747.77734
463,-747.53735
464,-747.29767
465,-747.0581
466,-746.8188
467,-746.5798
468,-746.34094
469,-746.10223
470,-745.8637
471,-745.6254
472,-745.3873
473,-745.14935
474,-744.91156
475,-744.6739
476,-744.43634
477,-744.1989
478,-743.96155
479,-743.7244
480,-743.4873
481,-743.2504
482,-743.0137
483,-742.7769
484,-742.5403
485,-742.30383
486,-742.0675
487,-741.83105
488,-741.5949
489,-741.3587
490,-741.1226
491,-740.8867
492,-740.6508
493,-740.415
494,-740.1794
495,-739.94366
496,-739.7081
497,-739.46735
498,-739.22736
499,-738.9878
500,-738.7487
501,-738.51013
502,-738.2717
503,-738.03375
504,-737.796
505,-737.5585
506,-737.3212
507,-737.0842
508,-736.8475
509,-736.6108
510,-736.3743
511,-736.1381
512,-735.90204
513,-735.666
514,-735.4301
515,-735.19446
516,-734.959
517,-734.7235
518,-734.48816
519,-734.2529
520,-734.0178
521,-733.7828
522,-733.54785
523,-733.3129
524,-733.07825
525,-732.84357
526,-732.60895
527,-732.3745
528,-732.14014
529,-731.90576
530,-731.6716
531,-731.4373
532,-731.20325
533,-730.9693
534,-730.7353
535,-730.5015
536,-730.2678
537,-730.03046
538,-729.79376
539,-729.5575
540,-729.32153
541,-729.08594
542,-728.8506
543,-728.6155
544,-728.38043
545,-728.14575
546,-727.91125
547,-727.67676
548,-727.4426
549,-727.20856
550,-726.9747
551,-726.7409
552,-726.5073
553,-726.27386
554,-726.0406
555,-725.80743
556,-725.5743
557,-725.3414
558,-725.1084
559,-724.8757
560,-724.6431
561,-724.4105
562,-724.1781
563,-723.9457
564,-723.71344
565,-723.48126
566,-723.2492
567,-723.01715
568,-722.7854
569,-722.5536
570,-722.3218
571,-722.09015
572,-721.8585
573,-721.627
574,-721.3956
575,-721.1643
576,-720.93304
577,-720.69714
578,-720.4621
579,-720.2275
580,-719.99335
581,-719.7595
582,-719.52594
583,-719.2927
584,-719.05975
585,-718.827
586,-718.59454
587,-718.3622
588,-718.1301
589,-717.8982
590,-717.66656
591,-717.435
592,-717.20374
593,-716.9725
594,-716.7414
595,-716.51044
596,-716.27966
597,-716.04895
598,-715.8184
599,-715.5879
600,-715.35754
601,-715.1273
602,-714.89716
603,-714.6671
604,-714.4372
605,-714.20734
606,-713.9775
607,-713.74786
608,-713.51825
609,-713.2843
610,-713.0508
611,-712.8176
612,-712.58496
613,-712.35254
614,-712.1204
615,-711.8887
616,-711.6571
617,-711.4258
618,-711.1946
619,-710.9637
620,-710.73285
621,-710.50226
622,-710.27185
623,-710.04144
624,-709.81134
625,-709.58124
626,-709.35126
627,-709.12134
628,-708.89154
629,-708.66187
630,-708.43225
631,-708.2028
632,-707.97327
633,-707.744
634,-707.51483
635,-707.2857
636,-707.0567
637,-706.8277
638,-706.5989
639,-706.3701
640,-706.1414
641,-705.9128
642,-705.6842
643,-705.45575
644,-705.2274
645,-704.999
646,-704.77075
647,-704.54266
648,-704.3145
649,-704.08203
650,-703.8505
651,-703.6197
652,-703.3892
653,-703.1591
654,-702.9294
655,-702.6998
656,-702.4705
657,-702.2416
658,-702.01263
659,-701.784
660,-701.5555
661,-701.3271
662,-701.0989
663,-700.8709
664,-700.64294
665,-700.41504
666,-700.1874
667,-699.95984
668,-699.7323
669,-699.50507
670,-699.2778
671,-699.0506
672,-698.8235
673,-698.5965
674,-698.3695
675,-698.1427
676,-697.9159
677,-697.6893
678,-697.46265
679,-697.23615
680,-697.00977
681,-696.7835
682,-696.5572
683,-696.33105
684,-696.10504
685,-695.87915
686,-695.65326
687,-695.42755
688,-695.20184
689,-694.97296
690,-694.7445
691,-694.5164
692,-694.28864
693,-694.06116
694,-693.83386
695,-693.60693
696,-693.3801
697,-693.15356
698,-692.9272
699,-692.7009
700,-692.47473
701,-692.2489
702,-692.02313
703,-691.7975
704,-691.57184
705,-691.34656
706,-691.1212
707,-690.8962
708,-690.67114
709,-690.4462
710,-690.22156
711,-689.9969
712,-689.77234
713,-689.548
714,-689.3236
715,-689.09937
716,-688.87524
717,-688.65125
718,-688.4273
719,-688.2034
720,-687.97974
721,-687.7561
722,-687.5326
723,-687.30914
724,-687.0857
725,-686.8625
726,-686.6392
727,-686.41614
728,-686.1931
729,-685.966
730,-685.7395
731,-685.5134
732,-685.2877
733,-685.0623
734,-684.83716
735,-684.6123
736,-684.3878
737,-684.1633
738,-683.9392
739,-683.7152
740,-683.4914
741,-683.2678
742,-683.0444
743,-682.82117
744,-682.59796
745,-682.375
746,-682.15204
747,-681.9294
748,-681.7067
749,-681.4842
750,-681.2618
751,-681.0395
752,-680.8174
753,-680.59546
754,-680.3734
755,-680.15173
756,-679.93
757,-679.70844
758,-679.4869
759,-679.26544
760,-679.0442
761,-678.82294
762,-678.5977
763,-678.3729
764,-678.1485
765,-677.9244
766,-677.70056
767,-677.477
768,-677.2536
769,-677.03046
770,-676.8076
771,-676.5849
772,-676.3623
773,-676.1399
774,-675.9177
775,-675.6956
776,-675.47375
777,-675.252
778,-675.0304
779,-674.8089
780,-674.5876
781,-674.3662
782,-674.14514
783,-673.9242
784,-673.7034
785,-673.48254
786,-673.26196
787,-673.0414
788,-672.8211
789,-672.6007
790,-672.38055
791,-672.16046
792,-671.9406
793,-671.72076
794,-671.50116
795,-671.2816
796,-671.06226
797,-670.84296
798,-670.62366
799,-670.4044
800,-670.1853
801,-669.9663
802,-669.74255
803,-669.5194
804,-669.2967
805,-669.0743
806,-668.85223
807,-668.63043
808,-668.409
809,-668.1876
810,-667.9667
811,-667.74585
812,-667.5252
813,-667.3048
814,-667.08466
815,-666.8646
816,-666.64465
817,-666.42474
818,-666.2051
819,-665.9853
820,-665.76575
821,-665.54626
822,-665.3268
823,-665.1074
824,-664.88794
825,-664.66864
826,-664.44934
827,-664.23
828,-664.01074
829,-663.79156
830,-663.5723
831,-663.3531
832,-663.13403
833,-662.915
834,-662.69586
835,-662.4766
836,-662.2573
837,-662.038
838,-661.8187
839,-661.5993
840,-661.38
841,-661.1606
842,-660.9369
843,-660.71387
844,-660.4914
845,-660.2692
846,-660.0473
847,-659.82587
848,-659.6045
849,-659.3834
850,-659.16266
851,-658.94183
852,-658.7213
853,-658.5009
854,-658.2807
855,-658.0606
856,-657.8407
857,-657.62085
858,-657.40106
859,-657.18146
860,-656.96204
861,-656.7426
862,-656.5233
863,-656.30414
864,-656.08496
865,-655.866
866,-655.64703
867,-655.4281
868,-655.2092
869,-654.99036
870,-654.77155
871,-654.55273
872,-654.334
873,-654.11523
874,-653.8965
875,-653.6778
876,-653.45905
877,-653.2403
878,-653.0215
879,-652.8027
880,-652.5838
881,-652.36505
882,-652.14233
883,-651.9205
884,-651.6993
885,-651.47845
886,-651.258
887,-651.03766
888,-650.8177
889,-650.5979
890,-650.3783
891,-650.1588
892,-649.9396
893,-649.72046
894,-649.5015
895,-649.2827
896,-649.064
897,-648.84546
898,-648.627
899,-648.4086
900,-648.1904
901,-647.9724
902,-647.7545
903,-647.5367
904,-647.3191
905,-647.10156
906,-646.88403
907,-646.6668
908,-646.4496
909,-646.2324
910,-646.0155
911,-645.7986
912,-645.58185
913,-645.3651
914,-645.1485
915,-644.92896
916,-644.70996
917,-644.49133
918,-644.273
919,-644.05505
920,-643.8373
921,-643.61975
922,-643.40247
923,-643.18536
924,-642.96844
925,-642.75165
926,-642.53503
927,-642.3186
928,-642.10236
929,-641.88617
930,-641.67017
931,-641.4542
932,-641.2385
933,-641.0229
934,-640.80743
935,-640.59204
936,-640.37683
937,-640.1617
938,-639.94666
939,-639.73175
940,-639.51697
941,-639.3022
942,-639.0876
943,-638.87305
944,-638.65857
945,-638.4442
946,-638.23
947,-638.01575
948,-637.80164
949,-637.5876
950,-637.37366
951,-637.1597
952,-636.946
953,-636.7323
954,-636.51874
955,-636.3021
956,-636.08606
957,-635.8704
958,-635.65497
959,-635.4399
960,-635.225
961,-635.0103
962,-634.79584
963,-634.58154
964,-634.3674
965,-634.1534
966,-633.9395
967,-633.7258
968,-633.51215
969,-633.29877
970,-633.08545
971,-632.87225
972,-632.6592
973,-632.4462
974,-632.2334
975,-632.0206
976,-631.80804
977,-631.5955
978,-631.38306
979,-631.1707
980,-630.95856
981,-630.7464
982,-630.5344
983,-630.3225
984,-630.1106
985,-629.89886
986,-629.6872
987,-629.47565
988,-629.26416
989,-629.05273
990,-628.8415
991,-628.63025
992,-628.41907
993,-628.20795
994,-627.997
995,-627.7846
996,-627.5727
997,-627.361
998,-627.14954
999,-626.9382
1000,-626.727
1001,-626.5159
1002,-626.305
1003,-626.0941
1004,-625.88336
1005,-625.6727
1006,-625.4622
1007,-625.2518
1008,-625.0415
1009,-624.8313
1010,-624.6211
1011,-624.4111
1012,-624.2012
1013,-623.99133
1014,-623.7815
1015,-623.57184
1016,-623.36224
1017,-623.1527
1018,-622.94324
1019,-622.7339
1020,-622.52466
1021,-622.31555
1022,-622.10645
1023,-621.89746
1024,-621.6886
1025,-621.4799
1026,-621.2713
1027,-621.0627
1028,-620.85425
1029,-620.6459
1030,-620.4376
1031,-620.2294
1032,-620.02124
1033,-619.8132
1034,-619.60516
1035,-619.3959
1036,-619.1869
1037,-618.97815
1038,-618.76953
1039,-618.5611
1040,-618.3528
1041,-618.14453
1042,-617.9365
1043,-617.7285
1044,-617.52057
1045,-617.31287
1046,-617.10516
1047,-616.89764
1048,-616.6901
1049,-616.4828
1050,-616.2755
1051,-616.06824
1052,-615.86115
1053,-615.6541
1054,-615.44714
1055,-615.2403
1056,-615.03357
1057,-614.82684
1058,-614.62036
1059,-614.4139
1060,-614.20746
1061,-614.00116
1062,-613.7949
1063,-613.58887
1064,-613.3829
1065,-613.17694
1066,-612.9711
1067,-612.7654
1068,-612.5597
1069,-612.3529
1070,-612.1463
1071,-611.94
1072,-611.7338
1073,-611.5277
1074,-611.3217
1075,-611.11584
1076,-610.91016
1077,-610.70447
1078,-610.49896
1079,-610.29346
1080,-610.08813
1081,-609.8828
1082,-609.6776
1083,-609.4725
1084,-609.2674
1085,-609.0623
1086,-608.8574
1087,-608.6525
1088,-608.4477
1089,-608.24304
1090,-608.0384
1091,-607.8338
1092,-607.62933
1093,-607.42487
1094,-607.2206
1095,-607.01636
1096,-606.8122
1097,-606.6081
1098,-606.4042
1099,-606.2002
1100,-605.99634
1101,-605.79254
1102,-605.5888
1103,-605.38513
1104,-605.18146
1105,-604.97797
1106,-604.7744
1107,-604.571
1108,-604.36774
1109,-604.1641
1110,-603.96075
1111,-603.75757
1112,-603.5545
1113,-603.3516
1114,-603.14874
1115,-602.9461
1116,-602.74335
1117,-602.54083
1118,-602.3383
1119,-602.1359
1120,-601.9336
1121,-601.7314
1122,-601.52924
1123,-601.32715
1124,-601.1251
1125,-600.9232
1126,-600.7214
1127,-600.5196
1128,-600.31793
1129,-600.1164
1130,-599.9149
1131,-599.71344
1132,-599.5121
1133,-599.3108
1134,-599.1096
1135,-598.90857
1136,-598.70746
1137,-598.50653
1138,-598.30566
1139,-598.10486
1140,-597.9041
1141,-597.70337
1142,-597.5028
1143,-597.3022
1144,-597.10175
1145,-596.90137
1146,-596.70105
1147,-596.50085
1148,-596.3006
1149,-596.0997
1150,-595.8989
1151,-595.6984
1152,-595.49805
1153,-595.2978
1154,-595.0976
1155,-594.8974
1156,-594.6974
1157,-594.49744
1158,-594.29755
1159,-594.09784
1160,-593.8982
1161,-593.6985
1162,-593.499
1163,-593.2995
1164,-593.1002
1165,-592.9009
1166,-592.7017
1167,-592.50256
1168,-592.3035
1169,-592.1045
1170,-591.90564
1171,-591.70685
1172,-591.5081
1173,-591.3096
1174,-591.111
1175,-590.91254
1176,-590.71423
1177,-590.516
1178,-590.3178
1179,-590.11975
1180,-589.9217
1181,-589.72375
1182,-589.5259
1183,-589.3281
1184,-589.13043
1185,-588.93286
1186,-588.7353
1187,-588.5379
1188,-588.3405
1189,-588.142
1190,-587.9437
1191,-587.74567
1192,-587.5478
1193,-587.35004
1194,-587.15234
1195,-586.9548
1196,-586.7574
1197,-586.56
1198,-586.36273
1199,-586.1655
1200,-585.96844
1201,-585.7714
1202,-585.57446
1203,-585.3776
1204,-585.18085
1205,-584.9841
1206,-584.7874
1207,-584.5908
1208,-584.3943
1209,-584.1979
1210,-584.00146
1211,-583.8051
1212,-583.60895
1213,-583.4128
1214,-583.21674
1215,-583.0209
1216,-582.825
1217,-582.6293
1218,-582.4336
1219,-582.23804
1220,-582.04254
1221,-581.84717
1222,-581.65186
1223,-581.45667
1224,-581.26166
1225,-581.0665
1226,-580.87146
1227,-580.67645
1228,-580.48145
1229,-580.2865
1230,-580.0917
1231,-579.89685
1232,-579.7021
1233,-579.5074
1234,-579.3127
1235,-579.1181
1236,-578.9235
1237,-578.72894
1238,-578.5345
1239,-578.3401
1240,-578.1458
1241,-577.95154
1242,-577.7574
1243,-577.5633
1244,-577.3693
1245,-577.1754
1246,-576.98157
1247,-576.7877
1248,-576.59406
1249,-576.40045
1250,-576.20685
1251,-576.0134
1252,-575.82007
1253,-575.6268
1254,-575.43353
1255,-575.24036
1256,-575.0473
1257,-574.8543
1258,-574.6614
1259,-574.46857
1260,-574.27576
1261,-574.0831
1262,-573.89056
1263,-573.698
1264,-573.50366
1265,-573.3098
1266,-573.1162
1267,-572.92285
1268,-572.72955
1269,-572.5364
1270,-572.3434
1271,-572.15045
1272,-571.9576
1273,-571.7648
1274,-571.5721
1275,-571.37946
1276,-571.18695
1277,-570.9945
1278,-570.8022
1279,-570.6099
1280,-570.41766
1281,-570.2256
1282,-570.03357
1283,-569.8416
1284,-569.6497
1285,-569.45795
1286,-569.2662
1287,-569.07446
1288,-568.88293
1289,-568.6914
1290,-568.5
1291,-568.3086
1292,-568.11725
1293,-567.926
1294,-567.7348
1295,-567.5436
1296,-567.3525
1297,-567.16144
1298,-566.97046
1299,-566.7796
1300,-566.58875
1301,-566.398
1302,-566.2073
1303,-566.01666
1304,-565.825
1305,-565.63367
1306,-565.44257
1307,-565.25165
1308,-565.06085
1309,-564.8703
1310,-564.6798
1311,-564.4894
1312,-564.2992
1313,-564.10913
1314,-563.91907
1315,-563.72925
1316,-563.5395
1317,-563.34985
1318,-563.1603
1319,-562.97095
1320,-562.7815
1321,-562.59216
1322,-562.40295
1323,-562.21375
1324,-562.02466
1325,-561.8355
1326,-561.6466
1327,-561.45764
1328,-561.2688
1329,-561.08
1330,-560.89136
1331,-560.7027
1332,-560.51416
1333,-560.3257
1334,-560.1373
1335,-559.9491
1336,-559.76086
1337,-559.5727
1338,-559.3847
1339,-559.1967
1340,-559.0088
1341,-558.821
1342,-558.63324
1343,-558.44556
1344,-558.2573
1345,-558.06934
1346,-557.88153
1347,-557.69385
1348,-557.5064
1349,-557.319
1350,-557.13165
1351,-556.94446
1352,-556.7573
1353,-556.57025
1354,-556.38324
1355,-556.19635
1356,-556.0096
1357,-555.8227
1358,-555.63605
1359,-555.44946
1360,-555.26294
1361,-555.0765
1362,-554.8901
1363,-554.7038
1364,-554.5175
1365,-554.3313
1366,-554.1452
1367,-553.9591
1368,-553.77313
1369,-553.5871
1370,-553.40125
1371,-553.2154
1372,-553.02966
1373,-552.8439
1374,-552.65826
1375,-552.4727
1376,-552.28723
1377,-552.1018
1378,-551.9164
1379,-551.7306
1380,-551.5449
1381,-551.35944
1382,-551.17413
1383,-550.98883
1384,-550.8036
1385,-550.6185
1386,-550.4336
1387,-550.2487
1388,-550.06396
1389,-549.8793
1390,-549.6947
1391,-549.5102
1392,-549.32587
1393,-549.14154
1394,-548.95734
1395,-548.7732
1396,-548.5891
1397,-548.40515
1398,-548.2213
1399,-548.0375
1400,-547.85376
1401,-547.67004
1402,-547.4865
1403,-547.303
1404,-547.1195
1405,-546.9361
1406,-546.75275
1407,-546.56946
1408,-546.3862
1409,-546.2031
1410,-546.01996
1411,-545.83704
1412,-545.65405
1413,-545.4711
1414,-545.2883
1415,-545.1055
1416,-544.9228
1417,-544.74023
1418,-544.5576
1419,-544.3751
1420,-544.1926
1421,-544.0102
1422,-543.8279
1423,-543.6456
1424,-543.4634
1425,-543.28125
1426,-543.0991
1427,-542.9171
1428,-542.73517
1429,-542.5533
1430,-542.37146
1431,-542.1897
1432,-542.00806
1433,-541.82654
1434,-541.64496
1435,-541.46356
1436,-541.2822
1437,-541.10095
1438,-540.91974
1439,-540.7385
1440,-540.55756
1441,-540.3765
1442,-540.1957
1443,-540.01483
1444,-539.8341
1445,-539.6534
1446,-539.4728
1447,-539.2922
1448,-539.1117
1449,-538.9312
1450,-538.75085
1451,-538.57056
1452,-538.3903
1453,-538.21014
1454,-538.03
1455,-537.85004
1456,-537.67
1457,-537.49005
1458,-537.31024
1459,-537.1297
1460,-536.94934
1461,-536.76917
1462,-536.589
1463,-536.40894
1464,-536.2289
1465,-536.04895
1466,-535.8691
1467,-535.6892
1468,-535.5094
1469,-535.32965
1470,-535.14984
1471,-534.9703
1472,-534.7907
1473,-534.61115
1474,-534.4317
1475,-534.2523
1476,-534.07294
1477,-533.8937
1478,-533.7144
1479,-533.5353
1480,-533.35614
1481,-533.17706
1482,-532.99805
1483,-532.81915
1484,-532.6403
1485,-532.4615
1486,-532.2828
1487,-532.1041
1488,-531.9256
1489,-531.747
1490,-531.5686
1491,-531.39026
1492,-531.2119
1493,-531.03375
1494,-530.8556
1495,-530.6774
1496,-530.49927
1497,-530.3212
1498,-530.14325
1499,-529.9636
1500,-529.7845
1501,-529.60565
1502,-529.42694
1503,-529.2484
1504,-529.07007
1505,-528.8917
1506,-528.71356
1507,-528.5356
1508,-528.35767
1509,-528.17993
1510,-528.00226
1511,-527.82477
1512,-527.64734
1513,-527.47
1514,-527.2928
1515,-527.11566
1516,-526.9386
1517,-526.76166
1518,-526.5848
1519,-526.40796
1520,-526.23126
1521,-526.0545
1522,-525.8779
1523,-525.7014
1524,-525.5249
1525,-525.3485
1526,-525.17224
1527,-524.9959
1528,-524.8197
1529,-524.6435
1530,-524.4674
1531,-524.29126
1532,-524.1153
1533,-523.93933
1534,-523.7632
1535,-523.5873
1536,-523.4115
1537,-523.2358
1538,-523.0602
1539,-522.88464
1540,-522.7092
1541,-522.5338
1542,-522.3586
1543,-522.18335
1544,-522.0082
1545,-521.83307
1546,-521.658
1547,-521.4831
1548,-521.30817
1549,-521.13336
1550,-520.9586
1551,-520.784
1552,-520.6094
1553,-520.4348
1554,-520.26044
1555,-520.08606
1556,-519.9118
1557,-519.7376
1558,-519.5635
1559,-519.3895
1560,-519.2156
1561,-519.0417
1562,-518.868
1563,-518.6943
1564,-518.5207
1565,-518.34717
1566,-518.17377
1567,-518.00037
1568,-517.82715
1569,-517.6539
1570,-517.4808
1571,-517.30774
1572,-517.13477
1573,-516.9618
1574,-516.7882
1575,-516.6147
1576,-516.4412
1577,-516.2679
1578,-516.0946
1579,-515.9213
1580,-515.7481
1581,-515.5749
1582,-515.40186
1583,-515.2288
1584,-515.05585
1585,-514.88293
1586,-514.7101
1587,-514.5372
1588,-514.3644
1589,-514.19165
1590,-514.019
1591,-513.8464
1592,-513.67377
1593,-513.5013
1594,-513.3288
1595,-513.15643
1596,-512.98413
1597,-512.8119
1598,-512.63965
1599,-512.46747
1600,-512.2954
1601,-512.1234
1602,-511.9515
1603,-511.77966
1604,-511.6079
1605,-511.43625
1606,-511.2646
1607,-511.09305
1608,-510.9215
1609,-510.75006
1610,-510.5787
1611,-510.4074
1612,-510.2362
1613,-510.065
1614,-509.89432
1615,-509.72357
1616,-509.55283
1617,-509.38214
1618,-509.21155
1619,-509.04092
1620,-508.87045
1621,-508.70007
1622,-508.52975
1623,-508.35953
1624,-508.18936
1625,-508.0192
1626,-507.8492
1627,-507.67917
1628,-507.50925
1629,-507.33945
1630,-507.16968
1631,-507.0
1632,-506.8304
1633,-506.66092
1634,-506.49155
1635,-506.32217
1636,-506.15295
1637,-505.98383
1638,-505.81476
1639,-505.6458
1640,-505.47693
1641,-505.30817
1642,-505.13953
1643,-504.9709
1644,-504.8024
1645,-504.63397
1646,-504.4656
1647,-504.2973
1648,-504.12906
1649,-503.96088
1650,-503.79282
1651,-503.62476
1652,-503.45676
1653,-503.28882
1654,-503.11972
1655,-502.95084
1656,-502.78217
1657,-502.61365
1658,-502.44516
1659,-502.2768
1660,-502.1085
1661,-501.94028
1662,-501.77213
1663,-501.60406
1664,-501.4361
1665,-501.26816
1666,-501.1003
1667,-500.9325
1668,-500.76474
1669,-500.5971
1670,-500.42953
1671,-500.26202
1672,-500.0945
1673,-499.9272
1674,-499.75983
