,loglik
384,-14184.677
385,-14181.038
386,-14177.399
387,-14173.764
388,-14170.127
389,-14166.492
390,-14162.857
391,-14159.223
392,-14155.59
393,-14151.955
394,-14148.323
395,-14144.692
396,-14141.06
397,-14137.429
398,-14133.799
399,-14130.167
400,-14126.538
401,-14122.908
402,-14119.279
403,-14115.568
404,-14111.875
405,-14108.192
406,-14104.52
407,-14100.854
408,-14097.192
409,-14093.535
410,-14089.882
411,-14086.232
412,-14082.586
413,-14078.941
414,-14075.299
415,-14071.657
416,-14068.019
417,-14064.38
418,-14060.743
419,-14057.108
420,-14053.474
421,-14049.84
422,-14046.207
423,-14042.577
424,-14038.944
425,-14035.314
426,-14031.686
427,-14028.058
428,-14024.43
429,-14020.802
430,-14017.176
431,-14013.55
432,-14009.925
433,-14006.3
434,-14002.676
435,-13999.052
436,-13995.43
437,-13991.808
438,-13988.185
439,-13984.564
440,-13980.944
441,-13977.324
442,-13973.706
443,-13970.035
444,-13966.375
445,-13962.725
446,-13959.078
447,-13955.4375
448,-13951.8
449,-13948.165
450,-13944.533
451,-13940.902
452,-13937.274
453,-13933.647
454,-13930.0205
455,-13926.3955
456,-13922.772
457,-13919.149
458,-13915.527
459,-13911.906
460,-13908.285
461,-13904.665
462,-13901.045
463,-13897.426
464,-13893.808
465,-13890.189
466,-13886.571
467,-13882.955
468,-13879.337
469,-13875.721
470,-13872.1045
471,-13868.488
472,-13864.872
473,-13861.257
474,-13857.643
475,-13854.027
476,-13850.368
477,-13846.72
478,-13843.077
479,-13839.439
480,-13835.808
481,-13832.177
482,-13828.551
483,-13824.927
484,-13821.305
485,-13817.684
486,-13814.064
487,-13810.447
488,-13806.83
489,-13803.215
490,-13799.6
491,-13795.984
492,-13792.372
493,-13788.76
494,-13785.149
495,-13781.538
496,-13777.927
497,-13774.317
498,-13770.708
499,-13767.1
500,-13763.491
501,-13759.884
502,-13756.277
503,-13752.67
504,-13749.063
505,-13745.457
506,-13741.853
507,-13738.248
508,-13734.645
509,-13731.04
510,-13727.4375
511,-13723.835
512,-13720.232
513,-13716.631
514,-13713.029
515,-13709.43
516,-13705.779
517,-13702.143
518,-13698.512
519,-13694.889
520,-13691.269
521,-13687.652
522,-13684.038
523,-13680.429
524,-13676.819
525,-13673.211
526,-13669.605
527,-13666.001
528,-13662.397
529,-13658.795
530,-13655.192
531,-13651.592
532,-13647.991
533,-13644.393
534,-13640.792
535,-13637.193
536,-13633.595
537,-13630.0
538,-13626.402
539,-13622.808
540,-13619.211
541,-13615.616
542,-13612.022
543,-13608.427
544,-13604.835
545,-13601.241
546,-13597.649
547,-13594.058
548,-13590.466
549,-13586.875
550,-13583.285
551,-13579.694
552,-13576.105
553,-13572.518
554,-13568.93
555,-13565.342
556,-13561.73
557,-13558.129
558,-13554.532
559,-13550.939
560,-13547.351
561,-13543.765
562,-13540.18
563,-13536.598
564,-13533.018
565,-13529.4375
566,-13525.857
567,-13522.279
568,-13518.702
569,-13515.126
570,-13511.55
571,-13507.975
572,-13504.399
573,-13500.826
574,-13497.252
575,-13493.679
576,-13490.1045
577,-13486.533
578,-13482.961
579,-13479.39
580,-13475.817
581,-13472.247
582,-13468.677
583,-13465.107
584,-13461.537
585,-13457.969
586,-13454.399
587,-13450.831
588,-13447.264
589,-13443.696
590,-13440.13
591,-13436.5625
592,-13432.996
593,-13429.431
594,-13425.866
595,-13422.301
596,-13418.739
597,-13415.181
598,-13411.626
599,-13408.072
600,-13404.5205
601,-13400.97
602,-13397.422
603,-13393.873
604,-13390.324
605,-13386.778
606,-13383.232
607,-13379.686
608,-13376.141
609,-13372.595
610,-13369.05
611,-13365.505
612,-13361.96
613,-13358.416
614,-13354.872
615,-13351.328
616,-13347.785
617,-13344.242
618,-13340.699
619,-13337.156
620,-13333.614
621,-13330.072
622,-13326.529
623,-13322.989
624,-13319.447
625,-13315.907
626,-13312.364
627,-13308.824
628,-13305.285
629,-13301.737
630,-13298.197
631,-13294.66
632,-13291.126
633,-13287.594
634,-13284.063
635,-13280.535
636,-13277.006
637,-13273.4795
638,-13269.953
639,-13266.427
640,-13262.902
641,-13259.38
642,-13255.8545
643,-13252.331
644,-13248.808
645,-13245.283
646,-13241.761
647,-13238.237
648,-13234.715
649,-13231.192
650,-13227.67
651,-13224.147
652,-13220.625
653,-13217.104
654,-13213.582
655,-13210.06
656,-13206.54
657,-13203.019
658,-13199.497
659,-13195.978
660,-13192.457
661,-13188.9375
662,-13185.417
663,-13181.898
664,-13178.38
665,-13174.859
666,-13171.342
667,-13167.823
668,-13164.306
669,-13160.788
670,-13157.276
671,-13153.766
672,-13150.257
673,-13146.752
674,-13143.247
675,-13139.743
676,-13136.241
677,-13132.737
678,-13129.236
679,-13125.734
680,-13122.234
681,-13118.733
682,-13115.232
683,-13111.732
684,-13108.232
685,-13104.733
686,-13101.234
687,-13097.734
688,-13094.236
689,-13090.737
690,-13087.238
691,-13083.741
692,-13080.242
693,-13076.746
694,-13073.248
695,-13069.752
696,-13066.256
697,-13062.76
698,-13059.263
699,-13055.768
700,-13052.272
701,-13048.777
702,-13045.282
703,-13041.788
704,-13038.295
705,-13034.801
706,-13031.308
707,-13027.814
708,-13024.322
709,-13020.848
710,-13017.375
711,-13013.902
712,-13010.433
713,-13006.964
714,-13003.495
715,-13000.027
716,-12996.561
717,-12993.094
718,-12989.627
719,-12986.16
720,-12982.694
721,-12979.229
722,-12975.764
723,-12972.297
724,-12968.831
725,-12965.366
726,-12961.899
727,-12958.436
728,-12954.97
729,-12951.505
730,-12948.04
731,-12944.575
732,-12941.109
733,-12937.645
734,-12934.18
735,-12930.715
736,-12927.25
737,-12923.786
738,-12920.321
739,-12916.857
740,-12913.393
741,-12909.929
742,-12906.465
743,-12903.0
744,-12899.537
745,-12896.073
746,-12892.609
747,-12889.147
748,-12885.685
749,-12882.232
750,-12878.782
751,-12875.335
752,-12871.89
753,-12868.444
754,-12865.001
755,-12861.559
756,-12858.116
757,-12854.674
758,-12851.232
759,-12847.79
760,-12844.348
761,-12840.907
762,-12837.466
763,-12834.024
764,-12830.583
765,-12827.144
766,-12823.703
767,-12820.263
768,-12816.822
769,-12813.382
770,-12809.942
771,-12806.502
772,-12803.0625
773,-12799.622
774,-12796.184
775,-12792.745
776,-12789.305
777,-12785.864
778,-12782.429
779,-12778.989
780,-12775.552
781,-12772.113
782,-12768.68
783,-12765.25
784,-12761.821
785,-12758.394
786,-12754.967
787,-12751.542
788,-12748.117
789,-12744.694
790,-12741.27
791,-12737.848
792,-12734.422
793,-12731.0
794,-12727.575
795,-12724.152
796,-12720.729
797,-12717.305
798,-12713.881
799,-12710.458
800,-12707.035
801,-12703.612
802,-12700.189
803,-12696.766
804,-12693.342
805,-12689.92
806,-12686.497
807,-12683.075
808,-12679.652
809,-12676.2295
810,-12672.81
811,-12669.389
812,-12665.967
813,-12662.545
814,-12659.125
815,-12655.705
816,-12652.285
817,-12648.864
818,-12645.444
819,-12642.026
820,-12638.607
821,-12635.188
822,-12631.768
823,-12628.351
824,-12624.938
825,-12621.528
826,-12618.121
827,-12614.715
828,-12611.31
829,-12607.907
830,-12604.504
831,-12601.1
832,-12597.698
833,-12594.297
834,-12590.895
835,-12587.493
836,-12584.092
837,-12580.692
838,-12577.29
839,-12573.89
840,-12570.488
841,-12567.087
842,-12563.6875
843,-12560.286
844,-12556.885
845,-12553.484
846,-12550.085
847,-12546.684
848,-12543.283
849,-12539.884
850,-12536.483
851,-12533.083
852,-12529.684
853,-12526.285
854,-12522.886
855,-12519.487
856,-12516.09
857,-12512.689
858,-12509.292
859,-12505.8955
860,-12502.5
861,-12499.103
862,-12495.705
863,-12492.3125
864,-12488.924
865,-12485.536
866,-12482.149
867,-12478.763
868,-12475.379
869,-12471.993
870,-12468.609
871,-12465.228
872,-12461.842
873,-12458.46
874,-12455.077
875,-12451.694
876,-12448.3125
877,-12444.929
878,-12441.547
879,-12438.163
880,-12434.781
881,-12431.399
882,-12428.016
883,-12424.635
884,-12421.252
885,-12417.87
886,-12414.487
887,-12411.106
888,-12407.724
889,-12404.341
890,-12400.96
891,-12397.578
892,-12394.197
893,-12390.814
894,-12387.435
895,-12384.055
896,-12380.675
897,-12377.295
898,-12373.913
899,-12370.535
900,-12367.156
901,-12363.777
902,-12360.407
903,-12357.04
904,-12353.677
905,-12350.316
906,-12346.957
907,-12343.599
908,-12340.239
909,-12336.882
910,-12333.526
911,-12330.17
912,-12326.814
913,-12323.457
914,-12320.103
915,-12316.746
916,-12313.391
917,-12310.035
918,-12306.68
919,-12303.322
920,-12299.967
921,-12296.611
922,-12293.256
923,-12289.899
924,-12286.545
925,-12283.189
926,-12279.835
927,-12276.4795
928,-12273.123
929,-12269.77
930,-12266.415
931,-12263.06
932,-12259.706
933,-12256.353
934,-12252.998
935,-12249.645
936,-12246.294
937,-12242.946
938,-12239.6
939,-12236.257
940,-12232.917
941,-12229.576
942,-12226.237
943,-12222.899
944,-12219.5625
945,-12216.225
946,-12212.889
947,-12209.552
948,-12206.216
949,-12202.88
950,-12199.545
951,-12196.208
952,-12192.875
953,-12189.538
954,-12186.202
955,-12182.867
956,-12179.532
957,-12176.197
958,-12172.862
959,-12169.527
960,-12166.193
961,-12162.858
962,-12159.523
963,-12156.189
964,-12152.8545
965,-12149.52
966,-12146.1875
967,-12142.853
968,-12139.519
969,-12136.185
970,-12132.853
971,-12129.519
972,-12126.186
973,-12122.8545
974,-12119.522
975,-12116.189
976,-12112.888
977,-12109.585
978,-12106.285
979,-12102.984
980,-12099.684
981,-12096.385
982,-12093.085
983,-12089.786
984,-12086.487
985,-12083.1875
986,-12079.888
987,-12076.587
988,-12073.287
989,-12069.988
990,-12066.688
991,-12063.388
992,-12060.087
993,-12056.787
994,-12053.487
995,-12050.1875
996,-12046.886
997,-12043.585
998,-12040.285
999,-12036.983
1000,-12033.683
1001,-12030.382
1002,-12027.081
1003,-12023.782
1004,-12020.481
1005,-12017.181
1006,-12013.882
1007,-12010.582
1008,-12007.282
1009,-12003.983
1010,-12000.685
1011,-11997.388
1012,-11994.089
1013,-11990.79
1014,-11987.493
1015,-11984.197
1016,-11980.907
1017,-11977.62
1018,-11974.335
1019,-11971.052
1020,-11967.77
1021,-11964.489
1022,-11961.21
1023,-11957.931
1024,-11954.652
1025,-11951.373
1026,-11948.096
1027,-11944.817
1028,-11941.54
1029,-11938.263
1030,-11934.984
1031,-11931.707
1032,-11928.43
1033,-11925.152
1034,-11921.876
1035,-11918.6
1036,-11915.322
1037,-11912.045
1038,-11908.77
1039,-11905.492
1040,-11902.217
1041,-11898.942
1042,-11895.666
1043,-11892.391
1044,-11889.117
1045,-11885.842
1046,-11882.567
1047,-11879.294
1048,-11876.0205
1049,-11872.747
1050,-11869.475
1051,-11866.202
1052,-11862.93
1053,-11859.658
1054,-11856.388
1055,-11853.114
1056,-11849.8545
1057,-11846.598
1058,-11843.341
1059,-11840.085
1060,-11836.831
1061,-11833.577
1062,-11830.325
1063,-11827.072
1064,-11823.819
1065,-11820.567
1066,-11817.314
1067,-11814.0625
1068,-11810.811
1069,-11807.558
1070,-11804.306
1071,-11801.055
1072,-11797.802
1073,-11794.55
1074,-11791.299
1075,-11788.047
1076,-11784.795
1077,-11781.544
1078,-11778.292
1079,-11775.04
1080,-11771.788
1081,-11768.537
1082,-11765.287
1083,-11762.037
1084,-11758.786
1085,-11755.537
1086,-11752.287
1087,-11749.04
1088,-11745.791
1089,-11742.542
1090,-11739.281
1091,-11736.024
1092,-11732.773
1093,-11729.522
1094,-11726.274
1095,-11723.029
1096,-11719.785
1097,-11716.54
1098,-11713.296
1099,-11710.052
1100,-11706.81
1101,-11703.568
1102,-11700.326
1103,-11697.085
1104,-11693.844
1105,-11690.603
1106,-11687.362
1107,-11684.121
1108,-11680.88
1109,-11677.641
1110,-11674.399
1111,-11671.162
1112,-11667.922
1113,-11664.683
1114,-11661.443
1115,-11658.205
1116,-11654.967
1117,-11651.729
1118,-11648.491
1119,-11645.252
1120,-11642.016
1121,-11638.779
1122,-11635.542
1123,-11632.308
1124,-11629.069
1125,-11625.835
1126,-11622.6
1127,-11619.366
1128,-11616.132
1129,-11612.897
1130,-11609.669
1131,-11606.443
1132,-11603.224
1133,-11600.005
1134,-11596.788
1135,-11593.572
1136,-11590.357
1137,-11587.144
1138,-11583.93
1139,-11580.716
1140,-11577.504
1141,-11574.291
1142,-11571.078
1143,-11567.867
1144,-11564.654
1145,-11561.443
1146,-11558.232
1147,-11555.0205
1148,-11551.81
1149,-11548.599
1150,-11545.388
1151,-11542.177
1152,-11538.967
1153,-11535.756
1154,-11532.545
1155,-11529.336
1156,-11526.126
1157,-11522.916
1158,-11519.707
1159,-11516.497
1160,-11513.287
1161,-11510.078
1162,-11506.87
1163,-11503.66
1164,-11500.452
1165,-11497.243
1166,-11494.035
1167,-11490.827
1168,-11487.62
1169,-11484.413
1170,-11481.185
1171,-11477.962
1172,-11474.746
1173,-11471.531
1174,-11468.321
1175,-11465.112
1176,-11461.903
1177,-11458.697
1178,-11455.489
1179,-11452.286
1180,-11449.081
1181,-11445.877
1182,-11442.674
1183,-11439.47
1184,-11436.269
1185,-11433.066
1186,-11429.862
1187,-11426.661
1188,-11423.46
1189,-11420.257
1190,-11417.058
1191,-11413.856
1192,-11410.656
1193,-11407.455
1194,-11404.255
1195,-11401.055
1196,-11397.857
1197,-11394.657
1198,-11391.46
1199,-11388.263
1200,-11385.064
1201,-11381.867
1202,-11378.67
1203,-11375.475
1204,-11372.279
1205,-11369.085
1206,-11365.889
1207,-11362.694
1208,-11359.5
1209,-11356.308
1210,-11353.109
1211,-11349.919
1212,-11346.732
1213,-11343.547
1214,-11340.365
1215,-11337.184
1216,-11334.004
1217,-11330.825
1218,-11327.647
1219,-11324.471
1220,-11321.294
1221,-11318.117
1222,-11314.942
1223,-11311.766
1224,-11308.59
1225,-11305.415
1226,-11302.24
1227,-11299.066
1228,-11295.891
1229,-11292.717
1230,-11289.542
1231,-11286.368
1232,-11283.196
1233,-11280.022
1234,-11276.85
1235,-11273.678
1236,-11270.505
1237,-11267.332
1238,-11264.162
1239,-11260.99
1240,-11257.819
1241,-11254.649
1242,-11251.481
1243,-11248.3125
1244,-11245.145
1245,-11241.964
1246,-11238.79
1247,-11235.618
1248,-11232.452
1249,-11229.287
1250,-11226.125
1251,-11222.965
1252,-11219.805
1253,-11216.645
1254,-11213.487
1255,-11210.33
1256,-11207.172
1257,-11204.018
1258,-11200.861
1259,-11197.705
1260,-11194.55
1261,-11191.395
1262,-11188.24
1263,-11185.085
1264,-11181.933
1265,-11178.778
1266,-11175.625
1267,-11172.473
1268,-11169.319
1269,-11166.167
1270,-11163.016
1271,-11159.865
1272,-11156.714
1273,-11153.563
1274,-11150.412
1275,-11147.263
1276,-11144.113
1277,-11140.965
1278,-11137.816
1279,-11134.667
1280,-11131.52
1281,-11128.372
1282,-11125.226
1283,-11122.08
1284,-11118.934
1285,-11115.787
1286,-11112.647
1287,-11109.51
1288,-11106.376
1289,-11103.243
1290,-11100.112
1291,-11096.983
1292,-11093.8545
1293,-11090.728
1294,-11087.6
1295,-11084.474
1296,-11081.348
1297,-11078.223
1298,-11075.098
1299,-11071.973
1300,-11068.848
1301,-11065.723
1302,-11062.599
1303,-11059.475
1304,-11056.351
1305,-11053.228
1306,-11050.1045
1307,-11046.982
1308,-11043.859
1309,-11040.737
1310,-11037.617
1311,-11034.495
1312,-11031.373
1313,-11028.252
1314,-11025.134
1315,-11022.015
1316,-11018.895
1317,-11015.776
1318,-11012.657
1319,-11009.54
1320,-11006.422
1321,-11003.305
1322,-11000.188
1323,-10997.072
1324,-10993.956
1325,-10990.849
1326,-10987.745
1327,-10984.645
1328,-10981.544
1329,-10978.446
1330,-10975.348
1331,-10972.251
1332,-10969.154
1333,-10966.058
1334,-10962.962
1335,-10959.866
1336,-10956.77
1337,-10953.674
1338,-10950.577
1339,-10947.4795
1340,-10944.385
1341,-10941.287
1342,-10938.191
1343,-10935.095
1344,-10931.997
1345,-10928.901
1346,-10925.805
1347,-10922.709
1348,-10919.612
1349,-10916.516
1350,-10913.42
1351,-10910.325
1352,-10907.2295
1353,-10904.135
1354,-10901.04
1355,-10897.946
1356,-10894.853
1357,-10891.757
1358,-10888.665
1359,-10885.572
1360,-10882.479
1361,-10879.388
1362,-10876.295
1363,-10873.205
1364,-10870.113
1365,-10867.018
1366,-10863.928
1367,-10860.841
1368,-10857.757
1369,-10854.676
1370,-10851.595
1371,-10848.516
1372,-10845.4375
1373,-10842.358
1374,-10839.279
1375,-10836.202
1376,-10833.125
1377,-10830.047
1378,-10826.97
1379,-10823.893
1380,-10820.814
1381,-10817.737
1382,-10814.66
1383,-10811.582
1384,-10808.505
1385,-10805.428
1386,-10802.35
1387,-10799.272
1388,-10796.196
1389,-10793.12
1390,-10790.042
1391,-10786.967
1392,-10783.89
1393,-10780.814
1394,-10777.738
1395,-10774.663
1396,-10771.587
1397,-10768.513
1398,-10765.438
1399,-10762.365
1400,-10759.291
1401,-10756.224
1402,-10753.162
1403,-10750.103
1404,-10747.047
1405,-10743.995
1406,-10740.941
1407,-10737.89
1408,-10734.84
1409,-10731.791
1410,-10728.741
1411,-10725.692
1412,-10722.644
1413,-10719.596
1414,-10716.547
1415,-10713.498
1416,-10710.45
1417,-10707.402
1418,-10704.354
1419,-10701.306
1420,-10698.257
1421,-10695.21
1422,-10692.16
1423,-10689.113
1424,-10686.064
1425,-10683.018
1426,-10679.97
1427,-10676.922
1428,-10673.875
1429,-10670.827
1430,-10667.779
1431,-10664.733
1432,-10661.6875
1433,-10658.641
1434,-10655.596
1435,-10652.55
1436,-10649.505
1437,-10646.46
1438,-10643.416
1439,-10640.372
1440,-10637.328
1441,-10634.282
1442,-10631.242
1443,-10628.209
1444,-10625.178
1445,-10622.147
1446,-10619.12
1447,-10616.094
1448,-10613.068
1449,-10610.044
1450,-10607.02
1451,-10603.996
1452,-10600.974
1453,-10597.95
1454,-10594.928
1455,-10591.904
1456,-10588.882
1457,-10585.859
1458,-10582.837
1459,-10579.817
1460,-10576.795
1461,-10573.772
1462,-10570.752
1463,-10567.7295
1464,-10564.71
1465,-10561.688
1466,-10558.667
1467,-10555.647
1468,-10552.627
1469,-10549.607
1470,-10546.589
1471,-10543.569
1472,-10540.551
1473,-10537.532
1474,-10534.515
1475,-10531.497
1476,-10528.4795
1477,-10525.464
1478,-10522.447
1479,-10519.43
1480,-10516.415
1481,-10513.397
1482,-10510.385
1483,-10507.379
1484,-10504.373
1485,-10501.371
1486,-10498.371
1487,-10495.372
1488,-10492.375
1489,-10489.377
1490,-10486.38
1491,-10483.384
1492,-10480.389
1493,-10477.393
1494,-10474.396
1495,-10471.4
1496,-10468.404
1497,-10465.41
1498,-10462.413
1499,-10459.419
1500,-10456.423
1501,-10453.428
1502,-10450.432
1503,-10447.437
1504,-10444.441
1505,-10441.446
1506,-10438.45
1507,-10435.456
1508,-10432.46
1509,-10429.466
1510,-10426.471
1511,-10423.476
1512,-10420.481
1513,-10417.487
1514,-10414.493
1515,-10411.5
1516,-10408.507
1517,-10405.514
1518,-10402.522
1519,-10399.529
1520,-10396.538
1521,-10393.544
1522,-10390.556
1523,-10387.572
1524,-10384.591
1525,-10381.611
1526,-10378.634
1527,-10375.658
1528,-10372.683
1529,-10369.709
1530,-10366.734
1531,-10363.761
1532,-10360.787
1533,-10357.814
1534,-10354.842
1535,-10351.869
1536,-10348.896
1537,-10345.925
1538,-10342.953
1539,-10339.981
1540,-10337.01
1541,-10334.038
1542,-10331.067
1543,-10328.096
1544,-10325.125
1545,-10322.155
1546,-10319.186
1547,-10316.216
1548,-10313.247
1549,-10310.277
1550,-10307.31
1551,-10304.341
1552,-10301.373
1553,-10298.406
1554,-10295.439
1555,-10292.474
1556,-10289.507
1557,-10286.542
1558,-10283.566
1559,-10280.6
1560,-10277.636
1561,-10274.676
1562,-10271.719
1563,-10268.764
1564,-10265.809
1565,-10262.856
1566,-10259.903
1567,-10256.951
1568,-10253.999
1569,-10251.049
1570,-10248.098
1571,-10245.146
1572,-10242.196
1573,-10239.245
1574,-10236.295
1575,-10233.344
1576,-10230.394
1577,-10227.442
1578,-10224.492
1579,-10221.542
1580,-10218.592
1581,-10215.643
1582,-10212.692
1583,-10209.743
1584,-10206.795
1585,-10203.846
1586,-10200.897
1587,-10197.948
1588,-10195.002
1589,-10192.054
1590,-10189.106
1591,-10186.16
1592,-10183.214
1593,-10180.268
1594,-10177.321
1595,-10174.377
1596,-10171.433
1597,-10168.488
1598,-10165.529
1599,-10162.578
1600,-10159.636
1601,-10156.696
1602,-10153.76
1603,-10150.826
1604,-10147.894
1605,-10144.965
1606,-10142.035
1607,-10139.107
1608,-10136.181
1609,-10133.255
1610,-10130.329
1611,-10127.404
1612,-10124.4795
1613,-10121.556
1614,-10118.632
1615,-10115.709
1616,-10112.785
1617,-10109.863
1618,-10106.939
1619,-10104.019
1620,-10101.097
1621,-10098.175
1622,-10095.254
1623,-10092.333
1624,-10089.413
1625,-10086.493
1626,-10083.573
1627,-10080.653
1628,-10077.733
1629,-10074.814
1630,-10071.896
1631,-10068.978
1632,-10066.06
1633,-10063.141
1634,-10060.224
1635,-10057.306
1636,-10054.389
1637,-10051.473
1638,-10048.554
1639,-10045.64
1640,-10042.731
1641,-10039.826
1642,-10036.923
1643,-10034.021
1644,-10031.121
1645,-10028.223
1646,-10025.323
1647,-10022.426
1648,-10019.528
1649,-10016.631
1650,-10013.733
1651,-10010.839
1652,-10007.941
1653,-10005.045
1654,-10002.149
1655,-9999.254
1656,-9996.358
1657,-9993.464
1658,-9990.568
1659,-9987.672
