,loglik
15607,-156.75363
15608,-156.75133
15609,-156.74905
15610,-156.74675
15611,-156.74452
15612,-156.7421
15613,-156.74005
15614,-156.73752
15615,-156.735
15616,-156.73938
15617,-156.74385
15618,-156.74652
15619,-156.74875
15620,-156.74947
15621,-156.75014
15622,-156.7493
15623,-156.74892
15624,-156.74704
15625,-156.74605
15626,-156.74364
15627,-156.74211
15628,-156.73953
15629,-156.73785
15630,-156.7347
15631,-156.7335
15632,-156.72998
15633,-156.72838
15634,-156.7252
15635,-156.72334
15636,-156.71973
15637,-156.71869
15638,-156.7147
15639,-156.71327
15640,-156.71016
15641,-156.70825
15642,-156.70543
15643,-156.70354
15644,-156.70062
15645,-156.6987
15646,-156.69576
15647,-156.69374
15648,-156.69093
15649,-156.68878
15650,-156.68611
15651,-156.68422
15652,-156.68149
15653,-156.67975
15654,-156.6769
15655,-156.67549
15656,-156.67673
15657,-156.6809
15658,-156.6839
15659,-156.68602
15660,-156.68681
15661,-156.68716
15662,-156.68626
15663,-156.68565
15664,-156.6836
15665,-156.68253
15666,-156.67982
15667,-156.67851
15668,-156.67545
15669,-156.67393
15670,-156.67108
15671,-156.66925
15672,-156.66609
15673,-156.66473
15674,-156.66167
15675,-156.65932
15676,-156.65637
15677,-156.65479
15678,-156.65137
15679,-156.64975
15680,-156.64691
15681,-156.64499
15682,-156.64282
15683,-156.6403
15684,-156.63852
15685,-156.63626
15686,-156.63408
15687,-156.632
15688,-156.63005
15689,-156.62761
15690,-156.62604
15691,-156.62363
15692,-156.62204
15693,-156.61969
15694,-156.61798
15695,-156.61566
15696,-156.61748
15697,-156.62148
15698,-156.62387
15699,-156.62605
15700,-156.62666
15701,-156.62706
15702,-156.62633
15703,-156.62589
15704,-156.62405
15705,-156.6232
15706,-156.62096
15707,-156.61977
15708,-156.61765
15709,-156.61575
15710,-156.61432
15711,-156.61171
15712,-156.61044
15713,-156.60834
15714,-156.60577
15715,-156.60535
15716,-156.60167
15717,-156.60143
15718,-156.59831
15719,-156.59743
15720,-156.5951
15721,-156.59348
15722,-156.59146
15723,-156.58978
15724,-156.58766
15725,-156.58607
15726,-156.5837
15727,-156.58247
15728,-156.58005
15729,-156.57886
15730,-156.57666
15731,-156.57538
15732,-156.5734
15733,-156.57213
15734,-156.57033
15735,-156.5687
15736,-156.57062
15737,-156.57445
15738,-156.57773
15739,-156.57983
15740,-156.58136
15741,-156.58179
15742,-156.58212
15743,-156.5816
15744,-156.58105
15745,-156.58014
15746,-156.57889
15747,-156.57784
15748,-156.57626
15749,-156.57506
15750,-156.57315
15751,-156.572
15752,-156.5701
15753,-156.56888
15754,-156.5673
15755,-156.56573
15756,-156.56378
15757,-156.56364
15758,-156.56049
15759,-156.56013
15760,-156.55838
15761,-156.55666
15762,-156.55539
15763,-156.55386
15764,-156.55244
15765,-156.55092
15766,-156.54953
15767,-156.54807
15768,-156.54654
15769,-156.54521
15770,-156.54367
15771,-156.54236
15772,-156.54088
15773,-156.53954
15774,-156.5382
15775,-156.53784
15776,-156.54124
15777,-156.54617
15778,-156.5491
15779,-156.552
15780,-156.55328
15781,-156.5547
15782,-156.55487
15783,-156.55519
15784,-156.55476
15785,-156.55417
15786,-156.55367
15787,-156.55266
15788,-156.55193
15789,-156.55057
15790,-156.54982
15791,-156.54799
15792,-156.54753
15793,-156.545
15794,-156.54472
15795,-156.5424
15796,-156.5418
15797,-156.53983
15798,-156.53876
15799,-156.53693
15800,-156.53633
15801,-156.53352
15802,-156.53375
15803,-156.53084
15804,-156.5309
15805,-156.52827
15806,-156.528
15807,-156.52634
15808,-156.525
15809,-156.52374
15810,-156.52257
15811,-156.52147
15812,-156.52019
15813,-156.51918
15814,-156.51805
15815,-156.5189
15816,-156.5226
15817,-156.52837
15818,-156.53177
15819,-156.53496
15820,-156.53683
15821,-156.5385
15822,-156.53894
15823,-156.5398
15824,-156.53917
15825,-156.53937
15826,-156.53864
15827,-156.53804
15828,-156.53703
15829,-156.53651
15830,-156.53503
15831,-156.53464
15832,-156.53284
15833,-156.5326
15834,-156.53062
15835,-156.53
15836,-156.52856
15837,-156.52756
15838,-156.5258
15839,-156.52533
15840,-156.52325
15841,-156.52242
15842,-156.52118
15843,-156.51982
15844,-156.51869
15845,-156.51735
15846,-156.51628
15847,-156.51514
15848,-156.5137
15849,-156.51299
15850,-156.51126
15851,-156.51068
15852,-156.50891
15853,-156.50822
15854,-156.50688
15855,-156.50763
15856,-156.51103
15857,-156.5159
15858,-156.51906
15859,-156.52267
15860,-156.52452
15861,-156.5267
15862,-156.52722
15863,-156.52827
15864,-156.52765
15865,-156.52803
15866,-156.52681
15867,-156.5266
15868,-156.52489
15869,-156.52477
15870,-156.52266
15871,-156.52263
15872,-156.52022
15873,-156.52075
15874,-156.51799
15875,-156.51872
15876,-156.5159
15877,-156.51698
15878,-156.51373
15879,-156.51506
15880,-156.51164
15881,-156.51297
15882,-156.5097
15883,-156.51079
15884,-156.50783
15885,-156.50838
15886,-156.50623
15887,-156.50641
15888,-156.5043
15889,-156.5046
15890,-156.50221
15891,-156.50266
15892,-156.50026
15893,-156.50069
15894,-156.49873
15895,-156.50331
15896,-156.5083
15897,-156.5129
15898,-156.51663
15899,-156.51903
15900,-156.52107
15901,-156.52187
15902,-156.5226
15903,-156.52242
15904,-156.52237
15905,-156.52162
15906,-156.52122
15907,-156.52008
15908,-156.51978
15909,-156.51845
15910,-156.51799
15911,-156.5166
15912,-156.51694
15913,-156.5144
15914,-156.51492
15915,-156.51314
15916,-156.51202
15917,-156.51147
15918,-156.50964
15919,-156.50923
15920,-156.50766
15921,-156.5068
15922,-156.5057
15923,-156.50482
15924,-156.50362
15925,-156.50317
15926,-156.50189
15927,-156.50125
15928,-156.50049
15929,-156.49942
15930,-156.49857
15931,-156.49805
15932,-156.49658
15933,-156.49615
15934,-156.49774
15935,-156.50139
15936,-156.50659
15937,-156.5112
15938,-156.51474
15939,-156.51758
15940,-156.5192
15941,-156.52042
15942,-156.52092
15943,-156.52089
15944,-156.52097
15945,-156.52008
15946,-156.52003
15947,-156.51845
15948,-156.51822
15949,-156.51701
15950,-156.51598
15951,-156.515
15952,-156.51408
15953,-156.51295
15954,-156.5123
15955,-156.5108
15956,-156.50986
15957,-156.5086
15958,-156.50778
15959,-156.5067
15960,-156.50526
15961,-156.50471
15962,-156.50328
15963,-156.50282
15964,-156.50125
15965,-156.5008
15966,-156.49947
15967,-156.4987
15968,-156.49744
15969,-156.49692
15970,-156.49548
15971,-156.49525
15972,-156.49352
15973,-156.49347
15974,-156.49281
15975,-156.4948
15976,-156.5001
15977,-156.50464
15978,-156.50868
15979,-156.51137
15980,-156.51346
15981,-156.5146
15982,-156.51523
15983,-156.51527
15984,-156.51524
15985,-156.51437
15986,-156.51399
15987,-156.51286
15988,-156.51161
15989,-156.51144
15990,-156.50883
15991,-156.50946
15992,-156.50632
15993,-156.50655
15994,-156.5044
15995,-156.50348
15996,-156.50192
15997,-156.5011
15998,-156.49945
15999,-156.49846
16000,-156.49716
16001,-156.49602
16002,-156.49483
16003,-156.49384
16004,-156.49225
16005,-156.49156
16006,-156.48967
16007,-156.4894
16008,-156.48752
16009,-156.48688
16010,-156.48555
16011,-156.48488
16012,-156.48332
16013,-156.48283
16014,-156.4804
16015,-156.48215
16016,-156.48738
16017,-156.49167
16018,-156.49507
16019,-156.49736
16020,-156.49895
16021,-156.49956
16022,-156.49976
16023,-156.49947
16024,-156.49873
16025,-156.49826
16026,-156.49687
16027,-156.49591
16028,-156.49493
16029,-156.49316
16030,-156.49228
16031,-156.49065
16032,-156.48912
16033,-156.48808
16034,-156.48625
16035,-156.48509
16036,-156.48311
16037,-156.48253
16038,-156.48009
16039,-156.47969
16040,-156.47734
16041,-156.47665
16042,-156.47475
16043,-156.47359
16044,-156.47217
16045,-156.47089
16046,-156.4693
16047,-156.46797
16048,-156.46661
16049,-156.4652
16050,-156.46373
16051,-156.46262
16052,-156.461
16053,-156.45992
16054,-156.4573
16055,-156.45639
16056,-156.46126
16057,-156.46431
16058,-156.46729
16059,-156.46895
16060,-156.47008
16061,-156.47055
16062,-156.47046
16063,-156.47032
16064,-156.46938
16065,-156.46875
16066,-156.46758
16067,-156.46658
16068,-156.4652
16069,-156.46397
16070,-156.46254
16071,-156.4608
16072,-156.46008
16073,-156.45766
16074,-156.45674
16075,-156.45505
16076,-156.45343
16077,-156.4526
16078,-156.45041
16079,-156.44966
16080,-156.44817
16081,-156.44662
16082,-156.44537
16083,-156.44373
16084,-156.44249
16085,-156.44075
16086,-156.43962
16087,-156.43802
16088,-156.43666
16089,-156.4353
16090,-156.43352
16091,-156.43246
16092,-156.43066
16093,-156.42941
16094,-156.42784
16095,-156.42822
16096,-156.43297
16097,-156.43538
16098,-156.43805
16099,-156.43942
16100,-156.44044
16101,-156.44067
16102,-156.44075
16103,-156.44014
16104,-156.43958
16105,-156.43845
16106,-156.43758
16107,-156.43648
16108,-156.43501
16109,-156.43405
16110,-156.43236
16111,-156.4314
16112,-156.42932
16113,-156.42857
16114,-156.42603
16115,-156.42557
16116,-156.42343
16117,-156.42226
16118,-156.42076
16119,-156.41985
16120,-156.41763
16121,-156.41776
16122,-156.41496
16123,-156.41487
16124,-156.41272
16125,-156.4119
16126,-156.41035
16127,-156.40948
16128,-156.40771
16129,-156.40685
16130,-156.40514
16131,-156.40414
16132,-156.4025
16133,-156.40144
16134,-156.39832
16135,-156.39955
16136,-156.40598
16137,-156.40811
16138,-156.41138
16139,-156.41245
16140,-156.41377
16141,-156.41367
16142,-156.41423
16143,-156.41277
16144,-156.41335
16145,-156.41087
16146,-156.41144
16147,-156.40862
16148,-156.40886
16149,-156.40625
16150,-156.40544
16151,-156.40405
16152,-156.4021
16153,-156.40128
16154,-156.39912
16155,-156.39839
16156,-156.39673
16157,-156.3954
16158,-156.39427
16159,-156.39244
16160,-156.39142
16161,-156.39006
16162,-156.38853
16163,-156.3877
16164,-156.3857
16165,-156.38512
16166,-156.38301
16167,-156.38234
16168,-156.38054
16169,-156.37965
16170,-156.37807
16171,-156.37712
16172,-156.37543
16173,-156.3746
16174,-156.37236
16175,-156.37262
16176,-156.37724
16177,-156.37964
16178,-156.38232
16179,-156.38326
16180,-156.38463
16181,-156.38441
16182,-156.38496
16183,-156.38399
16184,-156.38402
16185,-156.38255
16186,-156.38222
16187,-156.38057
16188,-156.38022
16189,-156.3782
16190,-156.37807
16191,-156.37572
16192,-156.37573
16193,-156.37375
16194,-156.37346
16195,-156.37157
16196,-156.37103
16197,-156.36967
16198,-156.36847
16199,-156.3675
16200,-156.36603
16201,-156.3652
16202,-156.36392
16203,-156.36281
16204,-156.36176
16205,-156.36052
16206,-156.3593
16207,-156.35832
16208,-156.35693
16209,-156.35617
16210,-156.35472
16211,-156.35408
16212,-156.35251
16213,-156.35185
16214,-156.35156
16215,-156.3549
16216,-156.3599
16217,-156.3626
16218,-156.36584
16219,-156.36691
16220,-156.36856
16221,-156.36852
16222,-156.36916
16223,-156.36826
16224,-156.36858
16225,-156.3669
16226,-156.36714
16227,-156.36494
16228,-156.36499
16229,-156.3628
16230,-156.3625
16231,-156.36041
16232,-156.35986
16233,-156.35808
16234,-156.35738
16235,-156.35567
16236,-156.35487
16237,-156.35332
16238,-156.3525
16239,-156.35095
16240,-156.35027
16241,-156.34843
16242,-156.34793
16243,-156.34659
16244,-156.34546
16245,-156.34413
16246,-156.34346
16247,-156.34172
16248,-156.34123
16249,-156.33974
16250,-156.33853
16251,-156.33737
16252,-156.33594
16253,-156.33485
16254,-156.33795
16255,-156.34137
16256,-156.34799
16257,-156.35025
16258,-156.35443
16259,-156.35571
16260,-156.35808
16261,-156.35806
16262,-156.35934
16263,-156.35854
16264,-156.35904
16265,-156.35762
16266,-156.35782
16267,-156.35602
16268,-156.35603
16269,-156.35393
16270,-156.35349
16271,-156.35211
16272,-156.35072
16273,-156.34981
16274,-156.34827
16275,-156.34752
16276,-156.34627
16277,-156.34508
16278,-156.3444
16279,-156.34291
16280,-156.34233
16281,-156.34084
16282,-156.34042
16283,-156.3389
16284,-156.3383
16285,-156.33694
16286,-156.33586
16287,-156.33488
16288,-156.33359
16289,-156.33269
16290,-156.33136
16291,-156.33054
16292,-156.32907
16293,-156.3283
16294,-156.32898
16295,-156.33539
16296,-156.34116
16297,-156.34427
16298,-156.34798
16299,-156.34918
16300,-156.35136
16301,-156.35132
16302,-156.3524
16303,-156.35173
16304,-156.35193
16305,-156.35115
16306,-156.35042
16307,-156.3498
16308,-156.34836
16309,-156.34805
16310,-156.3459
16311,-156.34595
16312,-156.34343
16313,-156.343
16314,-156.34193
16315,-156.34026
16316,-156.33977
16317,-156.33777
16318,-156.33731
16319,-156.33594
16320,-156.33493
16321,-156.3337
16322,-156.33252
16323,-156.33177
16324,-156.33018
16325,-156.32921
16326,-156.3284
16327,-156.32686
16328,-156.32573
16329,-156.3245
16330,-156.32327
16331,-156.3223
16332,-156.32086
16333,-156.32016
16334,-156.3198
16335,-156.32707
16336,-156.33266
16337,-156.33678
16338,-156.3401
16339,-156.34218
16340,-156.34395
16341,-156.34456
16342,-156.34538
16343,-156.34518
16344,-156.34525
16345,-156.34462
16346,-156.3441
16347,-156.34346
16348,-156.34186
16349,-156.34198
16350,-156.33977
16351,-156.33963
16352,-156.3377
16353,-156.33716
16354,-156.33566
16355,-156.33398
16356,-156.3342
16357,-156.33127
16358,-156.3315
16359,-156.3293
16360,-156.32916
16361,-156.32707
16362,-156.32669
16363,-156.32509
16364,-156.32426
16365,-156.32292
16366,-156.32184
16367,-156.32062
16368,-156.31924
16369,-156.31808
16370,-156.31975
16371,-156.32535
16372,-156.33153
16373,-156.33614
16374,-156.33952
16375,-156.34232
16376,-156.34387
16377,-156.34534
16378,-156.34576
16379,-156.34634
16380,-156.346
16381,-156.34612
16382,-156.34517
16383,-156.34521
16384,-156.34366
16385,-156.34412
16386,-156.34143
16387,-156.3425
16388,-156.3395
16389,-156.33995
16390,-156.338
16391,-156.33775
16392,-156.33578
16393,-156.3357
16394,-156.33344
16395,-156.33328
16396,-156.33147
16397,-156.33075
16398,-156.32886
16399,-156.32858
16400,-156.32628
16401,-156.32626
16402,-156.32382
16403,-156.32367
16404,-156.32153
16405,-156.32112
16406,-156.31903
16407,-156.3187
16408,-156.31648
16409,-156.31618
16410,-156.3188
16411,-156.32265
16412,-156.32892
16413,-156.33359
16414,-156.33716
16415,-156.33981
16416,-156.34143
16417,-156.34277
16418,-156.3434
16419,-156.34369
16420,-156.34375
16421,-156.34364
16422,-156.34312
16423,-156.34306
16424,-156.34221
16425,-156.34201
16426,-156.3406
16427,-156.34128
16428,-156.33873
16429,-156.3399
16430,-156.33736
16431,-156.3377
16432,-156.33624
16433,-156.33545
16434,-156.3344
16435,-156.33374
16436,-156.3324
16437,-156.33177
16438,-156.33043
16439,-156.3299
16440,-156.32843
16441,-156.32794
16442,-156.3265
16443,-156.32588
16444,-156.32445
16445,-156.32378
16446,-156.32227
16447,-156.32153
16448,-156.31989
16449,-156.3193
16450,-156.31833
16451,-156.3225
16452,-156.32831
16453,-156.33238
16454,-156.33578
16455,-156.33798
16456,-156.33963
16457,-156.34062
16458,-156.34128
16459,-156.34149
16460,-156.34158
16461,-156.34146
16462,-156.34093
16463,-156.341
16464,-156.33986
16465,-156.34007
16466,-156.33873
16467,-156.33879
16468,-156.33717
16469,-156.33713
16470,-156.33597
16471,-156.3352
16472,-156.33398
16473,-156.33339
16474,-156.3319
16475,-156.33165
16476,-156.3298
16477,-156.32939
16478,-156.32787
16479,-156.32701
16480,-156.32558
16481,-156.32483
16482,-156.32317
16483,-156.32266
16484,-156.32088
16485,-156.3204
16486,-156.31873
16487,-156.31802
16488,-156.31668
16489,-156.31569
16490,-156.31062
16491,-156.31505
16492,-156.32083
16493,-156.32436
16494,-156.32793
16495,-156.32976
16496,-156.33163
16497,-156.3325
16498,-156.33319
16499,-156.33365
16500,-156.3336
16501,-156.3335
16502,-156.33339
16503,-156.33276
16504,-156.3328
16505,-156.33185
16506,-156.3316
16507,-156.33098
16508,-156.33081
16509,-156.32957
16510,-156.32947
16511,-156.32864
16512,-156.3277
16513,-156.32765
16514,-156.32664
16515,-156.32613
16516,-156.3255
16517,-156.32463
16518,-156.32414
16519,-156.32304
16520,-156.32266
16521,-156.32167
16522,-156.32118
16523,-156.32031
16524,-156.31953
16525,-156.3188
16526,-156.31766
16527,-156.31682
16528,-156.31596
16529,-156.31483
16530,-156.30942
16531,-156.31226
16532,-156.31717
16533,-156.32082
16534,-156.3247
16535,-156.32628
16536,-156.32918
16537,-156.32927
16538,-156.33145
16539,-156.33081
16540,-156.33224
16541,-156.33157
16542,-156.3321
16543,-156.33179
16544,-156.3316
16545,-156.33163
16546,-156.3309
16547,-156.3307
16548,-156.33052
16549,-156.32951
16550,-156.3298
16551,-156.32877
16552,-156.32855
16553,-156.32777
16554,-156.32748
16555,-156.32672
16556,-156.32628
16557,-156.32585
16558,-156.32489
16559,-156.32457
16560,-156.3236
16561,-156.32314
16562,-156.32219
16563,-156.32178
16564,-156.32076
16565,-156.32031
16566,-156.31935
16567,-156.31874
16568,-156.31784
16569,-156.31712
16570,-156.31117
16571,-156.31435
16572,-156.31915
16573,-156.32251
16574,-156.32585
16575,-156.32773
16576,-156.32979
16577,-156.33046
16578,-156.33179
16579,-156.3315
16580,-156.33273
16581,-156.33157
16582,-156.33298
16583,-156.33127
16584,-156.33252
16585,-156.33098
16586,-156.33186
16587,-156.33046
16588,-156.33134
16589,-156.32953
16590,-156.33026
16591,-156.32889
16592,-156.32913
16593,-156.32774
16594,-156.32826
16595,-156.32642
16596,-156.32701
16597,-156.32509
16598,-156.32568
16599,-156.32375
16600,-156.32431
16601,-156.32254
16602,-156.32231
16603,-156.32135
16604,-156.32066
16605,-156.31985
16606,-156.31902
16607,-156.31812
16608,-156.3172
16609,-156.31636
16610,-156.31236
16611,-156.31383
16612,-156.31766
16613,-156.32144
16614,-156.32433
16615,-156.3266
16616,-156.32831
16617,-156.32938
16618,-156.33015
16619,-156.3307
16620,-156.33084
16621,-156.3309
16622,-156.33095
16623,-156.33067
16624,-156.3306
16625,-156.33018
16626,-156.32982
16627,-156.32954
16628,-156.32913
16629,-156.32796
16630,-156.32819
16631,-156.32697
16632,-156.32634
16633,-156.32579
16634,-156.3253
16635,-156.32439
16636,-156.3239
16637,-156.32329
16638,-156.32262
16639,-156.32184
16640,-156.32123
16641,-156.32028
16642,-156.31985
16643,-156.31842
16644,-156.31822
16645,-156.31674
16646,-156.31598
16647,-156.31535
16648,-156.31435
16649,-156.31357
16650,-156.31155
16651,-156.31403
16652,-156.31926
16653,-156.3233
16654,-156.32645
16655,-156.32909
16656,-156.33076
16657,-156.33208
16658,-156.33296
16659,-156.3333
16660,-156.33366
16661,-156.33359
16662,-156.33351
16663,-156.33313
16664,-156.33318
16665,-156.3319
16666,-156.3326
16667,-156.33136
16668,-156.33118
16669,-156.33046
16670,-156.33022
16671,-156.32938
16672,-156.32932
16673,-156.32797
16674,-156.32797
16675,-156.32669
16676,-156.32686
16677,-156.32527
16678,-156.32545
16679,-156.32408
16680,-156.32414
16681,-156.32268
16682,-156.32278
16683,-156.32135
16684,-156.32149
16685,-156.32004
16686,-156.32004
16687,-156.31886
16688,-156.31859
16689,-156.31706
16690,-156.31673
16691,-156.3189
16692,-156.32492
16693,-156.32939
16694,-156.3336
16695,-156.33614
16696,-156.33873
16697,-156.33981
16698,-156.34152
16699,-156.34163
16700,-156.34294
16701,-156.34253
16702,-156.34328
16703,-156.3427
16704,-156.34322
16705,-156.34229
16706,-156.34258
16707,-156.34169
16708,-156.34114
16709,-156.34088
16710,-156.33974
16711,-156.33958
16712,-156.33856
16713,-156.33847
16714,-156.33739
16715,-156.33783
16716,-156.33638
16717,-156.33728
16718,-156.33603
16719,-156.33638
16720,-156.33522
16721,-156.33551
16722,-156.33415
16723,-156.33458
16724,-156.33305
16725,-156.33328
16726,-156.33191
16727,-156.33177
16728,-156.3308
16729,-156.33046
16730,-156.3313
16731,-156.33401
16732,-156.34071
16733,-156.34521
16734,-156.34914
16735,-156.35143
16736,-156.35391
16737,-156.3545
16738,-156.35628
16739,-156.35585
16740,-156.35718
16741,-156.35623
16742,-156.35732
16743,-156.35593
16744,-156.35703
16745,-156.35532
16746,-156.35568
16747,-156.35452
16748,-156.35414
16749,-156.35323
16750,-156.3526
16751,-156.35243
16752,-156.3511
16753,-156.35132
16754,-156.35025
16755,-156.34972
16756,-156.34946
16757,-156.34908
16758,-156.34807
16759,-156.34811
16760,-156.3472
16761,-156.34679
16762,-156.34595
16763,-156.34572
16764,-156.34444
16765,-156.34433
16766,-156.34312
16767,-156.34277
16768,-156.34163
16769,-156.34138
16770,-156.34283
16771,-156.34671
16772,-156.35144
16773,-156.35634
16774,-156.35912
16775,-156.36194
16776,-156.36334
16777,-156.36472
16778,-156.36526
16779,-156.36569
16780,-156.36592
16781,-156.36554
16782,-156.36555
16783,-156.3651
16784,-156.3648
16785,-156.36415
16786,-156.3639
16787,-156.36337
16788,-156.36282
16789,-156.36253
16790,-156.36143
16791,-156.36176
16792,-156.36044
16793,-156.36073
16794,-156.35971
16795,-156.35977
16796,-156.35866
16797,-156.35876
16798,-156.35774
16799,-156.35751
16800,-156.3569
16801,-156.35655
16802,-156.35593
16803,-156.35582
16804,-156.355
16805,-156.35495
16806,-156.35413
16807,-156.35393
16808,-156.35326
16809,-156.35318
16810,-156.35748
16811,-156.36057
16812,-156.36632
16813,-156.3701
16814,-156.37411
16815,-156.37607
16816,-156.3785
16817,-156.37912
16818,-156.38045
16819,-156.38043
16820,-156.38113
16821,-156.38065
16822,-156.38129
16823,-156.38019
16824,-156.3811
16825,-156.3798
16826,-156.38016
16827,-156.37988
16828,-156.37866
16829,-156.37965
16830,-156.37837
16831,-156.37888
16832,-156.37798
16833,-156.37836
16834,-156.37755
16835,-156.37778
16836,-156.37709
16837,-156.37753
16838,-156.3767
16839,-156.37688
16840,-156.37648
16841,-156.37622
16842,-156.37521
16843,-156.37617
16844,-156.37457
16845,-156.37535
16846,-156.37407
16847,-156.37473
16848,-156.37349
16849,-156.3741
16850,-156.37755
16851,-156.38028
16852,-156.38579
16853,-156.38986
16854,-156.3942
16855,-156.3962
16856,-156.39882
16857,-156.39958
16858,-156.40102
16859,-156.40103
16860,-156.40195
16861,-156.40112
16862,-156.40227
16863,-156.40103
16864,-156.40202
16865,-156.4008
16866,-156.40164
16867,-156.39983
16868,-156.40408
16869,-156.40785
16870,-156.4127
16871,-156.4159
16872,-156.41887
16873,-156.42076
16874,-156.4227
16875,-156.42357
16876,-156.42487
16877,-156.4249
16878,-156.426
16879,-156.42537
16880,-156.42627
16881,-156.42517
16882,-156.42615
16883,-156.42508
16884,-156.42503
16885,-156.42467
16886,-156.42451
16887,-156.4232
16888,-156.42404
16889,-156.4225
16890,-156.42294
16891,-156.4224
16892,-156.42162
16893,-156.42157
16894,-156.42108
16895,-156.4202
16896,-156.42043
16897,-156.41919
16898,-156.41951
16899,-156.41821
16900,-156.41855
16901,-156.41736
16902,-156.41754
16903,-156.41661
16904,-156.41653
16905,-156.41562
16906,-156.41576
16907,-156.4123
16908,-156.41652
16909,-156.42114
16910,-156.42546
16911,-156.42905
16912,-156.43167
16913,-156.43423
16914,-156.43515
16915,-156.43733
16916,-156.43715
16917,-156.43893
16918,-156.43826
16919,-156.43979
16920,-156.43889
16921,-156.43991
16922,-156.43967
16923,-156.43893
16924,-156.4407
16925,-156.43826
16926,-156.43965
16927,-156.43832
16928,-156.43845
16929,-156.43752
16930,-156.43723
16931,-156.43665
16932,-156.43628
16933,-156.43556
16934,-156.43521
16935,-156.43442
16936,-156.4344
16937,-156.43324
16938,-156.43324
16939,-156.43202
16940,-156.43178
16941,-156.43103
16942,-156.43028
16943,-156.42947
16944,-156.42896
16945,-156.42815
16946,-156.42743
16947,-156.4233
16948,-156.4273
16949,-156.4328
16950,-156.43732
16951,-156.4408
16952,-156.44363
16953,-156.44576
16954,-156.44742
16955,-156.44855
16956,-156.4496
16957,-156.44969
16958,-156.4506
16959,-156.44994
16960,-156.45094
16961,-156.4497
16962,-156.45064
16963,-156.44939
16964,-156.44984
16965,-156.44911
16966,-156.4489
16967,-156.44862
16968,-156.44798
16969,-156.44817
16970,-156.44737
16971,-156.44702
16972,-156.44696
16973,-156.44588
16974,-156.44612
16975,-156.44496
16976,-156.44472
16977,-156.44406
16978,-156.4436
16979,-156.4429
16980,-156.44261
16981,-156.44176
16982,-156.4414
16983,-156.44063
16984,-156.44008
16985,-156.43935
16986,-156.43872
16987,-156.43633
16988,-156.44135
16989,-156.44559
16990,-156.45038
16991,-156.45364
16992,-156.45671
16993,-156.45891
16994,-156.46072
16995,-156.46193
16996,-156.46309
16997,-156.46341
16998,-156.46436
16999,-156.46368
17000,-156.46498
17001,-156.46365
17002,-156.46465
17003,-156.46362
17004,-156.46446
17005,-156.46284
17006,-156.4633
17007,-156.46309
17008,-156.46216
17009,-156.46211
17010,-156.46156
17011,-156.46071
17012,-156.46074
17013,-156.45935
17014,-156.45975
17015,-156.45798
17016,-156.45847
17017,-156.4569
17018,-156.45683
17019,-156.45558
17020,-156.45549
17021,-156.45407
17022,-156.45425
17023,-156.45255
17024,-156.45267
17025,-156.45114
17026,-156.45084
17027,-156.45042
17028,-156.45377
17029,-156.45744
17030,-156.46205
17031,-156.46487
17032,-156.46808
17033,-156.46986
17034,-156.47157
17035,-156.47263
17036,-156.4732
17037,-156.47365
17038,-156.47374
17039,-156.47357
17040,-156.47348
17041,-156.47295
17042,-156.47224
17043,-156.4719
17044,-156.47078
17045,-156.47066
17046,-156.46895
17047,-156.4689
17048,-156.46712
17049,-156.46645
17050,-156.46529
17051,-156.4643
17052,-156.46342
17053,-156.46165
17054,-156.46141
17055,-156.46011
17056,-156.45923
17057,-156.45834
17058,-156.45717
17059,-156.4564
17060,-156.455
17061,-156.45416
17062,-156.45274
17063,-156.45186
17064,-156.45042
17065,-156.4495
17066,-156.44812
17067,-156.44951
17068,-156.45139
17069,-156.45465
17070,-156.45847
17071,-156.46143
17072,-156.46367
17073,-156.46565
17074,-156.46632
17075,-156.46762
17076,-156.46732
17077,-156.468
17078,-156.46715
17079,-156.46756
17080,-156.46591
17081,-156.46652
17082,-156.46443
17083,-156.46481
17084,-156.46306
17085,-156.46297
17086,-156.46114
17087,-156.46127
17088,-156.45955
17089,-156.45956
17090,-156.45772
17091,-156.45769
17092,-156.45573
17093,-156.45483
17094,-156.4544
17095,-156.45201
17096,-156.4519
17097,-156.4496
17098,-156.44931
17099,-156.44736
17100,-156.44655
17101,-156.44498
17102,-156.44371
17103,-156.44244
17104,-156.44168
17105,-156.4397
17106,-156.43945
17107,-156.4395
17108,-156.44093
17109,-156.44226
17110,-156.44542
17111,-156.44695
17112,-156.44908
17113,-156.45015
17114,-156.45132
17115,-156.45177
17116,-156.45236
17117,-156.45226
17118,-156.45258
17119,-156.45195
17120,-156.45209
17121,-156.45082
17122,-156.45123
17123,-156.44943
17124,-156.4498
17125,-156.44806
17126,-156.448
17127,-156.44652
17128,-156.4464
17129,-156.44469
17130,-156.44443
17131,-156.44283
17132,-156.44255
17133,-156.44081
17134,-156.4405
17135,-156.43869
17136,-156.43854
17137,-156.43694
17138,-156.43643
17139,-156.43492
17140,-156.43443
17141,-156.43272
17142,-156.43213
17143,-156.4304
17144,-156.42975
17145,-156.42815
17146,-156.42717
17147,-156.42844
17148,-156.42972
17149,-156.43097
17150,-156.4339
17151,-156.43527
17152,-156.43707
17153,-156.438
17154,-156.43903
17155,-156.43948
17156,-156.43993
17157,-156.44003
17158,-156.44011
17159,-156.43976
17160,-156.43954
17161,-156.4391
17162,-156.43835
17163,-156.43774
